QuestionID,MCAN,ImageID
551315004,yes,551315
289172014,yes,289172
289173000,commercial,289173
27032003,left,27032
289180000,taking picture,289180
158109000,outside,158109
158118002,down,158118
551336000,juice,551336
551338002,catching frisbee,551338
551338004,4,551338
551338007,yes,551338
551338014,4,551338
551338015,3 feet,551338
551338018,2,551338
27065002,close,27065
551358000,pink,551358
551358001,yes,551358
550645000,yes,550645
70048001,6,70048
27075002,black,27075
289222001,red,289222
289229000,yes,289229
158160000,dunkin donuts,158160
158160001,oven,158160
158160002,4,158160
568290002,unknown,568290
568290005,2,568290
568290012,0,568290
158182001,5,158182
158182004,boat,158182
158182006,yes,158182
551403000,12,551403
289263003,swimsuit,289263
289264000,fence,289264
420339002,lights,420339
420347001,left,420347
420347002,laptop,420347
158222003,table,158222
289309000,fruit,289309
289309001,2,289309
551454001,noon,551454
551454002,morning,551454
551459006,no,551459
551459010,no,551459
420389000,unknown,420389
158254000,3,158254
158254003,no,158254
158254006,3,158254
463283002,coffee,463283
463283005,juice,463283
289337003,0,289337
420411000,skateboard,420411
26378001,2,26378
266677001,posing,266677
158272001,nothing,158272
158272003,stripes,158272
420422001,9,420422
420422002,no,420422
158279002,yes,158279
158288001,nothing,158288
551517002,10,551517
572517000,seagull,572517
572517001,in water,572517
158306001,stop,158306
27235002,right,27235
289388000,3,289388
289388002,yes,289388
289388003,cleaning,289388
289392000,20,289392
289392001,10,289392
289393002,cow,289393
289393003,photo,289393
420466001,100,420466
289400001,donut,289400
289400004,8,289400
289400005,donuts,289400
158333000,no,158333
158333001,orange,158333
551550002,lettuce,551550
506987000,1,506987
506987002,camera,506987
551559000,fence,551559
551559002,many,551559
27272000,sitting,27272
289417000,skier,289417
289417005,no,289417
420490001,apples,420490
420490002,2,420490
289423000,yes,289423
158354003,yes,158354
26393002,9,26393
551581000,tea,551581
551581002,3,551581
27297000,hat,27297
420522001,no,420522
420525001,camera,420525
223005003,yes,223005
223005007,hand,223005
158384003,phone,158384
551602001,grass,551602
420532002,nothing,420532
551608000,beach,551608
289469003,cheese,289469
27326005,vegetables,27326
27326008,3,27326
27326011,carrot,27326
83836002,male,83836
83836005,4,83836
83836006,female,83836
158414001,no,158414
158414002,9,158414
158414004,0,158414
551633002,2,551633
27353007,no,27353
420573000,building,420573
551654002,yes,551654
551654003,food,551654
158440001,small,158440
27371004,blue,27371
27371006,wall,27371
27371009,no,27371
27371015,blue and white,27371
27371017,yes,27371
27371019,yes,27371
27371020,sidewalk,27371
27371025,walking,27371
27371027,waiting,27371
27371028,12,27371
27371038,blue,27371
289516002,grass,289516
289523000,yes,289523
420596000,3,420596
420596006,3,420596
420596007,yes,420596
441471001,5,441471
441471002,laptop,441471
27390001,blue,27390
551685001,5,551685
551685004,5,551685
551685005,yes,551685
551685006,1,551685
551685008,black,551685
551692011,nowhere,551692
551692021,blue,551692
420627000,stop,420627
158494001,2,158494
158497001,silver,158497
289573000,50,289573
91954001,4,91954
27440000,brown,27440
27440001,no,27440
27440003,left,27440
27441002,yes,27441
420658002,water,420658
420658007,water,420658
551737001,0,551737
289594000,afternoon,289594
289594002,no parking,289594
551739005,zoo,551739
420669001,frisbee,420669
48924002,ramp,48924
289610003,yes,289610
289618000,metal,289618
289618004,5,289618
27478001,walking,27478
27478003,shadow,27478
27484001,white,27484
289630003,bus,289630
420704000,0,420704
420704002,christmas,420704
551780000,,551780
551780001,4,551780
551780002,white,551780
420710000,north,420710
48273004,no,48273
551791001,bear,551791
551794001,can't tell,551794
551794002,helmet,551794
551796002,bananas,551796
289659002,giraffe,289659
158588007,raining,158588
158588008,color,158588
27517002,nokia,27517
288576001,3,288576
551811001,english,551811
551815002,3,551815
27528000,left,27528
551820002,yes,551820
551822000,3,551822
551822001,meat,551822
289702000,food,289702
420775002,yes,420775
158635001,yes,158635
27564001,8,27564
27565000,orioles,27565
27565002,orioles,27565
289712001,10,289712
289712002,2,289712
289714004,0,289714
551861002,gray,551861
551861003,no,551861
551861004,yes,551861
420791002,3,420791
420791003,fishing,420791
27585001,sky,27585
158660000,chocolate,158660
158660001,500,158660
158660003,free,158660
528886000,0,528886
528886003,human,528886
289741001,no,289741
289741002,ferry,289741
289752001,6,289752
27609001,white,27609
27610000,airport,27610
27610001,2,27610
27610002,phones,27610
27611001,skateboarding,27611
27617002,happy,27617
27617003,lab,27617
27617018,0,27617
551906002,2,551906
27620000,trash,27620
27620002,blinds,27620
551910005,1,551910
551910013,kite,551910
420840001,no,420840
420840002,flower,420840
420840003,nothing,420840
101304001,branch,101304
101304002,yes,101304
158708002,cup,158708
289781000,far,289781
27642002,1,27642
27648004,5,27648
27648005,5,27648
158722003,bananas,158722
158722005,to eat,158722
158722009,no,158722
158722011,50,158722
27656000,daisies,27656
27656001,4,27656
375980002,2,375980
27658000,millions,27658
27658008,water,27658
420882001,on wall,420882
179374001,0,179374
551959003,yes,551959
551959006,tie,551959
551959007,no,551959
201220000,2,201220
201220004,yes,201220
551963000,gas,551963
551963002,silver,551963
551963005,nothing,551963
551974005,smile,551974
551974009,wii remote,551974
551974017,tan,551974
551974034,yes,551974
551974044,remote,551974
551974053,lot,551974
158760000,man,158760
27696002,white,27696
158770000,decoration,158770
158770005,hats,158770
158770009,no,158770
551987001,hot dog,551987
551987002,hot dog,551987
551987003,hot dog,551987
551987004,hot dog,551987
551987006,boy,551987
551987010,hot dog,551987
158779000,power,158779
289855006,2,289855
27717000,mouse,27717
27717004,laptop,27717
27717005,on desk,27717
158798000,4,158798
158798001,christmas,158798
158798002,flowers,158798
158798003,camera,158798
158801001,0,158801
552018000,no,552018
552018001,no,552018
27731002,nothing,27731
27731004,tennis,27731
158806000,lab,158806
158806002,eating,158806
507065001,cars,507065
507065002,cake,507065
332627002,yes,332627
332627004,tennis,332627
332627007,no,332627
289883000,yes,289883
420960000,scarf,420960
420960002,no,420960
289889002,9,289889
420963002,2,420963
27755002,alps,27755
289900001,no,289900
289900002,6,289900
27768000,stop,27768
27768003,no,27768
552061000,dinner,552061
552061002,sleeping,552061
158846000,1,158846
179392000,yes,179392
179392003,laptop,179392
552074001,toilet,552074
552074003,no,552074
27787002,yes,27787
421009002,home,421009
289938000,food,289938
289938001,food,289938
289938003,fire,289938
289938004,chinese,289938
289938005,yellow,289938
289938006,nothing,289938
289941000,0,289941
289941001,juice,289941
289943000,yes,289943
289943001,1 way,289943
289943002,english,289943
289943003,0,289943
289943006,main,289943
289943009,yes,289943
289943010,new york,289943
158882001,water,158882
421028000,2,421028
289960002,bird,289960
289960006,flying kite,289960
289967000,outside,289967
421042001,american,421042
421042002,red,421042
485237001,3,485237
27842004,no,27842
289992005,1,289992
572620001,ramp,572620
158922000,fly kite,158922
289995001,oranges,289995
289995005,table,289995
158924000,no,158924
421069000,nothing,421069
421069002,0,421069
421072000,1,421072
290002001,red,290002
290002002,water,290002
552148003,2,552148
552153000,yes,552153
552153008,no,552153
552153010,snow,552153
552156000,grass,552156
27871001,6,27871
27871004,6,27871
27871008,nothing,27871
27871009,0,27871
158945004,decoration,158945
158945006,elephant,158945
158950002,train,158950
158950007,9,158950
158950008,9,158950
158950013,9,158950
158950014,yes,158950
158950016,no,158950
158952001,yes,158952
290026001,9,290026
290026004,square,290026
158956000,chain,158956
158956001,cake,158956
158956003,noon,158956
158957002,surfboard,158957
421109000,4,421109
421109001,brown,421109
421109003,left,421109
421109004,lot,421109
421109006,eating,421109
27897002,luggage,27897
27897004,,27897
27897009,chinese,27897
27897011,10,27897
27897014,no,27897
27897016,10,27897
552186003,5,552186
552186005,skateboarding,552186
552188007,frisbee,552188
158982000,wall,158982
158982006,striped,158982
421131000,work,421131
421131001,posing,421131
421131003,posing,421131
27917001,stop,27917
158993002,4,158993
158993004,roof,158993
158993005,4,158993
158993006,4,158993
158993008,yes,158993
158993009,12,158993
158993011,4,158993
158994003,white and black,158994
70190008,10,70190
70190011,yes,70190
70190013,on wall,70190
290070000,1,290070
290070001,sitting,290070
290070002,2,290070
158999006,yes,158999
421144003,lot,421144
552217000,squares,552217
552217001,woman,552217
552217003,microwave,552217
552217004,yes,552217
552217005,lamp,552217
552217007,yes,552217
421146005,cardinals,421146
27932000,no 1,27932
27932001,dirt,27932
27932002,left,27932
552221000,fork,552221
290078001,concrete,290078
27935000,3,27935
27946001,no,27946
552235002,floor,552235
552235003,many,552235
552237004,4,552237
552237005,flying kite,552237
552237007,yes,552237
424289002,no,424289
552247001,no,552247
552247002,classroom,552247
552253002,no,552253
290113000,2,290113
290113008,trees,290113
290115000,no parking,290115
290115003,skateboarding,290115
27975002,city,27975
27982000,floor,27982
421206001,nike,421206
421206004,no,421206
421209000,no,421209
421209001,24,421209
421209005,25,421209
421209007,yes,421209
421209008,5,421209
159066002,bird,159066
552289001,fruit,552289
552289002,yes,552289
552289004,1,552289
552289005,phone,552289
552289006,yes,552289
28002000,noon,28002
48358001,8,48358
48358002,5,48358
223122002,no,223122
552302000,0,552302
552302001,0,552302
421231001,happy,421231
421231003,no,421231
92051002,3,92051
28022000,public,28022
28022001,4,28022
159103002,male,159103
290177006,dell,290177
290179007,yes,290179
290179008,sunny,290179
290196002,8,290196
511583001,red,511583
223130000,standing,223130
552352001,apple,552352
552352002,cake,552352
552352003,cake,552352
4678001,yes,4678
421286000,egg,421286
421286001,pizza,421286
421286002,pizza,421286
28071001,0,28071
552364005,sky,552364
159151000,ceiling,159151
159151001,bathroom,159151
290231000,3,290231
290231001,red,290231
290231002,bmw,290231
290231004,3,290231
290231005,bmw,290231
290234000,remote,290234
290234001,black,290234
290234002,laptop,290234
421307005,air force,421307
159170002,2,159170
421316002,tan,421316
288673010,2,288673
290248003,food,290248
290248004,shadow,290248
135756001,ponytail,135756
28110002,no,28110
28114000,no,28114
290261000,yes,290261
290261001,4,290261
397903001,yes,397903
397903002,no,397903
22759000,flowers,22759
159203000,street,159203
28134000,0,28134
421360001,nothing,421360
421361001,grass,421361
290293000,yes,290293
421370001,adidas,421370
421370002,harley,421370
421370003,black and white,421370
421370004,bird,421370
48383002,0,48383
28157002,open,28157
28157003,waiting,28157
28157005,people,28157
28157015,people,28157
28157017,sand,28157
201301001,sandwich,201301
201301002,hot dog,201301
159233001,sidewalk,159233
552454000,on wall,552454
552454001,toilet,552454
159240002,trash,159240
219164001,no,219164
332377000,3,332377
332377002,2,332377
421401000,table,421401
159260002,train,159260
159260004,train,159260
159262001,1,159262
159262002,6,159262
159269000,no,159269
507143000,glass,507143
939003,above sink,939
159282003,flower,159282
290355000,collar,290355
290355002,playing,290355
290355003,collar,290355
552504006,kite,552504
552504008,3,552504
421433001,on bed,421433
421433002,bedroom,421433
552507000,left,552507
552507003,left,552507
552507005,english,552507
552507007,left,552507
552507009,outside,552507
552507010,yes,552507
552507011,tan,552507
421437001,1,421437
552510002,yes,552510
552510003,nike,552510
354229001,yes,354229
354229002,no,354229
28236000,2,28236
159310002,white,159310
421455001,car,421455
421455002,man,421455
421457002,microwave,421457
552532001,nothing,552532
28246000,white,28246
28246002,9,28246
159320000,yes,159320
421471001,yes,421471
421471002,0,421471
552545002,no,552545
552545004,right,552545
421478000,tie,421478
290416000,yes,290416
28273002,cat,28273
552563002,ceiling,552563
552564001,3,552564
421495002,apple,421495
28285000,church,28285
290432000,water,290432
28293000,color,28293
159374003,green,159374
290451000,3,290451
290451001,amtrak,290451
290451007,no,290451
70254003,1,70254
421535001,2,421535
552610003,0,552610
552612000,13,552612
159399005,ground,159399
159402001,boat,159402
290477000,0,290477
421558001,yes,421558
421558002,left,421558
28343002,sugar,28343
113951000,red,113951
421564000,yellow,421564
421564001,pink,421564
421566001,0,421566
421566002,0,421566
421569002,golden retriever,421569
421569004,ground,421569
421569007,yes,421569
421569009,sitting,421569
159427000,yes,159427
159427003,go,159427
552654001,no,552654
552654002,1,552654
419789002,3,419789
159440004,fence,159440
159440007,polo,159440
159440010,horse,159440
290515000,no,290515
290515002,red white and blue,290515
290515004,yes,290515
159449001,yes,159449
159449002,food,159449
28378001,no,28378
28378002,7,28378
159451000,1,159451
159451002,ford,159451
159451003,ford,159451
159451004,truck,159451
290532002,mouse,290532
290532003,50,290532
290532006,yes,290532
290532015,plastic,290532
28389000,red,28389
28389001,no,28389
28389002,brown,28389
159463000,yes,159463
159500013,tile,159500
550872001,0,550872
157657000,nothing,157657
157657001,yes,157657
157657003,no,157657
290592000,head,290592
28449001,4,28449
28449008,gray,28449
28449009,3,28449
290595004,2,290595
28452000,nothing,28452
28452001,yellow,28452
28452005,1,28452
28452006,yes,28452
552744000,black,552744
421673000,yes,421673
421673003,yes,421673
290602000,nothing,290602
28463001,0,28463
28463006,bread,28463
552752003,phone,552752
421681000,3,421681
421681001,floor,421681
421681002,no,421681
290619003,no,290619
552775000,kettle,552775
552775001,3,552775
552775003,pizza,552775
159561000,0,159561
159561002,unknown,159561
159561003,no,159561
159561004,yellow,159561
159561005,2,159561
28499000,united states,28499
28499001,no,28499
113977002,many,113977
113977003,3,113977
28506000,blender,28506
28506001,pots,28506
28506002,cooking,28506
28506003,counter,28506
28508015,eating,28508
75146000,ferry,75146
290659002,sitting,290659
28526001,2,28526
421745001,yes,421745
28532000,army,28532
159606001,twin,159606
552824002,3,552824
159609004,brace,159609
159609005,yes,159609
552829002,dog,552829
552832001,2,552832
290689001,man,290689
552837000,goat,552837
159627005,4,159627
159627006,3,159627
290700002,nothing,290700
552849000,plain,552849
552849001,0,552849
552849002,no,552849
552849003,yes,552849
28582001,yes,28582
397980001,no,397980
290734001,30,290734
310600001,food,310600
159667000,modern,159667
159667002,20,159667
159667003,sitting,159667
290741000,no,290741
159684000,red,159684
159684002,yes,159684
552902001,1 year,552902
421833004,yes,421833
421833006,sand,421833
421834004,sesame,421834
421834005,bird,421834
290768002,4,290768
290768003,16,290768
290768005,4,290768
290768007,15,290768
88244003,laptop,88244
159716003,chicken,159716
159716004,2,159716
159716006,2,159716
421865001,3,421865
421865006,0,421865
28655000,5,28655
28655003,noon,28655
28655004,noon,28655
28655008,1,28655
421875001,white,421875
421875002,coffee,421875
159736002,round,159736
159738002,no,159738
159740001,8,159740
266922000,yes,266922
266922002,2,266922
159742000,yes,159742
28671002,hot dog,28671
421889001,bread,421889
290819003,on plate,290819
28676000,3,28676
28682000,yes,28682
28682003,bowl,28682
28682006,0,28682
290827003,2,290827
290828002,2,290828
421902003,4,421902
552977001,2,552977
552977002,20,552977
552977004,toilet,552977
28692001,4,28692
290843009,no,290843
290843010,yes,290843
28702009,yes,28702
28702010,no,28702
28713000,mustard,28713
28714001,bike,28714
28719000,beer,28719
419848000,hot dog,419848
419848003,plate,419848
421952002,sun,421952
421955001,cake,421955
421955002,birthday,421955
290896005,city,290896
421970000,2,421970
421970001,1,421970
421970002,yes,421970
28758000,giraffe,28758
159831001,ham,159831
421976000,no,421976
421976003,no,421976
421979001,yes,421979
553057000,10,553057
553057003,1950,553057
159842002,2,159842
529083002,sky,529083
92177000,3,92177
92177002,birthday cake,92177
92177003,christmas,92177
92177004,icing,92177
159854001,man,159854
159854004,person,159854
421999004,head,421999
553072000,usa,553072
553074001,sitting,553074
553081001,giraffe,553081
553083002,yes,553083
422017002,snow,422017
290951000,2,290951
290951001,rainbow,290951
290951002,shade,290951
290951003,rainbow,290951
290951004,shade,290951
553097000,noon,553097
553097001,no,553097
553097002,clock tower,553097
553097004,building,553097
553097005,noon,553097
66427000,stop,66427
66427005,yes,66427
66427006,all way,66427
290959000,3,290959
290959001,people,290959
422040003,4,422040
159900000,no,159900
393869001,0,393869
290979015,brown,290979
290981006,yes,290981
507249000,nothing,507249
28850003,nothing,28850
28850004,2,28850
28864005,8,28864
28864008,yes,28864
28864009,apples,28864
28864011,500,28864
28864012,apples,28864
28864014,banana,28864
553162000,fall,553162
553165008,birds,553165
422095002,mirror,422095
28881003,3,28881
291038000,log,291038
159969002,no,159969
159970001,no,159970
291048001,car,291048
291048002,yes,291048
159979002,china,159979
159981000,restaurant,159981
159981001,no,159981
159983001,airplane,159983
291067005,amtrak,291067
291074001,white,291074
114049002,black,114049
422155001,6,422155
422155003,cutting cake,422155
422155004,coffee,422155
422157000,4,422157
422157001,downtown,422157
422157002,england,422157
422157004,4,422157
422157007,stop,422157
422157008,motorcycle,422157
160025003,many,160025
28957000,apple,28957
28957002,no,28957
28957003,apple,28957
28957004,apple,28957
28957005,apple,28957
160031001,no,160031
422176001,yes,422176
553253004,bananas,553253
553253006,leaves,553253
28978001,yes,28978
28978002,yes,28978
28978003,wii,28978
28978004,front,28978
28982000,1,28982
28982004,parking,28982
422200001,sitting,422200
160057000,on plate,160057
160057001,sandwich,160057
28993000,3,28993
28993001,apartment,28993
28993002,fire hydrant,28993
28994003,no,28994
422212000,2,422212
422212001,2,422212
422212003,picture,422212
28998000,stop,28998
28998002,stop,28998
28998003,taking picture,28998
28998005,teddy bear,28998
550968003,umbrella,550968
160089000,1,160089
29019003,noon,29019
422240000,red sox,422240
160104000,soda,160104
160104002,food,160104
160104007,dinner,160104
160108000,noon,160108
160108002,grass,160108
422253000,yes,422253
422253001,left,422253
553339006,0,553339
160126000,yes,160126
29056000,no,29056
29056001,man,29056
29056002,california,29056
422274000,yes,422274
29059001,left,29059
553353002,beer,553353
553361000,yes,553361
553361002,2,553361
29080001,plane,29080
29080003,open,29080
398063003,no,398063
422326001,yes,422326
422326003,2,422326
422326006,2,422326
160183000,fire,160183
160183002,0,160183
160183003,truck,160183
160183005,no,160183
160183006,red,160183
160183008,sky,160183
291256001,no,291256
160185000,above,160185
160186004,refrigerator,160186
160192000,3,160192
160192002,man,160192
29125000,night,29125
29125003,yes,29125
553420000,2,553420
553420001,street,553420
553420002,0,553420
553420003,2,553420
553420004,0,553420
553420006,far,553420
553420007,wood,553420
553420008,nothing,553420
422350010,stove,422350
29136001,yes,29136
29136002,chain link,29136
29136003,yes,29136
29138002,white,29138
160211002,dog,160211
553436000,yes,553436
553436005,standing,553436
29151006,1,29151
553442000,no,553442
553442001,6,553442
422375002,black,422375
160239002,flying,160239
160243000,fire,160243
422391002,horse,422391
387761001,4,387761
387761003,2,387761
245162004,0,245162
245162007,pepsi,245162
245162010,nothing,245162
245162013,0,245162
245162016,4,245162
245162017,0,245162
245162019,0,245162
245162024,0,245162
553471001,5,553471
553471002,clock,553471
291330001,field,291330
291330006,both,291330
291330007,no,291330
29187000,racing,29187
29187002,no,29187
29187008,3,29187
29187014,forward,29187
29187016,4,29187
29187020,short,29187
553482001,0,553482
553482002,transportation,553482
553482004,6,553482
422416000,up,422416
422416001,1,422416
160276000,main,160276
160276003,stop,160276
160278000,0,160278
160278001,0,160278
160278003,1,160278
160278005,1,160278
422424009,unknown,422424
422424013,nothing,422424
160283001,no,160283
422432006,yes,422432
422432010,0,422432
29224003,no,29224
29224009,bird,29224
291370000,hat,291370
291370001,no,291370
160308000,noon,160308
160308002,very,160308
160308003,4,160308
160308004,4,160308
160308006,clock,160308
160308008,white,160308
160308010,noon,160308
160308011,12,160308
160308019,clock,160308
160308021,hotel,160308
354398002,0,354398
354398003,truck,354398
422464000,painting,422464
422464001,table,422464
422464004,8,422464
29252001,yes,29252
29253001,coca cola,29253
29253002,2,29253
160330000,windows,160330
160330001,0,160330
291404001,summer,291404
291404002,construction,291404
553549003,dog,553549
553549004,dog,553549
212309000,unknown,212309
291412000,sedan,291412
291412001,white,291412
291412002,no,291412
160341003,no,160341
553558000,mirror,553558
553558001,bathroom,553558
424333001,stop,424333
160351000,25,160351
160351013,skateboard,160351
160351019,no,160351
398097000,nothing,398097
398097002,fire hydrant,398097
553576001,12,553576
553588002,3,553588
245182000,8,245182
245182002,24,245182
29308000,to see,29308
29308003,beige,29308
551018000,bus,551018
551018002,no,551018
291458003,noon,291458
291458004,noon,291458
291458005,noon,291458
291460002,wood,291460
160394000,yes,160394
26735000,bedroom,26735
26735002,chair,26735
26735003,shoes,26735
201498001,yes,201498
310725003,no,310725
328316000,1 way,328316
328316001,main,328316
29346003,chocolate,29346
29346006,2,29346
160421003,cheese,160421
160421004,no,160421
29357000,half,29357
29357006,half,29357
29370000,sleeping,29370
29370002,unknown,29370
160447002,3,160447
553667002,0,553667
553669002,roses,553669
291528000,no,291528
291528002,plate,291528
553678001,right,553678
291538001,light,291538
422622002,5,422622
291551000,no,291551
160480000,carpet,160480
160480002,yes,160480
553698000,book,553698
160483001,red,160483
135975000,4,135975
160498000,computers,160498
160498002,2,160498
160498012,pictures,160498
160498019,no,160498
160498021,no,160498
160498023,windows,160498
160498024,pictures,160498
160498030,on desk,160498
291572000,yes,291572
29430000,decoration,29430
29430002,yes,29430
29431000,no parking,29431
291582002,black and white,291582
291582007,eating,291582
553731001,bear,553731
553731002,yes,553731
291588002,yes,291588
572886001,1,572886
572886003,sun,572886
29449002,wall,29449
422670001,couch,422670
160529001,military,160529
553747001,0,553747
553747002,stove,553747
422676001,2,422676
422676002,jacket,422676
422676004,woman,422676
422677004,0,422677
422677005,0,422677
422686000,2,422686
422686001,yes,422686
291619003,helmet,291619
291619004,yellow,291619
422698001,2,422698
160556002,nothing,160556
291634003,sidewalk,291634
553780004,no,553780
553788000,no,553788
26762000,left,26762
26762001,yes,26762
553790001,2,553790
553790006,2,553790
553795000,3,553795
160580002,noon,160580
160580003,noon,160580
160580004,train station,160580
160580006,noon,160580
160580007,noon,160580
422725000,no,422725
422729001,brown,422729
291664001,playing,291664
291664002,dog,291664
553815000,nokia,553815
553815001,2,553815
553815002,2,553815
291672002,boat,291672
291675000,rocks,291675
160607000,16,160607
160607001,red,160607
291680003,umpire,291680
422755001,no,422755
291686000,0,291686
291686009,pasta,291686
291686013,eggs,291686
291686014,2,291686
291686015,chinese,291686
291686016,pasta,291686
291686017,bowl,291686
291686019,chinese,291686
291696001,frisbee,291696
291696003,nothing,291696
553847001,wii,553847
29563000,0,29563
29563002,2,29563
553852003,2,553852
553852007,fence,553852
553852012,ground,553852
422783006,counter,422783
422783008,microwave,422783
422785003,counter,422785
422785004,dishes,422785
422785006,no,422785
422785007,0,422785
422785009,6,422785
553859002,tennis court,553859
29573001,outside,29573
29573003,outside,29573
29577001,safety,29577
553867005,middle,553867
553869003,0,553869
572909002,rainbow,572909
29587000,restaurant,29587
29587002,window,29587
553879002,mcdonald's,553879
29593000,0,29593
29593001,city,29593
29593002,nowhere,29593
29593003,no,29593
160666000,colgate,160666
160666001,basil,160666
160666002,yes,160666
29596000,mirror,29596
29596003,3,29596
160669002,13,160669
291742006,messy,291742
136008002,metal,136008
422836000,yes,422836
553912000,on,553912
553912004,bike,553912
29648001,gray,29648
422870003,motorcycle,422870
422870004,home,422870
29656001,night,29656
422877001,1,422877
553954000,men,553954
553954001,man,553954
553954002,10,553954
160740000,0,160740
160740001,left,160740
291816000,0,291816
291816003,noon,291816
29675001,2,29675
29675002,2,29675
553968000,window,553968
201555002,no,201555
291830003,small,291830
291833002,1,291833
291833004,0,291833
291834006,no,291834
291834011,2 feet,291834
29697001,1,29697
553992001,wii,553992
554002005,dog,554002
554006001,truck,554006
29719000,no,29719
291866001,no,291866
291866002,yes,291866
554021000,wii remote,554021
160811000,dell,160811
160811003,on table,160811
554037002,2,554037
160828005,ocean,160828
160834002,boat,160834
160836000,no,160836
310797000,black,310797
310797002,banana,310797
29776007,motorcycle,29776
29776008,no,29776
422998000,0,422998
160855004,5,160855
160855005,summer,160855
216677001,coke,216677
216677004,no,216677
29793000,0,29793
29793002,teddy bear,29793
157883002,yes,157883
160872000,1,160872
160872002,yes,160872
160875002,0,160875
136040001,left,136040
554100002,no,554100
160886000,soda,160886
160886002,yes,160886
160889004,50,160889
423039001,2,423039
554114000,toyota,554114
554114003,flowers,554114
423048001,5,423048
423048002,bananas,423048
4972001,horse,4972
291981003,white,291981
291981004,black and white,291981
29838002,solid,29838
29838003,salad,29838
29838007,vegetables,29838
29838008,white,29838
29838014,no,29838
29838016,orange,29838
29838019,carrots,29838
29838025,paper,29838
29838033,vegetables,29838
29838039,vegetable,29838
29838042,carrots,29838
29838043,yes,29838
29838049,white,29838
29838050,ketchup,29838
29838052,salad,29838
291983006,roman,291983
291983007,5,291983
160913000,no,160913
423058000,green,423058
551107000,books,551107
291990000,3,291990
291990001,wall,291990
291990002,stop,291990
423065000,apple,423065
29852000,no,29852
29852003,both,29852
554142002,suitcase,554142
160927000,right,160927
160927001,no,160927
160927002,unknown,160927
554145000,colgate,554145
376347000,no,376347
376347003,yes,376347
292005003,no,292005
292005006,brown,292005
292005007,yes,292005
292005009,unknown,292005
554154001,6,554154
554156001,no,554156
160941000,no,160941
4979002,small,4979
423093000,no,423093
423093002,pizza,423093
292024000,1,292024
292024002,happy,292024
292024003,right,292024
29886000,nowhere,29886
292032009,rice,292032
292033000,cold,292033
292033001,pasta,292033
292033002,spoon,292033
423116005,2,423116
423123002,0,423123
423125007,no,423125
29913002,sidewalk,29913
292060002,lights,292060
423141003,yes,423141
292075003,building,292075
29934004,right,29934
161008002,table,161008
161008004,yes,161008
161011001,2,161011
423161000,boating,423161
423161003,american,423161
423172002,brown,423172
423173000,yes,423173
423173002,harley,423173
423187004,american,423187
423187005,american,423187
423189001,2,423189
292118001,work,292118
161047001,white,161047
161047003,no,161047
161047004,0,161047
554266000,no,554266
393805005,baby,393805
393805006,playing,393805
393805008,left,393805
393805009,yes,393805
29984001,3,29984
29984003,blue and red,29984
29984006,yes,29984
161060000,no,161060
29994003,yes,29994
29994004,square,29994
29994005,2,29994
29994007,0,29994
29994009,yes,29994
292140004,no,292140
554286002,0,554286
423215001,2,423215
423215003,cargo,423215
423215004,0,423215
423215005,0,423215
554291002,nothing,554291
572980000,fedex,572980
572980001,ice cream,572980
572980003,fedex,572980
572980004,orange,572980
292155005,stripes,292155
30012007,no,30012
30012011,no,30012
30012014,yellow,30012
30012016,no,30012
30012018,cheese,30012
30012019,4,30012
423229001,25,423229
423229003,black,423229
292158005,red,292158
292158010,ocean,292158
292158013,flag,292158
158122000,0,158122
158122001,0,158122
158122002,left,158122
292169000,guitar,292169
292171001,4,292171
292171003,3,292171
30034002,red,30034
161112001,no,161112
30049011,water skiing,30049
161128000,do not enter,161128
161129000,chinese,161129
254143000,3,254143
254143002,3,254143
30062000,hello kitty,30062
30062001,no,30062
292209000,transport,292209
30066006,hot,30066
30066009,shorts,30066
30066011,no,30066
30067004,yes,30067
554357004,bird,554357
245311001,dinner,245311
245311003,no,245311
30080002,,30080
554374001,10,554374
554374003,yes,554374
292232000,sitting,292232
161161006,yes,161161
161161016,yes,161161
161163000,shower,161163
161163003,1,161163
161163004,4,161163
161163006,2,161163
161163007,2,161163
292236003,usa,292236
292236004,walking,292236
161169000,left,161169
161187001,2,161187
423336000,white,423336
423336003,middle,423336
423336005,food,423336
423337003,0,423337
161195003,on ground,161195
292278000,8,292278
292278002,8,292278
423358011,texting,423358
30143000,laptop,30143
30143001,dell,30143
554433002,0,554433
161222002,nothing,161222
30156001,small,30156
292301002,starbucks,292301
292301005,nothing,292301
292301009,starbucks,292301
161231000,0,161231
161231001,yes,161231
161231002,0,161231
161231004,3,161231
161231010,yes,161231
161231011,no,161231
161231012,10,161231
423380000,tabby,423380
423380004,tabby,423380
554459002,right,554459
554459003,phone,554459
463781000,flower,463781
423395007,no,423395
423395009,yes,423395
423395011,yes,423395
292324001,glass,292324
292324002,no,292324
292330002,water,292330
423410003,dog,423410
423410009,open,423410
423410013,wood,423410
423410018,pink,423410
30198000,yes,30198
30198013,warm,30198
292347001,5,292347
292347002,yes,292347
62109002,sunglasses,62109
554500005,right,554500
292365000,no,292365
30222001,3,30222
5038002,real,5038
554523009,no,554523
554523017,yes,554523
554523018,silver,554523
554523024,yes,554523
554523025,yes,554523
554523032,fridge,554523
161308000,4,161308
161308001,square,161308
161308002,4,161308
161308004,nothing,161308
161308005,time,161308
292384007,2,292384
