QuestionID,MCAN+ALBERT,ImageID
160498000,computers,160498
160498001,2,160498
160498002,2,160498
160498009,people,160498
160498012,books,160498
160498021,yes,160498
160498022,picture,160498
160498023,flowers,160498
160498024,website,160498
160498026,0,160498
160498027,pink,160498
160498030,on desk,160498
291572000,nothing,291572
29430000,yes,29430
29431000,no parking,29431
291582002,black and white,291582
291582007,eating,291582
553731001,bear,553731
553731002,yes,553731
291588000,no,291588
572886001,1,572886
572886003,light,572886
29449000,yes,29449
29449002,reflection,29449
291597000,no,291597
160529001,green,160529
553747001,0,553747
422676002,shirt,422676
422676004,woman,422676
422677004,20,422677
422677005,13,422677
291606002,english,291606
29465002,nothing,29465
29465003,yes,29465
422686000,3,422686
422686001,yes,422686
29472002,long,29472
291619003,helmet,291619
422698001,2,422698
160556002,nothing,160556
553780002,yes,553780
553780003,cake,553780
553788000,no,553788
26762000,left,26762
553790001,2,553790
553790006,2,553790
160580002,noon,160580
160580003,noon,160580
160580004,train station,160580
160580006,12:00,160580
160580007,yes,160580
422725000,no,422725
422729001,white,422729
291664001,walking,291664
291664002,fire hydrant,291664
553815000,0,553815
553815001,2,553815
553815002,3,553815
291672002,boat,291672
291675000,surfing,291675
422755000,fence,422755
291686006,soup,291686
291686009,pasta,291686
291686013,pasta,291686
291686014,2,291686
291686015,pasta,291686
291686016,pasta,291686
291686017,bowl,291686
29558001,red,29558
553847001,wii,553847
422778001,mozzarella,422778
29563000,nothing,29563
29563002,100,29563
553852000,no,553852
553852009,yes,553852
553852012,nothing,553852
422783006,counter,422783
422783008,microwave,422783
422785001,shelf,422785
422785003,counter,422785
422785006,no,422785
422785007,0,422785
422785009,4,422785
553859002,clay,553859
29573000,no,29573
29573001,work,29573
29573003,in front,29573
29577001,safety,29577
29577002,yes,29577
553867005,middle,553867
553869001,raining,553869
553869003,0,553869
572909002,0,572909
29587000,clothing,29587
29587002,mirror,29587
553879002,mcdonald's,553879
29593000,0,29593
29593001,unknown,29593
29593002,nowhere,29593
29593003,no,29593
160666000,colgate,160666
160666001,basil,160666
160666002,yes,160666
29596000,mirror,29596
160669002,13,160669
291742005,wood,291742
291742006,messy,291742
136008002,chair,136008
422836000,yes,422836
29648001,gray,29648
29648002,2,29648
422870003,motorcycle,422870
422870004,home,422870
29656001,night,29656
422877001,1,422877
553954000,kids,553954
553954001,man,553954
553954002,10,553954
291816000,0,291816
291816003,noon,291816
553962002,buildings,553962
29675001,2,29675
29675002,2,29675
553968000,wall,553968
201555002,0,201555
291830003,small,291830
291833002,1,291833
291834008,yes,291834
291834011,2 feet,291834
29697001,1,29697
291845002,16,291845
422918000,no,422918
554002000,2,554002
554002002,no,554002
554006000,no,554006
554006001,yes,554006
29719000,no,29719
554021000,wii remote,554021
160811000,dell,160811
160811001,3,160811
160811003,floor,160811
554037000,cooked,554037
554037002,4,554037
160828005,ocean,160828
160834000,no,160834
160834002,boat,160834
422982003,yellow,422982
310797002,banana,310797
29776008,no,29776
29776009,yes,29776
422998000,unknown,422998
160855005,summer,160855
216677001,coca cola,216677
216677004,no,216677
291936002,yes,291936
29793000,0,29793
157883002,yes,157883
554084001,red,554084
554084003,carpet,554084
160872000,6,160872
160875002,0,160875
136040001,left,136040
554100001,american,554100
554100002,no,554100
160886000,beer,160886
160889004,30,160889
423039001,2,423039
423039002,yes,423039
423039003,4,423039
554114000,ford,554114
554114003,plastic,554114
423048002,bananas,423048
4972001,cowboy,4972
291981003,white,291981
291981004,black and white,291981
29838000,salad,29838
29838003,pizza,29838
29838007,vegetables,29838
29838008,white,29838
29838010,lettuce,29838
29838015,salad,29838
29838017,salad,29838
29838027,vegetable,29838
29838028,salad,29838
29838033,salad,29838
29838034,no,29838
29838035,yes,29838
29838039,chicken,29838
29838040,lettuce,29838
29838041,salad,29838
29838042,carrot,29838
29838043,yes,29838
29838045,lettuce,29838
29838048,napkin,29838
29838049,white,29838
29838050,ketchup,29838
29838052,salad,29838
291983005,up,291983
291983006,12,291983
291983007,yes,291983
160913000,no,160913
160913002,yes,160913
423058000,green,423058
551107000,books,551107
551107002,living room,551107
291990001,wall,291990
291990002,walk,291990
423065000,apple,423065
29852003,yes,29852
554142002,nothing,554142
160927000,0,160927
160927001,no,160927
160927002,0,160927
554145000,colgate,554145
292005006,orange,292005
292005007,yes,292005
572956000,10,572956
554154001,4,554154
554154003,yes,554154
554156001,no,554156
160941000,no,160941
4979002,big,4979
423093002,pizza,423093
292024000,1,292024
292024002,happy,292024
292024003,right,292024
29886000,nowhere,29886
292032005,yes,292032
292032009,rice,292032
292033000,cold,292033
292033002,spoon,292033
423116005,2,423116
423123002,0,423123
29913002,sidewalk,29913
292060002,lights,292060
292075002,red,292075
29934000,yes,29934
29934004,background,29934
161008002,table,161008
161008004,yes,161008
161011000,no,161011
161011001,2,161011
423161000,boating,423161
423161003,american,423161
36861000,asian,36861
554241002,white,554241
423173000,yes,423173
423173002,harley,423173
161032000,no,161032
161044003,plane,161044
423189001,2,423189
292118001,unknown,292118
161047001,white,161047
161047002,electricity,161047
161047003,no,161047
161047004,0,161047
161047010,microwave,161047
554266000,no,554266
393805003,3,393805
393805005,baby,393805
393805006,playing,393805
393805008,left,393805
29984001,2,29984
29984003,rainbow,29984
29984008,yes,29984
423201000,poodle,423201
161060000,restaurant,161060
29994003,yes,29994
29994004,triangle,29994
29994005,2,29994
29994007,2,29994
292140001,3,292140
292140004,no,292140
292140006,4,292140
423215001,2,423215
423215003,2,423215
423215004,green,423215
423215005,0,423215
554291002,table,554291
572980000,no,572980
572980001,nothing,572980
572980003,fedex,572980
572980004,orange,572980
292155005,bird,292155
30012002,broccoli,30012
30012007,no,30012
30012011,no,30012
30012014,yellow,30012
30012016,no,30012
30012018,cheese,30012
423229001,25,423229
423229003,black,423229
292158005,red,292158
292158010,ocean,292158
292158013,flag,292158
292158017,sign,292158
158122001,0,158122
158122002,left,158122
158122003,yes,158122
292170003,no,292170
292171001,6,292171
292171003,3,292171
161112001,no,161112
292188000,tractor,292188
30049011,river,30049
161128000,nothing,161128
161129000,chinese,161129
254143000,3,254143
254143002,0,254143
30062000,can't tell,30062
30062001,wireless,30062
30062002,2,30062
292209000,transportation,292209
30066006,fun,30066
30066009,shorts,30066
30066011,no,30066
554357004,dog,554357
245311001,dinner,245311
30080002,,30080
354539001,outside,354539
554374003,yes,554374
292232000,sitting,292232
161161006,yes,161161
161161013,yes,161161
161163000,towel,161163
161163003,2,161163
161163004,4,161163
292236003,usa,292236
292236004,walking,292236
292236005,yes,292236
423309002,blue,423309
161169003,no,161169
30113002,no,30113
161187001,2,161187
423336000,gray,423336
423336003,1,423336
423336005,food,423336
423337003,unknown,423337
292266002,yes,292266
161202002,nothing,161202
423358011,texting,423358
30143000,nothing,30143
30143001,words,30143
554433002,0,554433
161222002,nothing,161222
30156001,big,30156
292301002,starbucks,292301
292301005,starbucks,292301
292301009,starbucks,292301
161231001,yes,161231
161231004,4,161231
161231010,yes,161231
161231011,no,161231
423380000,tabby,423380
423380004,tabby,423380
554459002,left,554459
554459003,child,554459
463781001,white,463781
423395007,no,423395
292330002,ball,292330
423410003,dog,423410
423410008,yes,423410
423410009,open,423410
423410015,red,423410
30198000,yes,30198
292347001,2,292347
292347002,roof,292347
62109002,glasses,62109
554500005,right,554500
554500007,keyboard,554500
30213001,0,30213
30222001,2,30222
5038002,no,5038
554523017,yes,554523
554523020,floor,554523
161308000,no,161308
161308001,square,161308
161308002,noon,161308
161308004,4,161308
161308005,time,161308
423464000,4,423464
554537002,suitcase,554537
554537003,backpack,554537
292394001,2,292394
292394005,chinese,292394
292394007,7,292394
30254003,fan,30254
30255001,0,30255
30255002,no,30255
30267004,nowhere,30267
30273002,no,30273
30273003,water,30273
423498002,usa,423498
292428001,nike,292428
292435001,8,292435
423508001,crosswalk,423508
423508008,blue,423508
554582002,man on left,554582
423519004,nowhere,423519
292456001,no,292456
292456002,train,292456
423529000,yes,423529
554607000,0,554607
292467000,noon,292467
554618004,nothing,554618
554618008,nothing,554618
554618009,tree,554618
554618013,12,554618
554620002,pink,554620
554620003,woman,554620
554620004,pink,554620
292478001,2,292478
267200000,yellow,267200
292482000,on table,292482
292485003,stick,292485
292485004,coca cola,292485
292485005,4,292485
292488000,texting,292488
292488001,hats,292488
292488003,phone,292488
292488018,snow,292488
292488024,bear,292488
292488025,texting,292488
30347000,couch,30347
30347001,yes,30347
30347007,typing,30347
30353005,no clock,30353
30356003,down,30356
30356005,black and white,30356
30356011,black and white,30356
30356014,yes,30356
30356018,sitting,30356
30356023,sitting,30356
30356029,drinking,30356
30356031,sitting,30356
423576000,book,423576
423576002,no,423576
30361000,unknown,30361
423588000,red,423588
161447001,5,161447
26908000,carrot,26908
554669000,0,554669
554669001,yes,554669
554669003,4,554669
292526001,17,292526
292526005,2,292526
292529002,0,292529
423613001,8,423613
161470000,fence,161470
161470001,dog,161470
423617001,no,423617
423618000,2012,423618
30407002,3,30407
30413000,8,30413
554710000,white,554710
554710001,bed,554710
554711001,on bed,554711
554711009,woman,554711
554711015,no,554711
30432002,yes,30432
161505002,black,161505
161506000,2,161506
292581001,4,292581
161517000,polo,161517
161517001,2,161517
30447000,2,30447
30448001,ramp,30448
30448002,ford,30448
30448006,no,30448
554740002,1,554740
554740003,no,554740
30455001,yes,30455
30455002,kitchen,30455
554749001,1,554749
161539001,yes,161539
161539002,2,161539
30470001,yes,30470
30470002,noon,30470
292616001,yes,292616
292618000,safety,292618
292618006,no,292618
292618008,mountain,292618
292618010,yes,292618
292618012,yes,292618
423694003,sunglasses,423694
554767002,red,554767
554767005,1,554767
572767002,bikes,572767
572767004,main,572767
161557001,left,161557
267225003,pickup,267225
267225007,white,267225
267225008,7,267225
267225009,bag,267225
267225011,4,267225
267225020,0,267225
267225021,parking lot,267225
267225022,semi,267225
267225024,7,267225
30494002,left,30494
161567000,gas,161567
161569004,yes,161569
423715000,yes,423715
423715001,black,423715
423715002,stadium,423715
292647003,surfing,292647
292648003,background,292648
423723001,zebra and giraffe,423723
423723011,yes,423723
161586000,blue,161586
161586002,white,161586
554805001,2,554805
292663002,4,292663
292663004,left,292663
292663005,38,292663
423740000,lemon,423740
423740004,britain,423740
423742001,head,423742
423742002,desk,423742
423744001,red,423744
423744002,red,423744
161603001,goat,161603
161609002,new york,161609
161609004,lab,161609
161609007,yes,161609
554828008,10,554828
292685000,stop,292685
30548000,white,30548
30548004,yes,30548
30548005,no,30548
30549001,book,30549
30549002,no,30549
554838001,4,554838
554838002,white,554838
554838003,0,554838
554838004,fridge,554838
292697002,cardinals,292697
423773001,1,423773
423773002,0,423773
161642000,no,161642
161642002,string,161642
554859001,3,554859
423798000,0,423798
423804002,no,423804
30595001,2,30595
292741002,nothing,292741
30607001,suitcase,30607
30607004,green,30607
30607005,2,30607
30607013,brown,30607
30607021,green,30607
30607023,yes,30607
554900005,bathroom,554900
554900009,nothing,554900
423830000,on ground,423830
423837001,canada,423837
423837002,bird,423837
292769000,knife,292769
554928002,no,554928
5107000,white,5107
5107002,clothes,5107
5107004,nowhere,5107
5107005,4,5107
5107006,bus,5107
5107007,4,5107
5107008,tour,5107
554934001,white,554934
554934002,2,554934
554934003,3,554934
554934004,beige,554934
161720000,yes,161720
161720001,brick,161720
292804004,yes,292804
292804005,noon,292804
292804006,on building,292804
161736003,brown and white,161736
292810001,unknown,292810
30668000,2,30668
161743007,4,161743
161743009,0,161743
292819002,harley,292819
292819004,park,292819
423894000,5,423894
161752002,rainbow,161752
161758000,2,161758
161758002,fast,161758
161758006,yellow,161758
114341000,size,114341
554978006,no,554978
482917002,0,482917
482917003,above,482917
554980004,3,554980
554980005,coffee,554980
554981000,sand,554981
242870000,yes,242870
242870002,river,242870
242870004,bike,242870
161772000,1,161772
161772001,yes,161772
161772002,pineapple,161772
161772003,0,161772
161772010,2,161772
161772011,2,161772
30706002,no,30706
30707001,yes,30707
30707002,closed,30707
161781000,orange,161781
161781001,green,161781
555002002,walking,555002
30719001,away,30719
30719004,no,30719
69698000,cheese,69698
69698002,sauce,69698
555009002,computer,555009
555012001,no,555012
423944000,tie,423944
423944001,dress,423944
423944002,broken,423944
161810000,no,161810
423962002,nike,423962
423962006,red,423962
423962010,yes,423962
555035010,nothing,555035
555035011,0,555035
555035014,no,555035
292901001,beach,292901
555048002,0,555048
555050000,0,555050
555050001,unknown,555050
555050003,food,555050
161840002,playing,161840
161840003,2,161840
292916000,sauce,292916
423990000,4,423990
297812001,shade,297812
297812002,food,297812
555066002,street,555066
555066003,4,555066
30785000,spring,30785
161861023,yes,161861
161861025,grass,161861
30793000,frisbee,30793
30793002,black,30793
507575003,yes,507575
507575005,mouse,507575
507575007,dell,507575
507575013,website,507575
30796002,0,30796
292944002,2,292944
161873000,no,161873
161875002,no,161875
161877000,0,161877
161877006,nowhere,161877
161877008,0,161877
161877010,0,161877
161877013,guitar,161877
161877014,0,161877
8934001,computer,8934
424039000,sun,424039
30828000,fence,30828
555119001,mercedes,555119
114504000,yes,114504
114504002,silver,114504
555131002,standing,555131
292988001,black,292988
292991002,no,292991
30851000,straight,30851
292997000,snow,292997
292997001,car,292997
292997004,parked,292997
293002005,no,293002
293011000,boy,293011
161940002,yes,161940
485742004,yes,485742
5146002,long,5146
293022000,graffiti,293022
293026004,7,293026
293027001,suitcase,293027
161962000,park,161962
245447000,cup,245447
555180002,2,555180
555180005,stop,555180
30895000,2,30895
30895001,yes,30895
30895002,on bed,30895
293044000,food,293044
293044001,4,293044
161990001,25,161990
161990002,4,161990
424135001,9,424135
555217001,10,555217
424146000,1,424146
424146001,box,424146
30931001,0,30931
30931004,refrigerator,30931
424155001,no,424155
424155002,subway,424155
424162003,yes,424162
162021000,2,162021
555239002,2,555239
555239004,ketchup,555239
555239005,soda,555239
555245001,yes,555245
424174001,20,424174
376531002,frisbee,376531
293124001,12,293124
30992000,2,30992
30992004,18,30992
30992005,3,30992
145061002,school,145061
145061003,unknown,145061
145061006,do not enter,145061
145061011,do not enter,145061
30998004,to eat,30998
30998005,meat,30998
529139007,phone,529139
529139009,0,529139
529139014,phone,529139
31000002,12,31000
424220001,umbrella,424220
179930000,4,179930
358923001,umbrella,358923
358923002,umbrella,358923
555298003,old,555298
555298004,male,555298
555299000,outside,555299
555299001,red,555299
555299002,yes,555299
398385003,yellow,398385
162088002,black,162088
31019000,many,31019
293166000,yes,293166
293166002,woman,293166
293166004,daytime,293166
293166005,0,293166
293166006,english,293166
293166007,unknown,293166
293166008,no,293166
293166010,coffee,293166
293166011,bag,293166
293166012,no,293166
293166013,people,293166
31024000,no,31024
31024002,yes,31024
424246001,newspaper,424246
293175001,no,293175
555322002,window,555322
555322003,tan,555322
92554003,0,92554
92554004,english,92554
162113002,yes,162113
31043000,yes,31043
31043003,3,31043
376545000,1,376545
555337000,standing,555337
555337006,nowhere,555337
424270011,2,424270
293200001,phone,293200
162130009,3,162130
162130018,0,162130
162130024,1,162130
31061000,no,31061
424284002,in vase,424284
5178001,rope,5178
162144009,jacket,162144
555361001,tie,555361
293218001,yes,293218
293218003,commercial,293218
293221000,black,293221
293221001,black,293221
293221004,3,293221
293228001,cooking,293228
293228002,no,293228
31092002,riding,31092
555387004,6,555387
293245003,20,293245
293245004,3,293245
555390002,left,555390
555390007,nothing,555390
555390012,person,555390
293249001,grapes,293249
293249002,white,293249
555396002,no,555396
555396003,floral,555396
53410000,nose,53410
53410002,1,53410
53410003,headphones,53410
31113001,bat,31113
31113002,floral,31113
293259003,yes,293259
162189004,swinging,162189
31121000,kite,31121
31121001,shorts,31121
31121002,10 feet,31121
555412000,tomato,555412
424349000,man,424349
424349002,kitchen,424349
424351000,yes,424351
534421002,snow,534421
293296001,yes,293296
293296002,california,293296
293296003,street,293296
293296004,ocean,293296
293300003,2,293300
424374000,white,424374
424374001,no,424374
114420001,wire,114420
424378000,no,424378
424378001,lab,424378
31164002,outside,31164
31164003,yes,31164
31164004,woman,31164
555456000,close,555456
555461002,no,555461
424392001,long,424392
162249001,no,162249
162249003,nothing,162249
162256001,long,162256
162257001,0,162257
555476000,new york,555476
555476001,new york,555476
555476002,no,555476
555478001,eating,555478
136271001,yes,136271
551334001,sitting,551334
424422001,yes,424422
424432001,no,424432
424443004,veggie,424443
424445001,no,424445
424445003,propeller,424445
267349000,grapes,267349
267349004,real,267349
267349006,apple,267349
31235000,yes,31235
31235003,no,31235
31240002,train,31240
31240003,station,31240
267351000,black,267351
267351001,no,267351
267351002,bird,267351
424464002,2,424464
555538000,9,555538
31255001,2,31255
208000,faucet,208
424483000,yes,424483
424483001,nike,424483
302193000,night,302193
302193001,no,302193
136285000,yes,136285
136285004,yes,136285
136285011,old,136285
31281000,circle,31281
31281002,yes,31281
31281008,yes,31281
162357000,triangle,162357
424502000,batter,424502
162363001,10,162363
162366001,yes,162366
162366003,wine,162366
162366006,100,162366
162366008,wine,162366
162366009,bus stop,162366
31296001,4,31296
31296002,left,31296
529507000,yes,529507
420281001,nowhere,420281
420281003,donut,420281
162393000,kia,162393
162393002,kia,162393
31322000,15,31322
31322001,15,31322
31322002,no,31322
332901000,resting,332901
219269001,floor,219269
219269002,2,219269
219269003,yes,219269
219269005,2,219269
219269006,tv,219269
293474000,dress,293474
293474002,new,293474
31333000,photographer,31333
555622003,helmet,555622
424551000,mountain,424551
424554003,silver,424554
424554005,dump truck,424554
31339000,crosswalk,31339
31339001,no,31339
162415002,nike,162415
162429005,no,162429
162429006,5,162429
162429007,12,162429
293505000,white,293505
293505001,arriving,293505
293505002,motorcycle,293505
293505006,africa,293505
31368004,yes,31368
424585000,bed,424585
424585002,no,424585
162445003,20,162445
555669002,yes,555669
555669005,yes,555669
555669007,yes,555669
555669009,open,555669
555669010,yes,555669
162454002,yes,162454
424601000,no,424601
424601003,no,424601
424601004,10 feet,424601
424601022,unknown,424601
424601029,1,424601
424601032,far,424601
162459002,no,162459
555677005,no,555677
31392001,yes,31392
293537000,happy,293537
293537001,colgate,293537
555687001,bmw,555687
293545000,no,293545
293548002,1,293548
293554000,tank top,293554
293554003,yes,293554
293554006,hat,293554
555705006,bench,555705
162495002,yes,162495
293574003,12,293574
162503001,bird,162503
441863000,red and blue,441863
441863002,0,441863
31442000,6,31442
31446000,yes,31446
31446001,8,31446
293591001,nothing,293591
245540000,3,245540
245540001,nothing,245540
245540002,glazed,245540
245540004,3,245540
245540005,6,245540
245540008,2,245540
245540009,yes,245540
424668000,yes,424668
555748001,people,555748
555748002,yes,555748
424683000,black and white,424683
424683003,4,424683
31471000,cow,31471
555763000,yes,555763
555763001,20,555763
555763004,no,555763
555772001,0,555772
555772002,4,555772
162561001,3,162561
162561003,noon,162561
311083000,no,311083
311083001,0,311083
311083005,3,311083
424721002,in bowl,424721
424721003,no,424721
424721004,2,424721
424721005,8,424721
162579002,smoke,162579
162580000,flowers,162580
162580001,no,162580
162580002,flowers,162580
162581004,1,162581
162581005,no,162581
162581007,black,162581
184359002,circle,184359
184359004,left,184359
162589003,front,162589
162589008,no,162589
162589011,pink,162589
162589012,2,162589
31519000,standing,31519
31521004,black,31521
293666000,3,293666
293666002,top,293666
293666003,6,293666
424744002,brown,424744
424744014,yes,424744
424744015,park,424744
31542000,snowboarding,31542
31542002,no,31542
393857000,toy,393857
393857001,bow tie,393857
393857006,dog,393857
162627003,short,162627
162627004,yes,162627
293703004,4,293703
293703006,4,293703
424776000,2,424776
162634002,0,162634
162634003,yes,162634
31569000,family,31569
31569002,elephant,31569
162643001,no,162643
424793000,train,424793
424793004,purple,424793
424793005,trash,424793
424793006,zebra,424793
293733002,cold,293733
424812007,outside,424812
424812011,no,424812
31597002,old,31597
31601000,2,31601
31601004,no,31601
293749001,background,293749
293749002,oak,293749
293749006,2,293749
293751003,elephants,293751
555900000,yellow,555900
555900001,food,555900
162685000,yes,162685
555904001,no,555904
555905005,floor,555905
555905007,bag,555905
555905009,wall,555905
555905013,on wall,555905
555905016,2,555905
555905017,yes,555905
31620002,no,31620
293768002,yes,293768
31625000,2,31625
31625001,donuts,31625
31636002,wood,31636
31636007,yes,31636
162711000,brown,162711
162711001,6,162711
162711003,7,162711
162711004,7,162711
293785000,yes,293785
293785002,stop,293785
293789003,yes,293789
293789015,red,293789
555942002,no,555942
293802002,yes,293802
507719001,6,507719
293804002,red,293804
293804003,no,293804
424879002,rug,424879
424879005,3,424879
424879008,yes,424879
424879012,2,424879
555953005,stop,555953
555953007,coca cola,555953
555953009,yes,555953
293810010,3,293810
31667004,nothing,31667
162752002,5,162752
555972002,3,555972
293832000,2,293832
293832001,pink,293832
293832002,2,293832
293837000,apple,293837
293837002,apple,293837
293841001,blue,293841
293841002,0,293841
293841005,nothing,293841
293841008,0,293841
31699002,car,31699
31699007,bracelet,31699
162774002,no,162774
162774006,gray,162774
424927000,logo,424927
424927003,bus,424927
556000002,clock,556000
293858001,no,293858
424933000,no,424933
424933003,in air,424933
424933004,dodgers,424933
424933010,yes,424933
424933011,no,424933
556012000,0,556012
556012002,5,556012
31730008,dirty,31730
31730010,white,31730
31735000,light,31735
31736000,sheep,31736
556025001,3,556025
556028001,no,556028
529578001,wall,529578
529578002,wall,529578
293888002,no,293888
162818001,ski,162818
31747000,flag,31747
31749000,yes,31749
31749002,yes,31749
31749003,toy,31749
31749004,yes,31749
293895003,5,293895
293907002,gray,293907
293909000,2,293909
293909001,4,293909
293909005,right,293909
31773000,flowers,31773
31773002,nothing,31773
556064000,chicken,556064
556064004,yes,556064
376667002,black,376667
376667004,black,376667
376667005,1,376667
162855004,frisbee,162855
162855006,yes,162855
425000001,black,425000
425000002,2,425000
556073003,remote,556073
556073004,butter,556073
556073005,scissors,556073
162858001,straight,162858
485895000,very,485895
485895001,left,485895
425004001,0,425004
425004002,sandwich,425004
92680002,no,92680
92680003,grass,92680
556091000,paper,556091
556091001,work,556091
556091002,25,556091
556091003,business,556091
556091005,yes,556091
425027002,dell,425027
556101003,black,556101
162887000,man,162887
162887001,2,162887
31817002,white,31817
354829002,inside,354829
31829001,no 1,31829
162902001,yes,162902
162902003,yellow,162902
162914001,no,162914
162914002,noon,162914
556131000,surfboard,556131
556131001,tie,556131
40341000,skis,40341
529597000,elephant,529597
529597004,no,529597
158227001,yes,158227
158227003,dodgers,158227
425077005,eating,425077
162939001,airport,162939
556158001,cross country,556158
31878006,microwave,31878
31878007,fridge,31878
31878012,refrigerator,31878
31878014,refrigerator,31878
31878019,fridge,31878
31878024,human,31878
31878026,microwave,31878
31878028,electricity,31878
31878033,0,31878
31882000,1,31882
31882002,luggage,31882
294032003,0,294032
294032004,0,294032
294032005,0,294032
294032006,no,294032
556178000,no,556178
556178006,2,556178
294035001,yes,294035
31893001,up,31893
31893023,camera,31893
31893025,brown,31893
31893028,long,31893
556183001,dessert,556183
425120000,adidas,425120
425120002,soccer,425120
556193004,no,556193
294053001,coca cola,294053
485916000,no,485916
556205003,10,556205
425136001,england,425136
425136003,no,425136
425151001,window,425151
163012002,street,163012
425160001,phone,425160
163020001,water,163020
163020006,seagull,163020
163020008,water,163020
556240000,yes,556240
556240001,clock,556240
163025011,suit,163025
556248004,blue,556248
163033001,texting,163033
163033002,cell phone,163033
31965000,right,31965
294119001,phone,294119
294119002,2012,294119
294124000,california,294124
294124001,nothing,294124
294124002,paper,294124
31983002,no,31983
31984004,police,31984
31984005,daytime,31984
163057003,7,163057
163057004,nothing,163057
294131000,no,294131
294131002,toilet paper,294131
294134004,cargo,294134
31993000,right,31993
32001002,cake,32001
32001004,yes,32001
32001005,no,32001
32001008,3,32001
32001011,birthday,32001
32001015,1,32001
32001022,birthday,32001
32001024,2,32001
163076002,2,163076
425226003,cleaning,425226
425227003,ocean,425227
294163001,yes,294163
294176002,2,294176
163105001,smaller,163105
294182000,1,294182
294182002,family,294182
294182004,sitting,294182
32039003,3,32039
32039006,right,32039
163112000,no,163112
163112002,brown,163112
333020000,taking picture,333020
262938003,reading,262938
262938004,bear,262938
262938005,bears,262938
163118000,don't know,163118
163118001,summer,163118
163118002,light,163118
425266003,2,425266
556341002,2,556341
32054002,20,32054
32054006,sidewalk,32054
163127000,1,163127
32056000,holding,32056
32056002,green,32056
556345000,yellow,556345
556345001,no,556345
556345002,white,556345
425280001,downtown,425280
425280002,orange,425280
294209001,plastic,294209
163138002,right,163138
163139000,0,163139
163139001,yes,163139
163139002,food,163139
556369002,no,556369
163155001,yes,163155
163155002,no,163155
425303001,no,425303
425303004,0,425303
425303008,no,425303
425303010,no,425303
425303011,water,425303
163167007,lights,163167
163167026,nothing,163167
163167030,0,163167
294247000,1,294247
294247002,no,294247
294247003,red,294247
294247004,yes,294247
425324001,standing,425324
294264000,icing,294264
294264001,dunkin donuts,294264
294264004,chocolate,294264
289343003,bicycle,289343
289343004,bench,289343
32124000,background,32124
32124001,usa,32124
294284001,7,294284
425361005,right,425361
425361006,black,425361
163219002,yes,163219
163219005,british,163219
163219007,people,163219
163219008,yes,163219
163219009,floral,163219
32151001,2,32151
32151002,yes,32151
32151003,yes,32151
425369001,man,425369
425371000,no,425371
425371001,modern,425371
425371003,yes,425371
294305002,night,294305
294307000,skis,294307
294307003,nothing,294307
551494000,yes,551494
551494001,teddy bear,551494
136433002,skateboard,136433
425388000,100,425388
425388002,black,425388
163255000,yes,163255
163257000,yes,163257
163257003,posing,163257
163258002,yes,163258
32193000,4,32193
32193007,right,32193
425412002,pedestrian crossing,425412
32203001,grass,32203
294350004,pizza,294350
163280000,people,163280
163280004,show,163280
163280007,windows,163280
163280009,yes,163280
163280011,laptop,163280
163290003,zebra,163290
415714000,2,415714
415714002,california,415714
311205001,yes,311205
311205005,6,311205
311205007,2,311205
311205008,10,311205
311205010,10,311205
311205012,gray,311205
311205013,no,311205
311205015,man,311205
163296001,no,163296
163296005,broccoli,163296
294370000,0,294370
294370002,1 way,294370
294370005,6,294370
556518001,13,556518
425447002,water,425447
425447003,dog,425447
425447006,oak,425447
425447009,trees,425447
163306000,north,163306
163309000,4,163309
163314001,red,163314
163314002,0,163314
163314004,2,163314
163314005,restaurant,163314
425462000,up,425462
425462002,no,425462
425462003,yankees,425462
425462004,yes,425462
556545000,,556545
32258002,bathroom,32258
294403002,camera,294403
84000000,skate park,84000
84000002,10,84000
425481000,0,425481
425481001,man,425481
163339000,umbrella,163339
163339001,weeds,163339
163339002,umbrella,163339
163339003,umbrella,163339
333058000,rain,333058
333058004,umbrellas,333058
333058005,,333058
333058007,0,333058
333058008,coca cola,333058
556562002,glazed,556562
556562005,no,556562
556562006,yes,556562
556562009,no,556562
163348001,2,163348
163348004,blue and green,163348
163348005,0,163348
163348010,yes,163348
163348011,desk,163348
163348013,yes,163348
163348015,right,163348
163348019,books,163348
163348020,2,163348
163348026,no,163348
163348027,starbucks,163348
163348029,office,163348
294423002,very tall,294423
498630001,young,498630
498630003,5,498630
498630004,8,498630
32284000,fire hydrant,32284
32284001,yes,32284
32284002,yes,32284
294431000,unknown,294431
294431002,right,294431
163361001,nothing,163361
294437006,movie,294437
294437010,table,294437
294437013,night,294437
294437019,pictures,294437
294437022,no,294437
425522001,yes,425522
425522003,6,425522
425522004,6,425522
425522005,yes,425522
294451004,5,294451
294451005,left,294451
294451006,0,294451
556597000,virgin,556597
425526002,recently,425526
70921001,playing wii,70921
70921005,4,70921
70921007,red,70921
556608000,no,556608
556616001,nothing,556616
398604005,no,398604
398604011,fries,398604
32331000,ground,32331
425555001,no,425555
425555002,carriage,425555
294487001,queen,294487
556633001,bathroom,556633
294495001,jacket,294495
556641000,flower,556641
284771001,stop,284771
284771002,stop,284771
284771003,street,284771
425573006,yes,425573
425573007,horizontal,425573
556648001,nothing,556648
556648002,no,556648
556648003,yes,556648
32362002,3,32362
32364000,city,32364
32364001,windy,32364
32364007,setting,32364
32375001,4,32375
32375005,white,32375
163451002,7,163451
