QuestionID,BAN,ImageID
496897002,2,496897
271548000,no,271548
239985001,tire,239985
13769002,10,13769
301102003,yes,301102
131138003,no,131138
471601003,black,471601
490279004,red,490279
149298009,refrigerator,149298
50786001,white,50786
9236005,4,9236
391857009,beach,391857
185373006,10,185373
365095004,9,365095
457249014,no,457249
97315002,in bowl,97315
361992002,no,361992
326332003,0,326332
186927002,books,186927
18794008,right,18794
367195003,bed,367195
514082006,no,514082
357944002,time,357944
373713020,words,373713
570521014,8,570521
35952000,men,35952
453981002,0,453981
74280006,boat,74280
325239000,silver,325239
480407015,1000,480407
192306005,yes,192306
210099001,yes,210099
73014000,black,73014
479248001,12,479248
272212003,flat,272212
431401000,vase,431401
237777000,1,237777
48504000,brown,48504
231097017,soup,231097
507663006,5,507663
16606002,nothing,16606
308702003,living room,308702
377155002,shade,377155
88455006,rail,88455
405261000,chicken,405261
370175002,backpack,370175
92554004,english,92554
36962005,chair,36962
260547002,3,260547
331475000,no,331475
204670003,2,204670
489899001,2,489899
129159007,3:00,129159
21989002,1,21989
315905001,short,315905
388299010,nothing,388299
368080004,pm,368080
395752004,no,395752
307323000,candle,307323
10400003,100 feet,10400
492110002,table,492110
361103001,grocery,361103
579231010,bat,579231
397063002,donut,397063
386766000,1,386766
506736000,squash,506736
127337001,house,127337
515303004,white,515303
483531000,1,483531
466945002,5:00,466945
196521001,brown,196521
191342008,10,191342
4772001,trees,4772
62878000,skateboarding,62878
391637004,yes,391637
283055002,toy,283055
544009002,cat,544009
468233000,3:00,468233
351127000,kite,351127
319743006,2,319743
421209007,yes,421209
49683021,38,49683
485994002,0,485994
305368000,5:40,305368
237399002,laptop,237399
166948002,30,166948
399830013,living room,399830
173532003,keyboard,173532
384188001,no,384188
69293005,counter,69293
218874003,umbrella,218874
89894020,no,89894
68217001,cargo,68217
18903014,camera,18903
457262002,yes,457262
360730000,phone,360730
157891001,giraffes,157891
359039001,9,359039
88109002,no,88109
198590003,pigeon,198590
240393002,laptop,240393
491154006,kitchen,491154
405432003,nothing,405432
312795001,no,312795
166124002,donuts,166124
244487005,no,244487
472387008,new york,472387
74967002,haircut,74967
267515000,1,267515
519542003,sidewalk,519542
172702003,obama,172702
437789005,birthday,437789
128830003,hat,128830
190007004,short,190007
85750001,parking,85750
329030009,no,329030
218060009,yes,218060
256481002,white,256481
26676000,no,26676
17313005,0,17313
289222001,person,289222
426687000,no,426687
243104011,pizza,243104
94951002,hydrant,94951
97434004,white,97434
283119000,floor,283119
203488000,parking,203488
268371012,4,268371
34950010,red and yellow,34950
247259006,work,247259
96351013,can't tell,96351
427070010,no,427070
353562000,resting,353562
298830000,fence,298830
76149004,noon,76149
327383006,mercedes,327383
105537002,shade,105537
25804004,blanket,25804
87489003,downtown,87489
18336006,donut,18336
509826052,skateboarding,509826
242051000,green,242051
140068004,10,140068
211498008,lines,211498
570001003,100,570001
15254009,red,15254
180830004,owner,180830
179251013,gray,179251
128842001,white,128842
127910002,plate,127910
441293002,20,441293
529187003,10,529187
307794000,green,307794
196759002,ford,196759
203639002,shoulder,203639
495054045,american,495054
487282002,no,487282
527193002,4,527193
160308019,clock,160308
474906012,yes,474906
262189001,black,262189
448849008,london,448849
104676001,4,104676
124756002,unknown,124756
132336002,yellow,132336
434479002,yes,434479
211386001,nowhere,211386
306914000,lizard,306914
239194010,4,239194
267169000,nothing,267169
146504000,yes,146504
308900003,unknown,308900
507826007,2,507826
285349001,yes,285349
122458002,black,122458
182423001,main,182423
516856008,triangle,516856
244246003,car,244246
382111003,yes,382111
333182001,nothing,333182
192095002,baseball,192095
440352008,nothing,440352
119113000,background,119113
160421003,cheese,160421
110601010,3,110601
498368001,spoon,498368
483159000,in box,483159
331097002,cumulus,331097
305351002,100,305351
147498001,baseball,147498
227893020,dog,227893
125944002,free,125944
389477008,tomato,389477
237720000,blue and white,237720
464358003,no,464358
262686000,yes,262686
90448001,boats,90448
467096000,cookies,467096
567730002,green,567730
349678005,10:00,349678
454129000,squares,454129
50778019,people,50778
464831003,school,464831
237600010,black,237600
451471000,restaurant,451471
320428002,0,320428
11169002,0,11169
293166007,market,293166
464824000,water,464824
199927000,mouth,199927
127394002,no,127394
86133002,yes,86133
150576004,10 feet,150576
352937000,4,352937
267521021,canada,267521
301937002,street,301937
415619000,yes,415619
81594000,winter,81594
209613001,1,209613
575916008,bowl,575916
311497011,yes,311497
175082005,no,175082
233830005,tropicana,233830
76329001,12:28,76329
381051000,white,381051
304365000,38,304365
431686010,0,431686
113251006,apartment,113251
190898002,10:00,190898
572980001,fedex,572980
22474003,no,22474
419379000,6,419379
213773005,blue,213773
1146003,suit,1146
442681001,2,442681
380116002,books,380116
215644003,nothing,215644
254814016,nothing,254814
130599006,many,130599
507979002,5,507979
21993005,dinner,21993
425412002,warning,425412
456784001,round,456784
185936001,eating,185936
407146001,backpack,407146
113040000,chocolate,113040
140420004,forest,140420
539224002,on tree,539224
146078002,2010,146078
354662006,toilet paper,354662
370103002,north,370103
448697001,1,448697
368294015,picnic,368294
115875005,cartoon,115875
281582001,8,281582
516827000,brown,516827
422464001,ladder,422464
196280003,white,196280
361106000,palm,361106
57100002,2,57100
10779001,nothing,10779
69356005,bananas,69356
81661000,yes,81661
520389000,book,520389
344521037,0,344521
9800002,navy,9800
78627001,mercedes,78627
485887000,yes,485887
358268005,nothing,358268
575931003,nowhere,575931
520941002,yes,520941
527029001,cooking,527029
568529000,table,568529
501191002,15,501191
189305001,playing wii,189305
306303011,new york,306303
228558004,stop,228558
430871009,0,430871
578848004,no,578848
76768004,city,76768
298370001,round,298370
356528000,football,356528
129756002,field,129756
489799001,black,489799
108208002,water,108208
118108002,dell,118108
462565000,parking,462565
285451002,phone,285451
452359005,black,452359
49862002,10,49862
373381001,bed,373381
150144000,straight,150144
398246007,yes,398246
422785003,sink,422785
132690000,wood,132690
240340013,blue,240340
325208000,no,325208
574280002,bike,574280
73595002,yes,73595
447948009,garbage,447948
186296000,shoes,186296
57508005,playing,57508
157657003,no,157657
154071000,3,154071
396997005,catcher,396997
236516002,no,236516
16327002,yes,16327
462890003,peace,462890
11525001,wing,11525
249658001,white,249658
340179001,2,340179
223905001,first,223905
161047010,microwave,161047
474906002,smooth,474906
265200004,vegetables,265200
162257001,slow,162257
257053002,star,257053
479334000,canon,479334
42667002,green,42667
503412000,chair,503412
101145000,1,101145
195269012,kite,195269
99026010,4,99026
162021002,clothes,162021
27755002,unknown,27755
558955001,background,558955
532732024,ponytail,532732
424776000,0,424776
429807000,pizza,429807
160652002,green,160652
491408005,sports,491408
473370003,desk,473370
357478002,burton,357478
419971002,sink,419971
185993000,5:40,185993
133025001,0,133025
225546002,yes,225546
217522010,water,217522
491653002,2,491653
242523002,nothing,242523
64150000,0,64150
230004001,heart,230004
193108002,25,193108
207886003,french fries,207886
398548000,ground,398548
204640005,sleeping,204640
522576000,smile,522576
94563007,4,94563
13965000,california,13965
216944001,ponytail,216944
345137000,yes,345137
148280001,car,148280
140294000,3,140294
21879002,2,21879
350457002,green,350457
137496002,yes,137496
489235000,nowhere,489235
132415017,restaurant,132415
214989008,yes,214989
280007001,london,280007
526728001,nothing,526728
283977005,walking,283977
425933006,outside,425933
419143000,laptop,419143
136793001,yes,136793
213827001,water,213827
5961001,broccoli,5961
420156012,yes,420156
119939005,skateboarder,119939
251888021,5,251888
10928005,obama,10928
198775002,slow,198775
104624001,typing,104624
82673000,face,82673
3149000,yes,3149
83036047,work,83036
132136009,0,132136
393284008,snowsuit,393284
430079000,1:50,430079
478155004,hungry,478155
381173001,2,381173
187722000,horses,187722
525247002,serious,525247
318204011,electricity,318204
89047004,4,89047
487607004,no,487607
59815001,hat,59815
147338004,boredom,147338
190423001,pink,190423
379120000,comcast,379120
452137015,soda,452137
433370003,party,433370
458485006,cheese,458485
581731001,woods,581731
512416021,cake,512416
38630034,no,38630
326698002,california,326698
53642002,toothbrush,53642
387725002,typing,387725
342633004,hand,342633
387429000,yellow,387429
560367015,toiletries,560367
510579006,no,510579
422155001,4,422155
151268002,4,151268
526364005,yes,526364
95561001,emirates,95561
546569003,open,546569
183884001,2 feet,183884
133034006,black,133034
61584001,1,61584
19559003,yes,19559
77689001,yes,77689
178671001,person,178671
297683000,design,297683
224693000,soccer,224693
402588000,no,402588
321804005,yes,321804
368821000,yes,368821
412184002,0,412184
442609003,counter,442609
501260000,1,501260
423039001,3,423039
178516002,3,178516
580108000,no,580108
164389001,nowhere,164389
358302014,nothing,358302
195750001,dress,195750
166124003,4,166124
65530015,tv,65530
260105007,egg,260105
487551004,unknown,487551
502397002,down,502397
222317001,german shepherd,222317
531126001,12,531126
294593000,yes,294593
30347000,chair,30347
216841001,2,216841
49048002,no,49048
471097002,silver,471097
431799002,green,431799
557916004,baby,557916
346083000,db,346083
158956001,cake,158956
33994002,no,33994
541353001,hand,541353
54300000,playing,54300
173783000,yes,173783
391187002,2,391187
489264001,no,489264
265003001,yes,265003
248582002,1,248582
269873002,no,269873
50124013,first,50124
494751000,1,494751
14353005,cheese,14353
462931001,12,462931
304556002,hay,304556
77402006,very,77402
154670003,movie,154670
469671006,ranch,469671
26371006,black,26371
461753001,20,461753
303016003,truck,303016
262703002,long time,262703
291551000,no,291551
463037002,2,463037
568318010,budweiser,568318
223374002,white,223374
339245000,umpire,339245
186991001,fence,186991
346716000,9,346716
237600008,white,237600
490842007,yes,490842
76170001,black,76170
360480006,1,360480
226496005,yes,226496
483531004,table,483531
487692001,london,487692
269873000,main,269873
532963001,5,532963
392506002,bananas,392506
483999001,no,483999
154670002,can't tell,154670
444694000,unknown,444694
243773004,5,243773
305480011,virgin,305480
491902006,backpack,491902
110282001,left,110282
268413005,table,268413
230964000,clothes,230964
90754000,yes,90754
32456001,yes,32456
33372001,table,33372
534845001,red,534845
521509006,sitting,521509
293625000,nowhere,293625
182056002,no,182056
259814000,5,259814
171443007,walking,171443
178469004,dell,178469
260020000,water,260020
13769009,seat,13769
301082001,cleaning,301082
328786000,3,328786
239448002,baseball,239448
235319003,away,235319
181870000,photographer,181870
399636001,onion,399636
320053003,orange,320053
331268002,counter,331268
191288002,2 feet,191288
451693000,0,451693
501260003,wii remote,501260
130240021,yes,130240
515266003,1,515266
232563007,sign,232563
205866001,dog,205866
370423002,no,370423
132415024,large,132415
339009005,left,339009
378548010,phone,378548
411642002,yes,411642
321107002,no,321107
133527000,man,133527
1342003,bible,1342
154222002,mirror,154222
415828003,0,415828
16593014,taking picture,16593
277094001,1,277094
461620001,store,461620
296136002,water,296136
301305004,no,301305
490012003,church,490012
37814002,scissors,37814
105912000,many,105912
84783001,no,84783
300814005,saddle,300814
209530002,wine,209530
336771001,4,336771
260094015,sign,260094
67327000,propeller,67327
68005029,floor,68005
72989000,metal,72989
63394000,no,63394
294451006,unknown,294451
99937001,calendar,99937
572477006,tennis,572477
202321000,3 feet,202321
43448002,friends,43448
3938002,flowers,3938
395379003,1,395379
178156009,on pole,178156
147653002,background,147653
87387001,5:40,87387
14723003,graffiti,14723
321663001,1,321663
326021004,yes,326021
468997000,new york,468997
563083001,0,563083
271452005,main street,271452
337563001,curtain,337563
129706002,cat,129706
549845000,yes,549845
53956006,sign,53956
405660006,outside,405660
147030000,no,147030
216761001,10,216761
267840001,nothing,267840
97249002,yes,97249
251639000,2,251639
498368002,round,498368
228708002,1,228708
136170001,wood,136170
558539004,silver,558539
505156000,olympics,505156
339988002,sand,339988
215633002,diamonds,215633
139856000,donut shop,139856
109055000,2,109055
313130004,refrigerator,313130
442875002,no,442875
278509001,man,278509
45912002,no,45912
110857006,solid,110857
462241002,nothing,462241
179045001,no,179045
405440002,paper,405440
370591002,birthday,370591
233033004,outside,233033
499388007,asphalt,499388
206958001,no,206958
336793003,yes,336793
72338001,nothing,72338
372654008,no,372654
323202000,yes,323202
569274000,vanilla,569274
525021007,no,525021
92131002,38,92131
219820000,no,219820
155912006,red,155912
715006,yes,715
147667005,racket,147667
16410014,no,16410
107839044,yes,107839
470417001,black,470417
152866002,2,152866
515779000,luggage,515779
120572000,rocks,120572
337619014,park,337619
17235001,towel,17235
501491012,2,501491
497626000,6,497626
466118000,water,466118
536025,silver,536
533329007,0,533329
256945003,cheese,256945
478009002,no,478009
296065001,picture,296065
21400004,bag,21400
93964001,visibility,93964
693000,4,693
377097002,food,377097
121586006,movie,121586
455610002,yes,455610
177529000,chair,177529
543224001,hot dog,543224
374702002,cake,374702
284628000,peeing,284628
287554002,no,287554
234965002,front,234965
229267003,3,229267
560675004,db,560675
275585002,black,275585
136624009,cheese,136624
70769004,orange,70769
130875003,3,130875
296014001,yes,296014
280360000,2,280360
450324002,station,450324
109340001,nothing,109340
559902002,no,559902
14428002,umbrella,14428
154785005,obama,154785
232357006,trash,232357
575219001,unknown,575219
431988001,skateboard,431988
485896000,10,485896
133923003,car,133923
392010000,child,392010
327892002,google,327892
460929001,no,460929
374947001,landscape,374947
296176005,bird,296176
77997002,no,77997
221199003,playing,221199
233527010,no,233527
493424002,no,493424
170321000,pine,170321
449156005,yes,449156
61259001,canada,61259
410375002,brown,410375
287305022,yes,287305
347254001,yes,347254
293757004,chair,293757
159320000,yes,159320
138151002,sign,138151
241517000,4,241517
47627005,swimsuit,47627
159738000,east,159738
116455002,front,116455
203539005,phone,203539
75655003,paper,75655
61108003,dog,61108
341393007,shallow,341393
72077001,new,72077
472803000,glazed,472803
287151003,no,287151
90594001,right,90594
215132003,yellow,215132
25216003,4,25216
242363059,yes,242363
248711000,0,248711
348708000,on top,348708
540828000,christmas,540828
46571000,white,46571
416746003,boston,416746
282940009,no,282940
550001010,standing,550001
103509000,0,103509
262161019,harley,262161
54389002,5:40,54389
304557001,grocery,304557
105668007,sweater,105668
210795003,blue,210795
339009004,7,339009
573320026,picture,573320
83235004,klm,83235
330356000,no,330356
334675002,9,334675
244455003,police,244455
306426000,triangle,306426
11291004,nothing,11291
557107003,yes,557107
356949000,both,356949
415461000,baby,415461
151657031,yes,151657
254789013,construction,254789
219492004,white,219492
573536017,hat,573536
557324002,pizza,557324
468351008,2,468351
438258000,yes,438258
214421005,no,214421
307511002,old,307511
207180004,12,207180
13769000,tile,13769
509750005,right,509750
193271001,4,193271
281365002,3,281365
332916013,no,332916
117543004,2,117543
513149002,subway,513149
361497000,ocean,361497
432647000,sign,432647
393372007,nose,393372
333630016,2010,333630
312524002,vase,312524
506137000,knives,506137
15725001,red,15725
526040000,snow,526040
561679006,turn right,561679
370423001,yes,370423
430160000,bear,430160
403919006,food,403919
145628001,east,145628
86249000,no,86249
354369001,t,354369
332351009,rough,332351
276552042,water,276552
220531007,unknown,220531
173832001,remote,173832
50100010,no,50100
365655003,yes,365655
462755000,fall,462755
340015002,6,340015
393777000,yes,393777
59774002,white,59774
567863006,no,567863
106120001,no,106120
368402002,counter,368402
293625013,1,293625
342814003,sunny,342814
549845009,nothing,549845
376209010,no,376209
291528002,plate,291528
289573000,50,289573
569976008,happy,569976
93553003,2,93553
160239000,10,160239
494269000,2,494269
72776005,united,72776
579593003,trees,579593
292156001,brushing teeth,292156
335532000,silver,335532
42070001,unknown,42070
262054003,2,262054
310804002,4,310804
267434005,9,267434
400189010,no,400189
402346012,hello kitty,402346
337705001,no,337705
364399000,strawberries,364399
237669003,8,237669
182240014,1,182240
79924002,green and yellow,79924
154324003,soap,154324
416931002,floor,416931
368294000,yes,368294
354333000,yes,354333
120747031,decoration,120747
379800002,yes,379800
199969004,no,199969
485709005,red,485709
26201007,unknown,26201
505967001,city,505967
6415001,carrots,6415
561403006,stand,561403
386193001,unknown,386193
490860016,ground,490860
216243005,state farm,216243
278627001,no,278627
493022000,nothing,493022
173772000,b,173772
382797000,selfie,382797
545006002,red,545006
490012000,steeple,490012
138316005,20,138316
508822004,child,508822
221282000,knife,221282
113387000,no,113387
299349000,scissors,299349
76261005,bird,76261
423694000,yes,423694
73491002,glove,73491
38938002,3,38938
227940007,2,227940
106537004,table,106537
443780002,sign,443780
197177002,lettuce,197177
524575003,giraffe,524575
561214000,van,561214
74137000,5:00,74137
196085002,shirt,196085
114717006,bed,114717
553057000,10,553057
50124015,55,50124
16879000,12,16879
92700002,4,92700
389123008,yes,389123
44220000,plastic,44220
558064003,suit,558064
152795000,5,152795
219283008,2,219283
323100003,no,323100
133000,white,133
368900005,towel,368900
57086010,tigers,57086
319655004,2,319655
498610006,no,498610
238074014,no,238074
314880000,red,314880
381914001,yes,381914
238836000,clouds,238836
167647018,white,167647
448923002,long,448923
577640003,truck,577640
126876001,0,126876
30210002,yes,30210
534151004,yes,534151
518006001,2,518006
529631002,wine glass,529631
453841002,no,453841
79653004,phone,79653
79380001,red,79380
250260003,3,250260
1342041,yes,1342
441225002,nothing,441225
401320000,main,401320
431655002,roses,431655
404209020,yes,404209
318471006,parking,318471
107375000,nothing,107375
517623006,870,517623
386424000,window,386424
335631002,brown,335631
85826005,white,85826
183715001,birthday,183715
313770009,woman,313770
78638002,no,78638
542077001,black,542077
356878001,1,356878
571550001,yes,571550
398097000,stop,398097
116377006,no,116377
164440003,no,164440
309872001,lab,309872
274939016,3:00,274939
21452001,2012,21452
94360001,6,94360
243218001,3,243218
159233001,sidewalk,159233
467803002,fern,467803
430079001,clock,430079
212384003,no,212384
226967002,on,226967
287305013,1,287305
449675007,fork,449675
170893002,sitting,170893
29648000,no,29648
249838001,jp morgan,249838
570521012,night,570521
82731000,new york,82731
116068009,flag,116068
353577012,on his head,353577
108189004,black,108189
154861004,catch frisbee,154861
477780002,black,477780
43816025,blue,43816
109403004,england,109403
557896001,phone,557896
507384002,yes,507384
105812082,plate,105812
334015011,2,334015
118154002,no,118154
225238000,2,225238
372067003,0,372067
309935000,daisy,309935
551338002,frisbee,551338
49733002,clock,49733
502599001,0,502599
380493000,no,380493
131980002,wooden,131980
129502001,woman,129502
226701000,yes,226701
92558000,zebras,92558
173932003,silver,173932
60467000,bowl,60467
109707001,people,109707
474862008,3,474862
528604002,brushing teeth,528604
238911008,unknown,238911
503101002,no,503101
241174003,black,241174
528731000,glass,528731
35326003,hot,35326
479448032,banana,479448
64359000,5,64359
35891004,sign,35891
89557006,yes,89557
194634003,1,194634
15070001,2,15070
271970002,6,271970
496541000,dog,496541
281188004,fruit,281188
429985020,no,429985
564940002,3,564940
21365002,sitting,21365
10793005,t,10793
532390001,flower,532390
87244000,unknown,87244
333556004,clock,333556
422676004,woman,422676
289388000,3,289388
151524002,blue,151524
89668004,1,89668
350171001,sony ericsson,350171
381563002,plate,381563
167166002,scania,167166
342006007,12:00,342006
326970013,couch,326970
487774000,no,487774
570782004,yes,570782
501382000,ground,501382
198635032,good,198635
542510004,hat,542510
88109000,white,88109
222467004,table,222467
242734007,stop,242734
343552002,logitech,343552
22621001,no,22621
557677002,white,557677
427311004,afternoon,427311
281188008,tea,281188
506085007,on building,506085
534428000,15,534428
576031003,head,576031
262738003,yes,262738
287190002,purple,287190
170442004,0,170442
263696005,rain,263696
39956003,red,39956
128168005,yellow,128168
330554003,no,330554
145325000,1,145325
506933005,no,506933
288685001,standing,288685
62198002,no,62198
576650007,no,576650
444275002,box,444275
21483002,checkered,21483
128051005,parking lot,128051
523096003,yes,523096
129756000,2,129756
334642001,pedestrians,334642
171335001,12:15,171335
449156007,walking,449156
226256001,plant,226256
331447000,mercedes,331447
309692002,yes,309692
270001021,no,270001
112941004,yes,112941
439654003,twin,439654
561766002,person,561766
352671005,chocolate,352671
447917001,yes,447917
292819002,unknown,292819
555337006,ground,555337
259761010,5,259761
492878001,pedestal,492878
198935001,trash,198935
125286010,street sign,125286
229216009,boredom,229216
184207002,female,184207
363126000,in motion,363126
438364003,london,438364
211294002,bus,211294
307243003,3,307243
226111002,white,226111
49559001,right,49559
184791002,1,184791
18462001,go,18462
9050000,1,9050
84533018,nothing,84533
208778001,yes,208778
452027006,giraffe,452027
44136004,business,44136
210204000,3,210204
78941000,3,78941
109824001,yes,109824
172315003,window,172315
95843008,bus,95843
504621001,no,504621
124684002,hot dogs,124684
134223007,no,134223
180490003,10 feet,180490
99054000,united,99054
223357002,flowers,223357
342831001,party,342831
87387002,1,87387
124647000,no,124647
221555004,tennis,221555
260266005,green,260266
431152013,city,431152
135116007,nothing,135116
356323001,shaved,356323
106453014,horses,106453
366137002,home,366137
112085002,man,112085
490338002,no,490338
131919000,purse,131919
370462001,people,370462
496099001,stool,496099
189744004,wall st,189744
208566005,unknown,208566
83408000,no,83408
311303005,yes,311303
209357002,yes,209357
127517001,9,127517
393838003,in bowl,393838
186322000,yes,186322
5193014,plastic,5193
235093010,yankees,235093
421558002,city,421558
465463002,electricity,465463
454610000,1,454610
509116003,mountains,509116
316189001,23,316189
89618006,fork,89618
545920000,polo,545920
43289002,yes,43289
221693000,pink,221693
494571000,0,494571
549817002,nothing,549817
309391002,unknown,309391
451104003,nothing,451104
371650005,frisbee,371650
13985002,shirt,13985
17927008,balls,17927
547224006,no,547224
222424009,triangle,222424
364725004,sitting,364725
429706003,3,429706
323151000,1,323151
96549001,jetblue,96549
187624000,no,187624
436520002,stripes,436520
375198000,bananas,375198
492349002,sparrow,492349
491203005,white,491203
100896002,no,100896
478240000,building,478240
116096003,yes,116096
222782001,obama,222782
390704009,skateboard,390704
129628001,1,129628
335325013,skiing,335325
255529000,roses,255529
526044017,standing,526044
434263005,hay,434263
76657000,table,76657
186177001,yes,186177
175864001,yes,175864
574066001,12,574066
534121000,wood,534121
32892006,cat,32892
79846002,no,79846
36004001,long time,36004
327794002,vegetables,327794
561009002,sparrow,561009
122962002,10,122962
257084002,skateboard,257084
80470000,harness,80470
130432000,parking,130432
411241006,human,411241
91921005,nothing,91921
372471003,right,372471
395210003,2,395210
112093004,food,112093
184358005,pink,184358
280083026,soda,280083
563258002,vases,563258
227960001,2,227960
110630000,yes,110630
530099001,orange and white,530099
268927000,arrow,268927
275661002,white,275661
434511018,wall,434511
64629001,2,64629
291686013,breakfast,291686
45208009,sink,45208
113294006,1,113294
293909000,15,293909
335589000,no,335589
508489003,yes,508489
339676002,wave,339676
98656001,bird,98656
189842002,0,189842
539075000,blue,539075
227960000,carrots,227960
293175001,no,293175
44831001,gothic,44831
568205000,pizza,568205
376246001,winter,376246
574703001,boat,574703
384496001,petting horse,384496
490413001,canada,490413
273321000,no,273321
209808003,yes,209808
190292015,no,190292
338581000,no,338581
58886007,yes,58886
503837001,motorcycle,503837
193704007,outside,193704
175831000,no,175831
168953002,face,168953
141317002,0,141317
227399003,yellow,227399
332930003,state farm,332930
416335004,no,416335
532669001,market,532669
84073001,toilet paper,84073
561047001,4,561047
553361002,2,553361
39963005,sports,39963
75655008,young,75655
230598004,farmers,230598
125958001,beach,125958
344955003,umbrella,344955
361217000,no,361217
128675002,yes,128675
331883000,bunk,331883
523660005,yes,523660
274917005,happy birthday,274917
383339012,many,383339
270354003,barn,270354
51258004,umpire,51258
570709006,wall,570709
217425003,10:10,217425
528862001,10,528862
410016010,shih tzu,410016
171962004,1,171962
520047002,yes,520047
38073000,camera,38073
428452005,white,428452
472160008,helmet,472160
271785002,yes,271785
43266004,yes,43266
478769000,branch,478769
259421002,0,259421
22599003,2 feet,22599
403919011,sign,403919
411472002,concrete,411472
344410003,nike,344410
64157001,no,64157
419098004,c,419098
542510000,cart,542510
75888013,table,75888
1532000,25,1532
5193009,phone,5193
276893017,book,276893
302572002,no,302572
547000004,45,547000
471528000,0,471528
63309000,on pole,63309
48668000,yes,48668
502168002,2,502168
254732008,red bull,254732
417980000,black,417980
140307000,red,140307
112093003,small,112093
515760003,eating,515760
434463002,mint,434463
542939002,bulldog,542939
210988009,oak,210988
105052050,flowers,105052
104494001,5,104494
213693002,passenger,213693
231942014,no,231942
558362002,2.00,558362
221172003,unknown,221172
176701003,east,176701
107839033,cold,107839
407121013,1,407121
520979002,old,520979
327663001,nothing,327663
555748002,1:50,555748
117988000,4,117988
341246000,3,341246
35671004,no,35671
128450000,standing,128450
248129002,yes,248129
156609004,yes,156609
487898001,playing,487898
528604020,man,528604
379378001,yes,379378
520009001,9:50,520009
68852000,yellow,68852
133667003,yamaha,133667
440970000,shirt,440970
29593000,necklace,29593
484066001,yes,484066
323119004,yes,323119
310597005,mercedes,310597
250258000,baseball,250258
362026002,no,362026
552545004,right,552545
553942003,park,553942
409970002,no,409970
304387001,parasailing,304387
516865001,yes,516865
344633003,white,344633
551338015,3 feet,551338
534349002,luggage,534349
369045001,12:00,369045
453138000,no,453138
107542001,dog,107542
19032000,no,19032
333697000,no parking,333697
204650001,military,204650
364745003,stripes,364745
351683002,red,351683
144373002,no,144373
313342001,train,313342
436218002,white,436218
447233006,meat,447233
451263002,playing,451263
322261010,skateboard,322261
117584000,going,117584
341393000,yes,341393
146961001,wall,146961
397303002,paper,397303
374448000,10:00,374448
132931002,29,132931
65883020,1,65883
464515002,3,464515
435576009,oranges,435576
334006002,yes,334006
313398000,bird,313398
423742002,on laptop,423742
376773000,no,376773
466085006,toilet paper,466085
286717002,donuts,286717
85665001,rainbow,85665
92765001,20,92765
65088002,black and white,65088
508541003,on building,508541
71938003,hand,71938
373422000,yes,373422
453040012,yes,453040
553954001,nobody,553954
206838000,bikini,206838
142238000,frisbee,142238
579697002,india,579697
572462000,yes,572462
301910013,building,301910
524887002,yellow,524887
571635003,yes,571635
204329000,posing,204329
98248005,2,98248
393089008,6,393089
176149004,20,176149
277659002,6,277659
434786008,nothing,434786
303305002,55,303305
308952002,glass,308952
523974003,train,523974
546976000,ski,546976
311497004,0,311497
43494002,2,43494
22596004,cow,22596
262200002,child,262200
166541001,csx,166541
88455004,skateboard,88455
156341004,25,156341
455720001,cold,455720
124185000,no,124185
532732030,long,532732
27371027,traveling,27371
100604000,no,100604
495825002,cows,495825
66046001,sony,66046
174503000,sunglasses,174503
127535002,20,127535
67969001,nothing,67969
312020003,yes,312020
19142002,flag,19142
357578028,fire truck,357578
254931014,5:00,254931
502001001,food,502001
488723003,1,488723
175785015,flowers,175785
333556009,yes,333556
233771004,usa,233771
116202002,red bull,116202
182348001,5,182348
213605006,green,213605
382009002,10,382009
370337003,1,370337
152946005,0,152946
114673001,0,114673
263834004,police,263834
44621001,wisconsin,44621
315128005,red,315128
117869006,yes,117869
377626001,pm,377626
7795001,no,7795
240605000,s,240605
144938001,yes,144938
320642004,picture,320642
2006003,0,2006
260922001,9:20,260922
16599002,10:00,16599
509551003,2,509551
21029001,concrete,21029
60010003,no,60010
2529002,10:55,2529
525860000,tomato,525860
522813002,dog,522813
404229003,2,404229
518889004,bread,518889
2299000,20,2299
538775020,above,538775
357194012,1,357194
375573003,0,375573
543268001,no,543268
106046000,camera,106046
391392006,sign,391392
28377003,2,28377
208000,toothbrush,208
37549009,20,37549
64409005,decoration,64409
423962012,different teams,423962
510755001,motorcycles,510755
465862002,5,465862
419096007,2,419096
12204001,no,12204
351597007,wood,351597
335521001,boston,335521
262514000,yes,262514
224053004,sign,224053
256197001,no,256197
579697000,fruit,579697
84592001,2,84592
515444000,nathan's,515444
512248005,roman,512248
43202005,0,43202
417830002,no,417830
181499017,yes,181499
125539006,unknown,125539
406182002,yes,406182
100087006,no,100087
105177009,brown,105177
435205001,nothing,435205
384625001,no,384625
209972002,no,209972
147787000,2,147787
133620003,no,133620
542910000,brown,542910
153697002,gold,153697
370818002,no,370818
337226000,mickey mouse,337226
141328005,yes,141328
82697000,clock tower,82697
241010000,street,241010
144251003,white,144251
222266003,2,222266
19447003,yes,19447
209420002,street sign,209420
486026003,chocolate,486026
233042000,unknown,233042
462640005,motor,462640
141671000,motorcycles,141671
539951001,3:55,539951
58393004,relaxing,58393
522301005,2,522301
387079003,foot,387079
572592020,high,572592
408364000,santa,408364
62549017,no,62549
22680001,green,22680
570866000,5,570866
459823001,yes,459823
365182003,north,365182
532732020,car,532732
489125000,down,489125
193863002,up,193863
