QuestionID,CASCADE,ImageID
290026004,square,290026
158956000,silver,158956
158956003,birthday,158956
158957002,surfboard,158957
421109001,brown,421109
421109003,left,421109
421109004,lot,421109
27897000,blue,27897
27897002,0,27897
27897004,,27897
27897005,red,27897
552186001,yes,552186
552186003,8,552186
552186005,concrete,552186
552188000,10,552188
552188002,sandals,552188
552188007,catching frisbee,552188
158982000,bathroom,158982
158982001,no,158982
158982002,2,158982
158982003,4,158982
158982006,floral,158982
158982007,white,158982
158982010,mirror,158982
421131000,work,421131
27917001,stop,27917
27917003,no parking,27917
158993002,no,158993
158993004,roof,158993
158993005,no,158993
158993006,no,158993
158993009,roman numerals,158993
158993010,roman numerals,158993
158993011,no,158993
158994001,red,158994
158994003,blue and white,158994
421139002,grass,421139
70190008,0,70190
70190011,yes,70190
70190013,on wall,70190
290070001,trash,290070
421144000,brown,421144
421144001,eating,421144
421144003,lot,421144
552217000,square,552217
552217001,mirror,552217
552217003,bed,552217
552217004,yes,552217
552217005,lamp,552217
552217007,yes,552217
421146000,black,421146
421146004,10,421146
27932000,man,27932
27932001,skateboard,27932
27932002,0,27932
552221000,fork,552221
290078001,concrete,290078
27935000,4,27935
27935002,blue,27935
27946001,no,27946
552235002,chair,552235
552237004,2,552237
552237005,flying kite,552237
552237008,0,552237
424289001,0,424289
421169000,canada,421169
421169005,airport,421169
552247002,tennis court,552247
552253002,no,552253
290113002,yes,290113
290113008,trees,290113
290115000,man,290115
290115003,standing,290115
27972001,white,27972
27975000,standing,27975
27982000,trash can,27982
27982002,down,27982
550797000,white,550797
550797002,open,550797
421201001,plastic,421201
421206001,nike,421206
421206004,no,421206
421209001,25,421209
421209003,bat,421209
421209005,25,421209
421209007,yes,421209
421209008,25,421209
159066002,bird,159066
552289001,phone,552289
552289004,2,552289
552289005,bag,552289
552289007,no,552289
28002000,noon,28002
48358002,10,48358
223122001,yes,223122
223122002,nothing,223122
223122004,white,223122
552302000,0,552302
552302001,0,552302
421231000,black,421231
421231001,happy,421231
421231003,no,421231
92051003,yes,92051
92051004,flowers,92051
92051005,no,92051
290165004,africa,290165
28022000,public,28022
28022001,5,28022
290170002,no,290170
159103003,white,159103
159103004,12,159103
552320001,black,552320
552320002,0,552320
290177000,apple,290177
290177007,2,290177
290179007,yes,290179
290179008,sunny,290179
290179009,white,290179
28039000,standing,28039
28039001,5,28039
28039002,no,28039
397890000,no,397890
290196002,9,290196
511583000,toyota,511583
511583001,yellow,511583
552352001,strawberry,552352
552352002,chocolate,552352
552352003,cake,552352
552352005,brown,552352
4678000,no,4678
4678001,nothing,4678
421286001,fork,421286
421286002,pizza,421286
28071000,stop,28071
28071001,0,28071
552364001,yes,552364
552364005,sky,552364
552364006,yes,552364
552364009,rainbow,552364
290221002,white,290221
290221003,black,290221
159151000,ceiling,159151
159151001,lamp,159151
290231000,5,290231
290231002,harley davidson,290231
290231004,5,290231
421307007,yes,421307
159170000,black,159170
421316000,1,421316
288673004,park,288673
288673005,oak,288673
290248000,no,290248
290248001,market,290248
290248004,shadow,290248
290248005,london,290248
135756001,ponytail,135756
28110002,no,28110
28114000,0,28114
28115004,red,28115
290261002,north,290261
397903001,yes,397903
22759000,flowers,22759
22759001,no,22759
159203002,yellow,159203
159203003,yellow,159203
28134000,0,28134
421360001,nothing,421360
421361000,nothing,421361
421361001,baby,421361
290293000,yes,290293
290293003,no,290293
159223001,3,159223
421370001,harley davidson,421370
421370002,harley,421370
421370003,black,421370
48383002,walking,48383
28156002,yellow,28156
28157002,open,28157
28157003,watching,28157
28157004,planes,28157
28157005,bags,28157
28157006,no,28157
28157016,planes,28157
28157017,sand,28157
201301000,no,201301
201301001,sandwich,201301
201301002,sandwich,201301
159233002,sitting,159233
552454000,wall,552454
552454001,on wall,552454
159240000,white,159240
159240002,trash,159240
159240003,white,159240
219164002,yes,219164
332377002,0,332377
421401000,table,421401
421401001,glass,421401
159260004,unknown,159260
159262000,truck,159262
159262002,2,159262
28192007,no,28192
28194001,male,28194
159269000,no,159269
159269002,afternoon,159269
507143002,sign,507143
939003,above sink,939
28209000,no,28209
28209003,20,28209
28209004,sink,28209
159282000,pink,159282
159282001,roses,159282
159282003,table,159282
290355000,collar,290355
290355002,playing,290355
290355003,hat,290355
290355004,bottle,290355
552504006,no,552504
552504007,red,552504
421433002,inside,421433
421433003,smiling,421433
421433008,no,421433
552507000,left,552507
552507001,parking,552507
552507003,left,552507
552507004,blue,552507
552507005,english,552507
552507007,left,552507
552507008,no,552507
552507009,outside,552507
552507010,yes,552507
552507011,brown,552507
552510002,yes,552510
552510003,nike,552510
354229000,no,354229
354229002,no,354229
159310002,red,159310
421455001,car,421455
421455002,woman,421455
421457001,microwave,421457
421457004,white,421457
552532001,nothing,552532
28246000,blue,28246
28246002,4,28246
28246003,red,28246
28246004,red,28246
159320000,yes,159320
421471001,yes,421471
421471002,1,421471
552545002,no,552545
552545003,no,552545
552545004,right,552545
421478000,nothing,421478
290416000,yes,290416
552563002,ceiling,552563
552564002,no,552564
421495000,green,421495
421495002,apple,421495
28285000,building,28285
290432000,water,290432
28293000,yes,28293
28293002,yes,28293
28293006,white,28293
159372001,black,159372
159372004,black,159372
159374003,city,159374
159377000,blue,159377
290451000,2,290451
290451001,unknown,290451
290451004,yes,290451
70254002,red,70254
70254003,2,70254
70254005,man,70254
552610000,beer,552610
552610001,no,552610
552610003,0,552610
552612000,8,552612
159399001,no,159399
159399005,ground,159399
159402002,jeans,159402
290477000,flowers,290477
421558002,left,421558
421558003,red,421558
28343000,yes,28343
28343002,sugar,28343
113951000,white,113951
113951002,blue,113951
421564000,blue,421564
421566001,watch,421566
421566002,0,421566
421569002,terrier,421569
421569009,looking,421569
159427000,0,159427
159427001,no,159427
159427003,1 way,159427
28359002,silver,28359
552654001,no,552654
552654002,1,552654
419789002,4,419789
159440003,man,159440
159440004,rocks,159440
159440008,rocks,159440
290515000,no,290515
550862000,no,550862
550862001,fork,550862
159449001,yes,159449
159449002,food,159449
28378000,yes,28378
159451000,1,159451
159451002,ford,159451
159451003,ford,159451
159451004,truck,159451
552672000,white,552672
159458000,2,159458
290532002,mouse,290532
290532003,many,290532
290532005,2,290532
290532006,yes,290532
290532008,2,290532
290532010,computer,290532
290532014,computer,290532
159463002,red,159463
290558001,white,290558
179500002,white,179500
159500002,white,159500
159500008,brown,159500
159500013,checkered,159500
550872001,0,550872
550872002,no,550872
157657000,5,157657
157657002,zoo,157657
157657003,no,157657
290592000,head,290592
290592001,30,290592
28449003,field,28449
290595001,park,290595
290595004,10,290595
290595005,park,290595
28452000,plate,28452
28452001,blue,28452
28452002,off,28452
28452005,2,28452
28452006,yes,28452
552744001,no,552744
421673000,unknown,421673
421673003,yes,421673
290602003,red,290602
421676000,towel,421676
28463002,checkered,28463
28463004,yellow,28463
28463006,coffee,28463
552752001,blue,552752
552752003,camera,552752
421681000,3,421681
421681001,floor,421681
421681002,no,421681
290610000,no,290610
290610001,yes,290610
552761000,wall,552761
552761003,brick,552761
290619003,no,290619
290619006,white,290619
552775000,pan,552775
552775001,3,552775
552775003,pan,552775
159561000,unknown,159561
159561002,unknown,159561
159561003,0,159561
159561004,black and white,159561
159561005,2,159561
28499000,united states,28499
28499001,no,28499
28499002,happy,28499
113977002,20,113977
113977003,20,113977
28506000,0,28506
28506001,pot,28506
28506002,yes,28506
28506003,counter,28506
28508011,no,28508
28508014,standing,28508
28508015,yes,28508
28508018,2,28508
28508020,no,28508
75146000,0,75146
75146002,mountains,75146
290659002,no,290659
290659003,yes,290659
92134000,yellow,92134
92134001,no,92134
28526001,2,28526
421745001,yes,421745
28532000,army,28532
28532001,no,28532
159606001,queen,159606
552824000,4,552824
552824002,0,552824
159609004,brace,159609
159609005,yes,159609
552829003,terrier,552829
552832001,4,552832
290689001,dell,290689
421762002,chinese,421762
552837001,yes,552837
552837002,yes,552837
552842000,no,552842
159627004,food,159627
159627005,1,159627
159627006,1,159627
290700000,yes,290700
290704002,tree,290704
552849000,0,552849
552849001,0,552849
552849002,no,552849
552849003,no,552849
28582001,dinner,28582
397980001,no,397980
290734001,5,290734
310600001,paper,310600
159667000,modern,159667
159667001,on table,159667
159667002,12,159667
159667003,sitting,159667
290741000,no,290741
290750000,no,290750
290750001,2,290750
290750006,4,290750
159684000,blue,159684
159684002,yes,159684
552901001,up,552901
552902004,no,552902
552902009,100,552902
552902010,ground,552902
421833004,yes,421833
421834002,blue,421834
421834003,red,421834
421834004,0,421834
421834005,bird,421834
290768001,yes,290768
290768003,12,290768
290768007,100,290768
290771001,no,290771
159716003,vegetables,159716
159716007,yes,159716
421865005,no,421865
421865006,american,421865
421865008,yes,421865
332455000,white,332455
332455002,old,332455
28655000,7,28655
28655001,brick,28655
28655003,noon,28655
28655004,noon,28655
28655005,on tower,28655
28655008,noon,28655
28655009,parking lot,28655
552945001,man,552945
421875001,white,421875
421875002,coffee,421875
159736002,circle,159736
159738002,no,159738
159742000,yes,159742
159742004,no,159742
28671002,hot dog,28671
28671004,yes,28671
421889001,cake,421889
421889002,white,421889
28682003,cup,28682
28682006,0,28682
28682007,yes,28682
28682010,silver,28682
290827003,2,290827
552973004,no,552973
421902003,4,421902
552977002,12,552977
552977003,yes,552977
552977004,toilet,552977
552979002,black,552979
28692001,6,28692
290839001,water,290839
290839002,blue,290839
290843000,orange,290843
290843002,yes,290843
290843003,yellow,290843
290843006,yellow,290843
290843009,no,290843
28702009,yes,28702
28702010,no,28702
28702011,purple,28702
421923002,roses,421923
28713000,mustard,28713
28719000,water,28719
419848003,on plate,419848
290868000,white,290868
290875001,red,290875
421952002,sun,421952
421955001,cake,421955
421955002,birthday,421955
290896000,white,290896
290896001,public,290896
290896002,white,290896
290896005,street,290896
421970000,2,421970
421970001,1,421970
421970002,0,421970
28758000,giraffe,28758
28758003,white,28758
159831001,chicken,159831
421976001,grass,421976
421976002,yes,421976
421978002,black and white,421978
553057002,yes,553057
159842002,2,159842
529083000,white,529083
529083002,sky,529083
92177000,3,92177
92177001,horse,92177
92177002,horse,92177
92177003,cherry,92177
92177004,candles,92177
159854001,man,159854
159854004,grass,159854
159854006,park,159854
421999004,head,421999
553072000,usa,553072
28790001,tile,28790
553081001,giraffe,553081
553083000,terrier,553083
553083002,no,553083
422017000,nothing,422017
422017002,snow,422017
290948002,ski lift,290948
290951000,2,290951
290951001,red,290951
290951002,shade,290951
290951003,color,290951
290951004,shade,290951
553097000,noon,553097
553097001,no,553097
553097002,church,553097
553097004,tower,553097
553097005,no,553097
66427000,stop sign,66427
66427003,yes,66427
66427004,2,66427
66427005,yes,66427
66427006,stop,66427
290957001,yes,290957
290959000,3,290959
290959001,passenger,290959
28820000,fence,28820
28820001,yes,28820
28820003,yes,28820
422040001,food,422040
422040004,white,422040
159900000,no,159900
159900001,no,159900
393869001,0,393869
290979015,blue,290979
290979017,sand,290979
290981010,very tall,290981
507249000,nothing,507249
553129002,white,553129
553129006,checkered,553129
553129007,0,553129
28842002,sitting,28842
28850003,nothing,28850
28850004,2,28850
157726001,rain,157726
28864005,8,28864
28864006,apple,28864
28864009,apples,28864
28864011,500,28864
28864012,apples,28864
28864014,banana,28864
553154002,no,553154
553154003,3,553154
553162000,fall,553162
553162002,black,553162
553165008,boats,553165
422095001,brown,422095
422095002,flowers,422095
28881002,2,28881
159969002,no,159969
159970002,bedroom,159970
291048001,car,291048
291048002,yes,291048
291048003,fedora,291048
159977002,brown,159977
159977004,2,159977
159981000,restaurant,159981
159983001,trees,159983
291067003,gray,291067
291067005,amtrak,291067
291074001,white,291074
114049002,black,114049
422155001,12,422155
422155003,eating,422155
422155004,coffee,422155
422157000,1,422157
422157001,downtown,422157
422157002,england,422157
422157004,4,422157
422157005,red,422157
422157007,stop,422157
160025003,0,160025
28957000,apple,28957
28957002,no,28957
28957003,pine,28957
28957004,apple,28957
28957005,fruit,28957
160031000,yes,160031
422176001,yes,422176
422176002,daisy,422176
422176003,blue,422176
553253000,bananas,553253
553253006,bananas,553253
28978001,yes,28978
28978002,apple,28978
28978003,apple,28978
28978004,front,28978
28982004,sign,28982
422200000,yes,422200
422200001,sitting,422200
422200002,black,422200
160057000,on plate,160057
160057001,sandwich,160057
160057002,fruit,160057
28993001,brick,28993
28993002,cones,28993
422212000,1,422212
422212001,1,422212
422212003,picture,422212
28998000,nothing,28998
28998001,green,28998
28998002,donut,28998
28998004,no,28998
291144000,meter,291144
291144001,2,291144
550968003,umbrella,550968
29019003,noon,29019
422240000,baseball,422240
160104000,knife,160104
160104002,fruit,160104
160104003,fruit,160104
160104005,yes,160104
160104007,breakfast,160104
291179003,rainbow,291179
160108000,noon,160108
160108002,wood,160108
553326000,cooking,553326
553326001,5,553326
553326003,yes,553326
553330000,black,553330
29045000,yes,29045
553339000,far,553339
553339006,0,553339
160126000,yes,160126
160126003,no,160126
29056000,1 way,29056
29056001,man,29056
29056002,california,29056
29059001,front,29059
422280001,no,422280
553353002,both,553353
553361000,yes,553361
553361002,2,553361
29080003,open,29080
291245001,black,291245
291245005,yes,291245
291251005,no,291251
422326001,yes,422326
422326005,nothing,422326
160183000,crane,160183
160183001,truck,160183
160183002,0,160183
160183003,truck,160183
160183004,truck,160183
160183005,no,160183
160183006,yellow,160183
160183007,mountains,160183
160183008,truck,160183
291256001,no,291256
160185000,above,160185
160186005,blue,160186
160186006,umbrella,160186
160192002,unknown,160192
160195000,black,160195
29125000,night,29125
29125001,clock,29125
29125003,yes,29125
160199000,no,160199
553420000,2,553420
553420001,directions,553420
553420002,5,553420
553420003,unknown,553420
553420006,10 feet,553420
553420007,train,553420
553420008,beer,553420
422350000,blinds,422350
422350001,stove,422350
422350010,stove,422350
29136001,yes,29136
29136002,chain link,29136
29136003,yes,29136
29136004,no,29136
29136005,yes,29136
29136012,white,29136
29138000,trees,29138
29138002,red,29138
160211001,yes,160211
160211002,dog,160211
291286000,yes,291286
29151000,water skiing,29151
29151001,no,29151
29151003,yes,29151
29151005,yes,29151
29151006,1,29151
29151008,wetsuits,29151
553442000,no,553442
553443003,left,553443
422375000,no,422375
422375001,no,422375
422375002,bow,422375
29160002,yes,29160
160239002,0,160239
160243000,nothing,160243
160243001,sunny,160243
422391000,people,422391
422391002,stop,422391
387761001,2,387761
387761003,1,387761
387761006,horse,387761
245162004,0,245162
245162010,nothing,245162
245162013,0,245162
245162014,white,245162
245162017,no,245162
245162019,0,245162
245162024,books,245162
245162026,5,245162
553471001,no,553471
553471002,clock,553471
291330001,field,291330
291330006,both,291330
291330007,no,291330
29187000,police,29187
29187002,0,29187
29187004,no,29187
29187008,5,29187
29187009,black,29187
29187010,black,29187
29187011,black,29187
29187012,carriage,29187
29187013,black,29187
29187014,left,29187
29187015,polo,29187
29187016,6,29187
29187017,blue,29187
29187018,black,29187
29187020,short,29187
29187022,english,29187
553482001,0,553482
553482002,transportation,553482
422416000,up,422416
422416001,1,422416
422416002,no,422416
291346002,white,291346
160276000,main,160276
160276003,yes,160276
160278000,0,160278
160278001,mercedes,160278
160278005,2,160278
422424001,laptop,422424
422424003,yes,422424
422424004,no,422424
422424005,yes,422424
422424006,4,422424
422424007,no,422424
422424009,unknown,422424
422424013,nothing,422424
422424014,on laptop,422424
422424020,no,422424
160283000,up,160283
160283001,no,160283
160283002,silver,160283
422432001,white,422432
422432002,white,422432
422432006,yes,422432
422432009,no,422432
422432010,0,422432
553511000,no,553511
29224010,yes,29224
160308000,noon,160308
160308002,very,160308
160308003,4,160308
160308004,4,160308
160308008,black and white,160308
160308010,noon,160308
160308011,0,160308
160308017,tower,160308
160308019,tower,160308
160308020,no,160308
354398003,truck,354398
422464000,painting,422464
422464002,2,422464
422464003,2,422464
29252001,main,29252
29253001,nothing,29253
29253002,2,29253
160330001,0,160330
291404000,white,291404
553549001,yes,553549
212309000,14,212309
291412000,sedan,291412
160341000,red,160341
160341003,no,160341
553558000,door,553558
553558001,bathroom,553558
424333001,stop,424333
424333002,pole,424333
553561003,small,553561
160351000,20,160351
160351007,yes,160351
160351019,yes,160351
160351021,no,160351
160351023,nike,160351
160351033,yes,160351
398097000,nothing,398097
398097002,fire hydrant,398097
553576002,cookies,553576
553588002,no,553588
245182000,5,245182
245182001,short,245182
245182002,0,245182
29306000,outside,29306
29308000,nighttime,29308
29308003,blue and white,29308
551018000,bus,551018
551018002,no,551018
291458003,no,291458
291458004,no,291458
291458005,noon,291458
291460002,wood,291460
160393001,woman,160393
160394001,english,160394
201496001,nowhere,201496
201496002,yes,201496
26735000,clothes,26735
26735002,backpack,26735
26735003,luggage,26735
201498001,0,201498
310725000,shirt,310725
310725003,no,310725
328316000,no parking,328316
328316001,main,328316
29346000,no,29346
160421003,rice,160421
29357000,half,29357
29357004,yes,29357
29357005,2,29357
29357006,half,29357
160437001,eating,160437
29370000,sleeping,29370
29370002,unknown,29370
160447001,10 feet,160447
160447002,3,160447
553664000,silver,553664
553667000,red,553667
553667001,hot dog,553667
553667002,0,553667
553669002,roses,553669
291528000,no,291528
291528002,table,291528
553678001,right,553678
291537000,white,291537
291538001,tree,291538
422622001,no,422622
291551000,no,291551
160480000,chair,160480
160480002,home,160480
553698000,book,553698
160483001,black,160483
553709000,black,553709
422640002,no,422640
160498013,white,160498
160498016,no,160498
160498021,no,160498
160498023,desktop,160498
160498024,nothing,160498
160498027,black,160498
160498028,2,160498
160498030,on desk,160498
291572000,nothing,291572
29430000,decoration,29430
29430002,yes,29430
29431000,can't tell,29431
553721002,lab,553721
291582001,black and white,291582
291582002,black and white,291582
291582007,eating,291582
553731001,0,553731
553731002,yes,553731
291588000,no,291588
291588002,yes,291588
291588003,no,291588
572886001,1,572886
572886003,light,572886
29449002,reflection,29449
291597000,no,291597
291597002,no,291597
422670002,no,422670
160529001,delta,160529
553747001,0,553747
422676002,backpack,422676
422676004,person,422676
422677001,blue,422677
422677003,2,422677
422677004,0,422677
422677005,0,422677
291606000,no,291606
291606002,english,291606
29465000,branch,29465
29465005,apples,29465
422686000,2,422686
29472001,black,29472
553761002,red,553761
291619004,black,291619
422698001,1,422698
160556002,nothing,160556
553776001,black,553776
553780001,3,553780
553780004,no,553780
553788001,blue,553788
553788003,plaid,553788
26762000,left,26762
26762001,yes,26762
553790002,sand,553790
553795000,4,553795
160580002,noon,160580
160580003,no,160580
160580004,outside,160580
160580005,london,160580
160580006,no,160580
160580007,no,160580
422725000,no,422725
422729001,black,422729
422729002,black,422729
291664001,playing,291664
291664002,dogs,291664
29521001,no,29521
553815000,apple,553815
553815002,2,553815
291672002,boating,291672
291675000,surfing,291675
291675001,white,291675
291675003,surfboard,291675
160607001,white,160607
291680003,umpire,291680
291686002,plate,291686
291686006,sauce,291686
291686013,eggs,291686
291686014,0,291686
291686016,breakfast,291686
291686017,plate,291686
291696001,nothing,291696
291696003,white,291696
29558001,brown,29558
553847001,wii,553847
422778002,8,422778
29563000,0,29563
29563002,2,29563
553852000,no,553852
553852007,lights,553852
553852012,wheels,553852
422783007,white,422783
422783008,microwave,422783
422785003,sink,422785
422785004,nothing,422785
422785005,white,422785
422785006,no,422785
422785007,0,422785
553859002,clay,553859
29573001,home,29573
29573002,yes,29573
29573003,yes,29573
553862000,red,553862
553862001,street,553862
553862002,no,553862
29577000,white,29577
29577001,safety,29577
553867000,7,553867
553867003,7,553867
553867005,middle,553867
553867006,12,553867
291724001,watch,291724
553869001,raining,553869
553869002,pink,553869
553869003,0,553869
572909002,bird,572909
29587000,electronics,29587
553879002,mcdonald's,553879
29593000,0,29593
29593001,yes,29593
29593002,on train,29593
29593003,no,29593
160666000,colgate,160666
160666001,basil,160666
160666002,yes,160666
29596000,window,29596
29596003,1,29596
160669002,25,160669
291742000,tile,291742
291742006,messy,291742
485532002,6,485532
136008002,wood,136008
553912000,on,553912
553912004,skateboarder,553912
29640000,no,29640
29640001,no,29640
29640002,chicken,29640
422870001,truck,422870
422870003,honda,422870
422870004,home,422870
29656001,night,29656
422877001,0,422877
553954000,police,553954
553954001,man,553954
553954002,many,553954
160740001,left,160740
160740003,yellow,160740
160740006,brown,160740
291816000,bear,291816
291816001,wood,291816
291816003,no,291816
553962000,nowhere,553962
553962002,city,553962
29675001,2,29675
29675002,2,29675
553965001,black,553965
553965002,no,553965
553968000,wall,553968
553968001,5,553968
201555001,left,201555
201555002,0,201555
291833004,4,291833
291834003,hat,291834
291834011,2 feet,291834
291834015,skateboard,291834
160772001,blue,160772
553992000,black,553992
553992001,nothing,553992
553998001,truck,553998
554002000,1,554002
554002003,brown,554002
291861002,fence,291861
554006001,cars,554006
554006002,blue,554006
29719000,no,29719
554021000,remote,554021
554021001,gray,554021
160811000,dell,160811
160811001,0,160811
160811003,on table,160811
554037000,yes,554037
554037002,0,554037
160828000,yes,160828
160828004,man,160828
160828005,ocean,160828
554046001,no,554046
160834002,boat,160834
160836000,no,160836
160840000,white,160840
160840001,yes,160840
310797000,blue,310797
310797002,banana,310797
29776004,yes,29776
29776006,yes,29776
29776007,motorcycle,29776
29776009,yes,29776
29776012,helmet,29776
422998000,unknown,422998
160855005,summer,160855
423001001,5,423001
216677001,coke,216677
216677002,4,216677
216677004,no,216677
29793000,0,29793
554084000,tan,554084
554084001,brown,554084
160872000,2,160872
160875000,white,160875
160875002,0,160875
136040001,left,136040
554100001,american,554100
554100002,no,554100
160886000,soda,160886
160886002,yes,160886
160889000,green,160889
160889004,30,160889
423039002,yes,423039
423039003,6,423039
554114000,honda,554114
554114003,brick,554114
423048001,5,423048
423048002,bananas,423048
4972001,cowboy,4972
291981004,brown,291981
291981005,black,291981
29838002,checkered,29838
29838003,dinner,29838
29838006,plastic,29838
29838008,white,29838
29838010,broccoli,29838
29838015,dinner,29838
29838016,blue,29838
29838021,green beans,29838
29838027,vegetable,29838
29838031,yes,29838
29838033,carrots,29838
29838034,no,29838
29838038,yes,29838
29838039,chicken,29838
29838040,broccoli,29838
29838042,carrots,29838
29838043,yes,29838
29838045,broccoli,29838
29838050,ketchup,29838
29838052,dinner,29838
291983001,brown,291983
291983003,cumulus,291983
291983005,left,291983
291983006,12,291983
291983007,no,291983
423058000,white,423058
423058002,black,423058
551107000,books,551107
291990001,wall,291990
291990002,stop,291990
423065000,umbrella,423065
423065002,orange,423065
29852003,no,29852
554142000,plastic,554142
554142002,suitcase,554142
160927000,0,160927
160927001,no,160927
160927002,0,160927
554145000,colgate,554145
376347002,white,376347
292005002,white,292005
292005004,yes,292005
292005005,white,292005
292005007,yes,292005
292005009,man,292005
554154000,brown,554154
160941000,no,160941
4979002,big,4979
423093002,chinese,423093
292024000,1,292024
292024002,happy,292024
292024003,right,292024
29886000,table,29886
292032005,yes,292032
292032006,table,292032
292032009,salad,292032
292033000,cold,292033
29906000,yes,29906
423123000,brick,423123
423125005,no,423125
29913002,sidewalk,29913
292060001,electric,292060
292060002,nothing,292060
292075000,yes,292075
292075003,fence,292075
29934004,ground,29934
161008002,table,161008
161008004,yes,161008
161011000,no,161011
161011001,4,161011
423161000,boating,423161
423161001,ferry,423161
423161002,2,423161
423161003,american,423161
36861000,white,36861
423165000,white,423165
554241002,white,554241
423172002,brown,423172
423173002,harley,423173
292103001,3,292103
292103004,fries,292103
554255002,white,554255
423187005,nothing,423187
161044003,plane,161044
292118000,1,292118
292118001,walk,292118
161047001,orange,161047
161047002,electricity,161047
161047003,no,161047
161047004,coffee,161047
161047006,electric,161047
161047010,microwave,161047
554266000,no,554266
393805002,standing,393805
393805004,standing,393805
393805005,baby,393805
393805006,standing,393805
393805008,left,393805
393805009,yes,393805
29984003,blue,29984
29984005,rainbow,29984
29984006,yes,29984
29984007,blue,29984
29984009,blue,29984
29984010,rainbow,29984
161060000,donut,161060
161060001,4,161060
161060002,yes,161060
29994003,yes,29994
29994004,square,29994
29994007,0,29994
292140004,no,292140
292140006,2,292140
554286002,0,554286
423215001,2,423215
423215003,freight,423215
423215004,0,423215
423215005,0,423215
554291001,brown,554291
554291002,chair,554291
554296000,yes,554296
554296002,no,554296
572980000,0,572980
572980001,beer,572980
572980003,0,572980
572980004,orange,572980
292155000,no,292155
292155005,stripes,292155
30012002,spinach,30012
30012011,no,30012
30012014,red and white,30012
30012016,no,30012
30012018,cheese,30012
30012019,8,30012
30012020,yes,30012
423229001,25,423229
423229002,2,423229
292158002,yes,292158
292158005,red,292158
292158010,fence,292158
292158012,10,292158
292158013,bird,292158
292158016,yes,292158
292158017,kite,292158
158122001,0,158122
158122002,left,158122
158122003,yes,158122
292169000,guitar,292169
292169001,no,292169
292169002,male,292169
292170003,no,292170
292171001,8,292171
292171003,3,292171
30034001,no,30034
30034002,brown,30034
161112002,suitcase,161112
292188000,motorcycle,292188
292188001,yes,292188
30049005,0,30049
30049009,surfing,30049
30049011,surfing,30049
161124000,no,161124
161124002,skis,161124
161128000,do not enter,161128
161128001,rectangle,161128
161128002,no,161128
161129000,chinese,161129
161129002,white,161129
554347002,black,554347
554347003,blue,554347
554348000,red,554348
254143000,3,254143
30062000,man,30062
30062001,no,30062
30062002,2,30062
292209000,transportation,292209
292209001,no,292209
292209002,red,292209
30066005,no,30066
30066006,cold,30066
30066009,shirt,30066
30066010,yes,30066
30067001,white,30067
30067002,blue,30067
30067004,yes,30067
30067008,no,30067
30067009,white,30067
30067012,no,30067
30067013,yes,30067
554357004,0,554357
161144001,no,161144
30080002,,30080
292225000,man,292225
292225001,baseball,292225
292225002,yes,292225
292225003,baseball,292225
292225004,nothing,292225
292225005,baseball,292225
554374000,yes,554374
554374003,yes,554374
292232000,sleeping,292232
161161004,red,161161
161161006,yes,161161
161161011,no,161161
161161012,black,161161
161163003,2,161163
161163004,2,161163
161163006,2,161163
161163008,yes,161163
292236002,suitcase,292236
423309002,silver,423309
161169000,left,161169
30113002,no,30113
161187001,2,161187
423336003,right,423336
423336006,brown,423336
423337003,unknown,423337
161195004,black,161195
161202000,brown,161202
161202002,curtains,161202
292278001,solid,292278
292278002,1,292278
423358009,yes,423358
30143000,laptop,30143
30143001,laptop,30143
30143003,yes,30143
554433002,0,554433
161220002,lab,161220
161222002,nothing,161222
30156000,black,30156
30156001,small,30156
30156002,christmas,30156
292301000,white,292301
292301002,starbucks,292301
292301005,coca cola,292301
292301009,starbucks,292301
161231010,yes,161231
161231011,no,161231
423380000,tabby,423380
423380001,sleeping,423380
423380004,tabby,423380
554459000,jet,554459
554459002,left,554459
463781000,nothing,463781
463781002,america,463781
423395006,no,423395
423395007,no,423395
423395012,rainy,423395
292324001,nothing,292324
292330002,hat,292330
423410001,brick,423410
423410003,dog,423410
423410009,open,423410
423410015,red,423410
30198004,green,30198
30198006,black and white,30198
30198010,yes,30198
30198013,warm,30198
292347000,outside,292347
292347001,no,292347
62109002,nothing,62109
30210001,10,30210
554500004,no,554500
554500005,right,554500
30213002,yes,30213
292365001,no,292365
367626000,person,367626
367626001,blue,367626
367626006,no,367626
5038002,yes,5038
5038003,no,5038
554523002,many,554523
554523009,no,554523
554523010,no,554523
554523020,top,554523
554523024,yes,554523
554523032,refrigerator,554523
161308000,noon,161308
161308001,circle,161308
161308002,no,161308
161308004,nothing,161308
161308005,time,161308
292384002,yes,292384
292384007,2,292384
423464000,4,423464
554537001,3,554537
554537002,sign,554537
554537003,backpack,554537
292394005,stop,292394
292394007,0,292394
30255001,0,30255
30267001,nothing,30267
30267004,top,30267
423484000,bus,423484
423484002,no,423484
292415000,night,292415
30273003,ketchup,30273
292419002,white,292419
423498000,white,423498
423498002,usa,423498
292428001,nike,292428
48738000,sheep,48738
423506000,0,423506
423506002,white,423506
292435001,6,292435
423508001,crosswalk,423508
423508002,red,423508
423508008,nothing,423508
554582002,man,554582
423513002,tabby,423513
161370002,brown,161370
161370003,yes,161370
423519004,downtown,423519
292456001,no,292456
423529000,yes,423529
554607000,yes,554607
550939000,oak,550939
292467000,noon,292467
292467002,black and white,292467
