QuestionID,PANOPTIC,ImageID
555390002,left,555390
555390007,nothing,555390
555390012,person,555390
293249001,apples,293249
293249002,yellow,293249
31106002,no,31106
31106008,no,31106
555396001,no,555396
555396002,no,555396
555396003,floral,555396
53410000,open,53410
53410003,collar,53410
31113001,toothbrush,31113
31113002,stripes,31113
293259003,0,293259
162189004,swinging,162189
31121000,surfboard,31121
31121002,2 feet,31121
555412000,tomato,555412
555412002,broccoli,555412
424349000,man,424349
424349002,counter,424349
424351000,yes,424351
534421002,yes,534421
293296001,yes,293296
293296002,california,293296
293296003,1 way,293296
293296006,3,293296
293300001,no,293300
293300003,2,293300
424374000,white,424374
114420001,branch,114420
31164000,hat,31164
31164002,outside,31164
424392001,long,424392
162249000,1,162249
162249001,no,162249
162249002,no,162249
162249003,nothing,162249
293324003,yes,293324
162256001,long,162256
162257001,fast,162257
162257002,yes,162257
555476000,new york,555476
555476001,new york,555476
555476002,no,555476
293333003,yellow,293333
293333007,yes,293333
136271001,yes,136271
162275000,table,162275
162275005,table,162275
162275006,pepperoni,162275
551334000,red,551334
551334001,nothing,551334
551334002,cooking,551334
424422001,yes,424422
162280001,yes,162280
424432001,no,424432
424443000,yes,424443
424443002,pepperoni,424443
424443004,veggie,424443
424445003,propeller,424445
267349000,oranges,267349
267349001,2,267349
267349004,real,267349
267349006,orange,267349
31235000,yes,31235
31235003,no,31235
31240001,blue,31240
31240003,city,31240
267351000,white,267351
267351001,7,267351
293390000,silver,293390
31247004,0,31247
424464000,water,424464
424464001,fun,424464
424464002,4,424464
555538000,13,555538
555538001,blue,555538
31255001,2,31255
208000,hot,208
208002,right,208
424483000,neither,424483
424483001,nike,424483
31269005,50,31269
302193000,night,302193
136285000,yes,136285
136285002,yes,136285
136285004,yes,136285
136285008,white,136285
136285011,1950,136285
31280000,left,31280
31280003,blue and white,31280
31281000,wood,31281
31281002,yes,31281
31281006,0,31281
162357000,triangle,162357
162357001,no,162357
162357003,string,162357
424502000,baseball,424502
162362003,1,162362
162363001,10,162363
162366001,yes,162366
162366002,yes,162366
162366003,tv,162366
162366008,dishes,162366
162366009,no sign,162366
31296002,right,31296
293452002,yes,293452
555597003,yes,555597
529507000,yes,529507
420281001,nose,420281
420281006,black,420281
162393000,mercedes,162393
162393002,kia,162393
162393004,hat,162393
31322000,many,31322
31322001,30,31322
293468002,red,293468
162398001,no,162398
332901001,left,332901
219269001,desk,219269
219269003,yes,219269
219269005,1,219269
219269006,tv,219269
293474000,jeans,293474
293474002,new,293474
424548001,woman,424548
31333000,yes,31333
424551000,mountain,424551
424551002,no,424551
424551006,right,424551
424554000,2,424554
424554001,standing,424554
424554005,dump truck,424554
31339001,no,31339
162415002,nike,162415
162429004,left,162429
162429006,1,162429
162429007,12,162429
162429008,1,162429
162429010,rain,162429
293505000,red,293505
293505001,arriving,293505
293505002,electricity,293505
293505003,yes,293505
293505004,bike,293505
293505005,tree,293505
31368003,red,31368
31368004,yes,31368
424585000,wood,424585
162445000,many,162445
162445002,2,162445
555669000,straight,555669
555669003,phone,555669
555669005,yes,555669
555669009,open,555669
424601000,no,424601
424601003,no,424601
424601004,10 feet,424601
424601017,3,424601
424601022,2010,424601
424601026,0,424601
424601032,far,424601
424601034,3,424601
162459001,men,162459
555677005,no,555677
31392000,car,31392
31392001,no,31392
293537000,smile,293537
293537001,colgate,293537
555685002,peppers,555685
555687001,honda,555687
293548002,1,293548
555696000,catcher,555696
555696002,2,555696
293554000,shorts,293554
293554006,hat,293554
555705004,indoors,555705
555705006,bed,555705
424641000,1,424641
293570002,no,293570
162503001,bear,162503
441863000,red and white,441863
441863002,no parking,441863
31442000,0,31442
293591001,nothing,293591
293591002,no,293591
245540000,3,245540
245540002,glazed,245540
245540004,4,245540
245540005,6,245540
245540008,3,245540
424668000,toilet,424668
555748002,noon,555748
293607000,nothing,293607
424683001,no,424683
424683003,1,424683
31471000,cow,31471
555763000,yes,555763
555763001,10,555763
555763002,no,555763
555763003,car,555763
555772001,0,555772
555772002,4,555772
162561000,chinese,162561
162561001,3,162561
162561003,2,162561
311083000,no,311083
311083001,0,311083
311083004,blue,311083
424721002,bowl,424721
424721003,no,424721
424721004,2,424721
424721005,15,424721
424721006,3,424721
162580000,nothing,162580
162581002,white,162581
162581003,tennis,162581
162581004,1,162581
162581005,no,162581
184359000,lights,184359
184359002,circle,184359
184359003,yes,184359
184359004,left,184359
162589003,front,162589
162589008,no,162589
162589010,no,162589
162589013,picture,162589
31519000,bike,31519
31519001,no,31519
31521000,living room,31521
31521002,living room,31521
293666000,3,293666
293666001,bird,293666
293666002,top,293666
293666003,6,293666
424744005,fall,424744
424744015,color,424744
31542000,snowboarding,31542
31542002,snow,31542
393857000,teddy bear,393857
393857001,collar,393857
393857002,no,393857
162627003,short,162627
293703000,cheese,293703
293703001,white,293703
293703003,1,293703
293703006,1,293703
424776000,2,424776
424776002,no,424776
293705002,tan,293705
162634002,dog,162634
31566001,plastic,31566
31569000,family,31569
31569002,zebra,31569
162643001,no,162643
162643002,no,162643
424793000,mirror,424793
424793001,0,424793
424793004,blue,424793
424793005,0,424793
424793006,human,424793
424799003,field,424799
293733002,cold,293733
424812001,3,424812
424812007,horses,424812
31597002,old,31597
31601004,no,31601
162675000,1,162675
293749001,beach,293749
293749002,pine,293749
293749005,no,293749
293749006,0,293749
293749008,summer,293749
293749012,nothing,293749
293751003,right,293751
555898002,working,555898
555900000,yellow,555900
555900001,food,555900
555900002,sugar,555900
555905005,floor,555905
555905007,lamp,555905
555905009,wall,555905
555905010,2,555905
555905011,2,555905
555905012,brown,555905
555905013,wall,555905
555905016,2,555905
555905017,yes,555905
31620001,yes,31620
31620002,no,31620
293768000,blue,293768
31625000,0,31625
31625001,cookies,31625
31625002,no,31625
357303000,no,357303
555920001,food,555920
555920003,sandwich,555920
31634003,yes,31634
31636001,salad,31636
31636002,vegetables,31636
293782002,red,293782
293782003,yes,293782
162711001,0,162711
162711003,12,162711
162711005,dairy,162711
162711006,0,162711
293785000,yes,293785
293785002,park,293785
293785003,8,293785
293785004,1,293785
293789006,background,293789
293789011,blue,293789
293789013,many,293789
555942002,no,555942
293802001,blue,293802
293802002,yes,293802
507719000,yes,507719
507719002,cow,507719
293804001,fire,293804
293804002,brown,293804
424879002,floor,424879
424879009,playing,424879
424879011,candle,424879
424879012,2,424879
555953000,beach,555953
555953001,0,555953
555953002,beach,555953
555953003,beach,555953
555953005,nothing,555953
555953007,ford,555953
555953009,yes,555953
293810002,500,293810
293810005,chicken,293810
293810010,3,293810
31667001,african,31667
31667004,nothing,31667
31667009,horses,31667
31667010,no,31667
70815002,yes,70815
162752002,3,162752
555972002,3,555972
293832000,3,293832
293832001,red and white,293832
293832002,3,293832
293837000,apple,293837
293837002,apple,293837
555983002,no,555983
293841001,blue,293841
293841002,0,293841
293841005,nothing,293841
293841008,bus,293841
31699000,yes,31699
31699002,car,31699
31699004,yes,31699
31699005,no,31699
31699007,watch,31699
162774006,black,162774
424927000,advertisement,424927
424927003,0,424927
556000002,logo,556000
424933000,no,424933
424933001,yes,424933
424933002,yes,424933
424933003,in air,424933
424933004,dodgers,424933
424933005,red,424933
424933008,red,424933
424933009,glove,424933
424933010,yes,424933
424933011,no,424933
556012000,2,556012
556012002,0,556012
162799001,no,162799
162799003,yes,162799
31730005,white,31730
31730008,dirty,31730
31730010,white,31730
31730012,no,31730
31730013,california,31730
31735000,light,31735
31736000,protection,31736
556025000,no,556025
556025001,1,556025
529578000,building,529578
529578001,yes,529578
529578002,stop,529578
529578003,yes,529578
293888002,no,293888
31745006,white,31745
31745007,no,31745
162818001,bus,162818
31747000,nothing,31747
31747002,no,31747
31748000,white,31748
31749000,12,31749
31749002,yes,31749
31749003,clock,31749
31749004,11,31749
293895001,yes,293895
293895005,chair,293895
162829001,indoors,162829
162829003,white,162829
162829005,tulips,162829
293909000,0,293909
293909001,0,293909
293909005,right,293909
162841000,summer,162841
31773002,hat,31773
556064000,fries,556064
556064001,green,556064
556064004,yes,556064
376667002,black,376667
376667004,black,376667
376667005,2,376667
162855004,ball,162855
425000000,fire hydrant,425000
425000001,pink,425000
556073002,table,556073
556073003,remote,556073
556073004,0,556073
556073005,remote,556073
485895000,very,485895
485895001,left,485895
425004001,0,425004
425004002,sandwich,425004
92680000,yes,92680
92680003,grass,92680
556083002,stick,556083
556091001,work,556091
556091002,50,556091
556091003,computer,556091
556091005,yes,556091
425027002,dell,425027
556101002,phone,556101
162887001,4,162887
31817002,white,31817
31829001,no 1,31829
162902001,yes,162902
162902003,black,162902
556120002,red,556120
162914001,no,162914
162914002,noon,162914
556131000,sandwich,556131
556131001,tie,556131
40341000,skis,40341
529597000,bird,529597
529597004,no,529597
158227003,dodgers,158227
158227006,glove,158227
425077004,4,425077
425077005,eating,425077
425077006,4,425077
162939001,airport,162939
31878006,fridge,31878
31878007,nothing,31878
31878012,0,31878
31878019,wall,31878
31878026,counter,31878
31878033,0,31878
162952000,cup,162952
31882000,7,31882
31882002,man,31882
294030001,yes,294030
294032001,glasses,294032
294032003,0,294032
294032004,0,294032
294032005,0,294032
294032006,no,294032
556178000,no,556178
556178002,yes,556178
556178006,2,556178
556178011,white,556178
294035003,3,294035
31893001,bedroom,31893
31893008,suitcase,31893
31893020,black,31893
31893025,orange,31893
31893026,bag,31893
31893027,hat,31893
31893028,brown,31893
425120000,nothing,425120
556193000,blue,556193
556193004,no,556193
294053001,0,294053
294053003,no,294053
485916000,no,485916
485916002,bathroom,485916
556205001,bicycle,556205
556205002,walking,556205
333000002,blue,333000
556216002,white,556216
294073002,3,294073
425151000,yes,425151
425151001,lamp,425151
425151003,yes,425151
425153002,yes,425153
163012001,2,163012
163012002,sidewalk,163012
556230004,4,556230
425160000,tree,425160
425160003,blue,425160
425160004,blue,425160
163020001,beach,163020
163020006,seagull,163020
163020008,water,163020
163020010,swimming,163020
163020014,no,163020
163020016,birds,163020
556240000,2,556240
163025001,brown,163025
163025004,short,163025
163025006,yes,163025
163025011,suit,163025
163025013,fedora,163025
556246001,8,556246
556248001,20,556248
556248004,blue,556248
556248005,yes,556248
556248007,cows,556248
163033000,phone,163033
163033001,texting,163033
163033002,purse,163033
294119001,tv,294119
294119002,0,294119
294124000,0,294124
294124001,nothing,294124
294124002,paper,294124
31983000,silver,31983
31983002,no,31983
31984003,2,31984
31984004,woman,31984
31984005,daytime,31984
163057004,kites,163057
294131000,no,294131
294131002,toilet paper,294131
294131003,yellow,294131
294131005,yellow,294131
294134000,2,294134
294134002,bus,294134
294134004,people,294134
31993000,left,31993
31993001,sheep,31993
32001001,glasses,32001
32001002,nothing,32001
32001005,no,32001
32001008,3,32001
32001010,laptop,32001
32001011,cooking,32001
32001012,glasses,32001
32001013,kitchen,32001
32001014,kitchen,32001
32001020,christmas,32001
32001022,cooking,32001
32001023,2,32001
32001024,2,32001
32001025,no,32001
163076001,cake,163076
163076002,6,163076
425221001,0,425221
425221003,no,425221
425226000,no,425226
425226003,playing,425226
425227003,ocean,425227
294163001,12:00,294163
529626001,sleeping,529626
442245001,1,442245
163105000,yes,163105
163105001,smaller,163105
294182000,1,294182
294182002,friends,294182
294182003,no,294182
32039000,no,32039
32039003,3,32039
32039005,no,32039
163112000,no,163112
163112002,brown,163112
333020000,brushing teeth,333020
333020001,2,333020
333020002,2,333020
262938004,bear,262938
262938005,bears,262938
163118000,5,163118
163118001,summer,163118
163118002,frisbee,163118
425266003,2,425266
556341000,zebra,556341
556341002,2,556341
556341003,blue,556341
32054002,0,32054
32054006,outside,32054
163127001,yes,163127
32056000,texting,32056
32056002,red,32056
556345000,no,556345
556345002,white,556345
163132000,blue,163132
163132001,2,163132
425280001,downtown,425280
425280002,blue,425280
294209001,reflection,294209
163138002,vase,163138
163139000,0,163139
163139001,yes,163139
163139002,wine,163139
163139003,3,163139
556369001,yes,556369
556369002,no,556369
32082001,many,32082
32082002,brown,32082
163155002,no,163155
425303001,no,425303
425303004,0,425303
425303008,yes,425303
425303010,no,425303
425303011,people,425303
163167002,on stove,163167
163167003,yes,163167
163167004,yes,163167
163167005,mirror,163167
163167007,chandelier,163167
163167009,yes,163167
163167010,no,163167
163167011,living room,163167
163167012,flowers,163167
163167014,chandelier,163167
163167016,2,163167
163167022,2,163167
163167024,beer,163167
163167025,yes,163167
163167026,nothing,163167
163167028,fire hydrant,163167
32102001,bridge,32102
294247002,no,294247
294247003,american,294247
425324000,left,425324
425324001,pitcher,425324
114579001,boy,114579
294264001,dunkin donuts,294264
289343000,skateboards,289343
289343001,bench,289343
289343002,skateboard,289343
289343003,skateboarder,289343
289343004,bench,289343
32124000,sidewalk,32124
32124001,american,32124
32124002,pants,32124
228025002,modern,228025
228025005,yes,228025
425361003,orange,425361
425361005,right,425361
163219002,yes,163219
163219005,american,163219
163219007,people,163219
163219008,0,163219
163219009,christmas,163219
32151000,no,32151
32151001,1,32151
425371000,nothing,425371
425371001,black and white,425371
294305002,11,294305
294307005,no,294307
551494000,yes,551494
551494001,bear,551494
163242002,protection,163242
425388002,black,425388
163255000,yes,163255
163257000,nothing,163257
163257003,skateboarding,163257
163258002,broken,163258
556478001,yes,556478
32193003,4,32193
32193005,4,32193
425412000,blue and yellow,425412
425412002,0,425412
32203000,2,32203
32203001,grass,32203
32203002,no,32203
163280000,cat,163280
163280004,windows,163280
163280005,yes,163280
163280006,dell,163280
163280007,windows,163280
163280009,yes,163280
163280011,computer,163280
163280013,beer,163280
556498001,2,556498
163290000,clouds,163290
163290003,zebra,163290
163290004,2,163290
415714000,yes,415714
415714002,california,415714
311205000,yes,311205
311205002,blue,311205
311205008,10,311205
311205009,cement,311205
311205010,6,311205
311205015,police,311205
163296005,broccoli,163296
294370000,0,294370
294370001,green,294370
294370002,1 way,294370
294370004,1,294370
556516000,yes,556516
294373002,1,294373
556518001,2,556518
425447002,decoration,425447
425447003,dog,425447
425447005,0,425447
425447006,oak,425447
425447009,trees,425447
163306000,neither,163306
163309000,6,163309
163309002,daytime,163309
163314000,7,163314
163314001,red,163314
163314002,0,163314
163314005,restaurant,163314
425462000,left,425462
425462002,no,425462
425462003,red sox,425462
425462004,yes,425462
556537000,yellow,556537
425472002,man,425472
556545000,no,556545
32258002,bed,32258
294403002,camera,294403
163333000,3,163333
163333002,train,163333
84000000,skate park,84000
425481000,0,425481
425481001,no,425481
425481002,left,425481
163339000,wood,163339
163339002,graffiti,163339
163339003,cat,163339
425484001,3,425484
333058000,shade,333058
333058003,pink,333058
333058004,umbrellas,333058
333058005,0,333058
333058007,nothing,333058
333058008,0,333058
556562000,frosting,556562
556562001,cake,556562
556562002,cake,556562
556562005,no,556562
556562009,no,556562
163348005,0,163348
163348007,0,163348
163348009,2,163348
163348011,desk,163348
163348013,yes,163348
163348014,2,163348
163348015,0,163348
163348018,2,163348
163348019,computer,163348
163348020,2,163348
163348023,man,163348
163348027,starbucks,163348
163348029,office,163348
294423002,tall,294423
294423003,yes,294423
498630001,unknown,498630
498630003,0,498630
498630004,1,498630
32284000,motorcycle,32284
32285006,window,32285
32285007,nothing,32285
32285009,no,32285
32285010,stripes,32285
294431000,right,294431
294431002,left,294431
163361001,plane,163361
294437006,tv,294437
294437010,woman,294437
294437012,yes,294437
294437013,night,294437
294437021,desk,294437
294437022,no,294437
294437024,no,294437
294437028,no,294437
32300002,no,32300
425522001,yes,425522
425522003,8,425522
425522005,yes,425522
294451005,no,294451
294451006,10,294451
294451007,10,294451
154718001,toilet,154718
556597000,delta,556597
425526000,fries,425526
425526002,dinner,425526
70921001,playing wii,70921
556600000,1,556600
556600002,yes,556600
556600004,2,556600
32322001,brown,32322
32322003,brown,32322
32322004,nothing,32322
398604011,fries,398604
398604012,ketchup,398604
398604015,onions,398604
32331000,left,32331
32331002,no,32331
425555000,no,425555
425555002,sidewalk,425555
294487001,queen,294487
556633006,0,556633
556633007,living room,556633
294495001,jacket,294495
556641000,flowers,556641
556641001,summer,556641
556641002,yes,556641
284771001,stop,284771
284771002,stop,284771
425573007,stripes,425573
556648001,nothing,556648
556648002,no,556648
32362002,3,32362
32364000,frisbee,32364
32364001,cloudy,32364
32364002,4,32364
32364004,frisbee,32364
32364006,frisbee,32364
32364007,setting,32364
32364012,frisbee,32364
32364015,catch frisbee,32364
32364016,yes,32364
32364017,yes,32364
32364018,frisbee,32364
32364021,no,32364
32364022,no,32364
32364024,playing frisbee,32364
32364025,frisbee,32364
32364026,fluorescent,32364
163444000,no,163444
32375000,pink,32375
32375001,4,32375
32375003,bow,32375
32375005,pink,32375
163451001,brushing teeth,163451
163451003,asian,163451
163451004,blue,163451
163460000,blue,163460
32391001,0,32391
425608003,black,425608
294541000,sand,294541
163473004,3,163473
163473005,yes,163473
425620002,blonde,425620
556703000,table,556703
32416000,1,32416
32416002,3,32416
32416003,black,32416
32416005,yes,32416
32416006,green,32416
32416007,16,32416
425634001,1,425634
223857001,yes,223857
223857002,happy,223857
223857003,smiling,223857
223857004,purple,223857
163496003,black,163496
163496008,no,163496
163496009,no,163496
425644000,street,425644
354606001,butterfly,354606
354606002,cat,354606
294585000,pizza,294585
163518000,black,163518
163518001,7,163518
294593002,nothing,294593
294593004,no,294593
294595004,man,294595
425676001,yes,425676
425676002,yes,425676
425676004,25,425676
294605003,beef,294605
294605004,no,294605
556751000,1,556751
556751002,toothbrush,556751
556751003,no,556751
32464002,0,32464
163540002,food,163540
556758002,grass,556758
556758005,5,556758
163543002,white,163543
163543003,snow,163543
425690001,3,425690
425702000,surfing,425702
163562000,beach,163562
163562002,1,163562
573395002,0,573395
163575000,sleeping,163575
425722006,many,425722
425722007,many,425722
425722009,birds,425722
425722012,sand,425722
425727002,2,425727
425727003,home,425727
163585002,black,163585
32524001,gray,32524
32524003,no,32524
32524004,phone,32524
32524005,left,32524
163600002,phone,163600
163600004,phone,163600
163600005,phone,163600
163600006,no,163600
163600007,taking picture,163600
32538001,rocks,32538
163611001,fork and knife,163611
294689001,2,294689
294689002,brown,294689
425762000,chicken,425762
425762002,blue,425762
294695001,yes,294695
289415000,restaurant,289415
289415002,12,289415
163628004,2,163628
163628005,nothing,163628
158344000,female,158344
163640007,on,163640
32570000,waves,32570
32577004,black,32577
294724000,no,294724
425805000,pizza,425805
425805002,unknown,425805
163666000,suitcase,163666
32597001,desk,32597
358976001,1,358976
92815003,standing,92815
556892000,bear,556892
556892001,surfboard,556892
556892003,yes,556892
163679000,tower,163679
163679001,noon,163679
32609000,gray,32609
32610000,yes,32610
32610001,2,32610
32610002,work,32610
163684002,frisbee,163684
556901002,boats,556901
32625009,breakfast,32625
294783002,no,294783
44732006,oak,44732
44732007,robin,44732
32645000,red,32645
32645002,0,32645
32645003,wood,32645
32645004,white,32645
32645005,floor,32645
32645006,table,32645
425866001,no,425866
425866002,white,425866
425866003,gray,425866
354967002,0,354967
425870004,yes,425870
32656005,1,32656
507887001,pepperoni,507887
507887002,no,507887
32673002,full,32673
163746001,no,163746
163746002,10,163746
32677001,blue,32677
556966000,no,556966
556966003,no,556966
163755004,no,163755
425906000,stop,425906
425906001,0,425906
425906002,party,425906
556980001,purple,556980
556980002,cheese,556980
294839001,small,294839
294839003,wii,294839
32703001,tree,32703
32703003,white,32703
32703005,brown and white,32703
32703008,no,32703
163777001,gray,163777
70987000,0,70987
70987001,no,70987
32708001,wall,32708
425925002,noon,425925
425925004,coke,425925
163782002,bench,163782
294855000,wine,294855
294855001,yes,294855
294855002,train,294855
32712001,bank of america,32712
32712004,black,32712
32715006,blue,32715
32715008,shorts,32715
32715013,high,32715
425933000,east,425933
425933002,5,425933
425933004,nothing,425933
425933005,yes,425933
425933006,on pole,425933
425933007,yes,425933
294865000,sitting,294865
294865001,no,294865
294865002,0,294865
32724002,3,32724
163798001,4,163798
163798002,red,163798
163798004,2,163798
557016000,left,557016
557016002,left,557016
289444000,soccer,289444
289444002,building,289444
294875000,ground,294875
294875001,outside,294875
425948003,beach,425948
425948004,red,425948
32735000,snowboarding,32735
32735002,white,32735
32735003,nothing,32735
163814000,hat,163814
163814001,skateboarding,163814
163814002,skateboard,163814
163814005,tennis racket,163814
163814006,skateboard,163814
163814007,tennis,163814
163814008,pink,163814
163814010,tennis,163814
163814011,no,163814
163814012,skateboard,163814
425964000,packing,425964
425964003,cake,425964
425964004,6,425964
425973000,long,425973
425973001,brown,425973
425973002,grazing,425973
163831001,floral,163831
163831002,on table,163831
32760005,1,32760
442367001,cold,442367
442367002,suitcase,442367
442367004,man,442367
442367006,no,442367
442367007,luggage,442367
442367009,2,442367
442367011,left,442367
442367012,0,442367
442367014,15,442367
557059000,broccoli,557059
557059002,rice,557059
294918001,5,294918
294918002,yes,294918
294918004,2,294918
294918005,20,294918
294918007,1,294918
32777000,red,32777
32777001,2,32777
32777003,train,32777
163852001,food,163852
163852003,carrots,163852
426011001,yellow,426011
426011002,left,426011
163879002,black,163879
32811003,no,32811
32812000,yes,32812
294958002,nike,294958
32817001,outside,32817
32817002,chair,32817
557107000,white,557107
557107001,no,557107
557107003,yes,557107
426053000,white,426053
557127000,no,557127
557127002,blue,557127
557127004,snow,557127
557127006,main,557127
557130000,wii controllers,557130
426061000,no,426061
426061001,3,426061
311309001,white,311309
311309002,0,311309
311309003,1,311309
294992002,wood,294992
294992005,paint,294992
294992007,2,294992
294992008,2,294992
294992011,2,294992
294992012,blanket,294992
294992015,hotel,294992
294992017,yes,294992
294992018,blue,294992
294992021,blue,294992
426070002,no,426070
426070003,playing,426070
163929001,no,163929
426075002,friends,426075
557150000,yes,557150
295016001,staring,295016
295016002,yes,295016
163951001,scissors,163951
557172001,yes,557172
426101002,water,426101
32887000,phone,32887
32887003,tree,32887
32888002,blue,32888
32888004,white,32888
32888005,no,32888
32892000,bird,32892
32892001,triangle,32892
32892006,bird,32892
163970000,usa,163970
163970001,0,163970
163970004,transportation,163970
32901000,0,32901
32901001,8,32901
32901003,2,32901
557190000,man,557190
557190005,left,557190
32907003,no,32907
32909002,no,32909
426133002,no,426133
426133003,white,426133
333167000,air force,333167
333167001,white,333167
333167002,chef,333167
333167003,cook,333167
557220002,1,557220
164005000,yes,164005
164005001,left,164005
164005005,camera,164005
164005010,nothing,164005
32947000,yes,32947
426165000,blue,426165
426165002,2,426165
426165005,yes,426165
426166000,graffiti,426166
426166001,no,426166
426166002,red,426166
426166003,yes,426166
557239001,sink,557239
32952000,no,32952
32952002,gray,32952
295097001,nothing,295097
426172002,no,426172
426175000,red,426175
426175002,transportation,426175
32964001,soup,32964
32964002,yes,32964
32965001,1,32965
32965003,no,32965
32965005,1,32965
32965007,no,32965
426182002,nike,426182
557258000,,557258
295124001,men,295124
295124002,2,295124
295124003,nothing,295124
295124004,3,295124
289486001,4,289486
289486002,4,289486
289486003,yes,289486
289486004,left,289486
289486007,4,289486
426202002,yes,426202
426205000,right,426205
426205002,rectangle,426205
295134001,chair,295134
32992000,heart,32992
295138002,knee pads,295138
33005006,no,33005
295150001,parrot,295150
295150004,neither,295150
33008007,yes,33008
33008008,yes,33008
33008009,green,33008
33008010,yes,33008
33008012,yes,33008
164095000,yes,164095
164095002,yes,164095
426241000,nothing,426241
426241001,video game,426241
426247001,white,426247
164105000,palm,164105
164105002,park,164105
164105004,trees,164105
164105006,tree,164105
557324000,0,557324
557324002,pizza,557324
426253000,nothing,426253
426253003,nothing,426253
426253005,nothing,426253
426253006,ge,426253
426253007,0,426253
426253008,above stove,426253
426253009,microwave,426253
426253010,night,426253
426253012,nothing,426253
426253014,no,426253
426253015,nothing,426253
426253016,nothing,426253
426253017,no,426253
164115000,no,164115
164115002,christmas,164115
557339000,2,557339
557339001,yes,557339
557339004,red,557339
557339005,green,557339
557339007,knife,557339
557339008,house,557339
557339009,eating,557339
426268000,yes,426268
426268002,train,426268
295199004,yes,295199
557346002,10,557346
426275000,skiing,426275
33061000,1,33061
33061013,4,33061
33061015,washington dc,33061
164135000,red,164135
164135002,red,164135
557360002,tree,557360
557360003,no,557360
33073001,no,33073
295231002,nothing,295231
426309000,no,426309
426309002,lights,426309
557396000,yes,557396
33109004,nothing,33109
426329000,sandwich,426329
426329001,0,426329
426329002,0,426329
426329003,no,426329
557402000,roses,557402
557402004,roses,557402
557402007,roses,557402
33123000,palm,33123
33123003,main,33123
295269000,california,295269
295269002,cake,295269
33131000,nokia,33131
33131002,phone,33131
557422001,no,557422
557422004,0,557422
557422005,restaurant,557422
557422006,red,557422
557422007,0,557422
557422008,no,557422
557422009,0,557422
557422010,8,557422
557422013,yes,557422
557422015,food,557422
33144000,trash,33144
33144001,no,33144
33144002,hello kitty,33144
44749000,no,44749
44749001,fruit,44749
44749002,3,44749
426372000,0,426372
426372001,food,426372
426372003,0,426372
426372004,food,426372
426372005,no,426372
398742001,10,398742
33158001,1950s,33158
33158002,daytime,33158
426376000,white,426376
426376001,snowboarding,426376
426376002,black,426376
426377000,yes,426377
426377001,coca cola,426377
426377003,green,426377
426377004,3,426377
164242000,0,164242
164242001,toilet paper,164242
164242003,open,164242
295316001,3,295316
164250001,no,164250
551665000,100,551665
295336001,4,295336
114759002,1,114759
114759005,ponytail,114759
114759009,left,114759
114759010,tennis court,114759
114759013,yes,114759
295340001,downtown,295340
33208000,umbrella,33208
33208002,street,33208
557501002,1,557501
33216001,pizza,33216
164292002,black,164292
33221002,yes,33221
33221003,standing,33221
33221004,kite,33221
33221007,standing,33221
557517000,frisbee,557517
241155002,yes,241155
164305002,no,164305
426453000,no,426453
164325002,no,164325
164325003,white,164325
164330002,no,164330
164330004,yes,164330
164330005,coca cola,164330
164330006,water,164330
164330007,yes,164330
295403001,bench,295403
295403002,2,295403
557552001,8,557552
557552002,no,557552
295409004,yes,295409
295409006,0,295409
295409009,nike,295409
557556000,ball,557556
557556004,tennis racket,557556
557556005,tennis,557556
557556007,ball,557556
557556009,yes,557556
557556010,yes,557556
557559000,3,557559
557559006,0,557559
557562003,windsor,557562
557562004,yes,557562
557562006,no,557562
557562007,yes,557562
557562009,yes,557562
557562012,yes,557562
557564001,black,557564
557564003,happy,557564
557564004,yes,557564
270677000,tree,270677
270677001,frisbee,270677
295426000,4,295426
295426001,train,295426
295426002,very,295426
295426003,train,295426
557573001,10,557573
164363000,clock,164363
164363002,6,164363
420610000,0,420610
420610001,no,420610
164366000,black,164366
164366004,cow,164366
295440001,yes,295440
295441000,noon,295441
295441001,watch,295441
295441002,2,295441
295441003,noon,295441
164372001,10,164372
529838001,nike,529838
426520002,rectangle,426520
557595000,long,557595
557595001,yes,557595
557595002,yes,557595
164389000,20,164389
164389001,water,164389
92935004,skateboard,92935
92935006,rainbow,92935
92935009,2,92935
33325001,yes,33325
33325003,airport,33325
33325005,3,33325
426542001,batter,426542
426542003,baseball,426542
426546000,plate,426546
426546001,onions,426546
426546008,2,426546
295478001,strap,295478
295478002,purse,295478
295491002,bear,295491
164420001,green,164420
164420003,4,164420
557644000,yes,557644
557644003,yes,557644
557644005,chinese,557644
557644007,0,557644
333240000,pepperoni,333240
426578000,2,426578
33368000,nothing,33368
33372001,bed,33372
33372002,nothing,33372
33377001,yes,33377
33377003,4,33377
164453000,white,164453
557672001,yes,557672
164469001,black,164469
486164000,outside,486164
164475001,airport,164475
164475002,phone,164475
33405000,fish,33405
33405001,yes,33405
33405002,boat,33405
33405013,cowboy,33405
295553002,yes,295553
426629002,no,426629
426631004,red,426631
426631005,red,426631
426635000,white,426635
426635001,blue,426635
426635002,0,426635
295564001,nothing,295564
33422000,parking,33422
33422001,no,33422
33422002,1 way,33422
33422004,stop,33422
295574001,toilet,295574
557732002,black,557732
295589001,yes,295589
295593001,down,295593
295614002,0,295614
426687000,fence,426687
426687001,yes,426687
164548000,cooking,164548
164548002,food,164548
551713000,0,551713
426700001,bird,426700
426700002,wall,426700
426700003,2,426700
33489000,cargo,33489
164568001,5,164568
