QuestionID,MCAN+ROBERTA,ImageID
162634003,yes,162634
31569000,family,31569
31569002,elephant,31569
31569004,elephant,31569
162643001,no,162643
424793000,train,424793
424793001,0,424793
424793004,purple,424793
424793005,glass,424793
424799006,no,424799
293733002,cold,293733
424812004,horse,424812
31597002,old,31597
31599000,no,31599
31599002,0,31599
31601000,2,31601
293749001,lake,293749
293749002,oak,293749
293749006,0,293749
293751003,left,293751
555900000,yellow,555900
555900001,donuts,555900
555900002,food,555900
162685000,yes,162685
555904001,no,555904
555905005,floor,555905
555905006,no,555905
555905007,bag,555905
555905009,wall,555905
555905013,wall,555905
555905016,2,555905
555905017,yes,555905
31620002,no,31620
293768002,yes,293768
31625000,10,31625
31625001,donuts,31625
31636001,salad,31636
31636002,nothing,31636
162711000,front,162711
162711001,6,162711
162711003,8,162711
162711004,8,162711
162711006,0,162711
293785000,yes,293785
293785002,food,293785
293785003,2,293785
293785004,3,293785
293789005,clear,293789
293789011,blue,293789
555942000,honda,555942
555942002,no,555942
507719001,5,507719
293804002,red,293804
424879002,rug,424879
424879005,3,424879
424879008,yes,424879
424879012,2,424879
555953005,stop,555953
555953007,no,555953
555953010,coca cola,555953
293810002,500,293810
293810005,chicken,293810
293810010,3,293810
31667001,brown,31667
31667004,dirt,31667
70815002,yes,70815
162752002,3,162752
293832000,10,293832
293832001,pink,293832
293832002,12,293832
293841001,blue and white,293841
293841002,0,293841
293841005,nothing,293841
293841008,can't tell,293841
31699000,yes,31699
31699002,car,31699
31699004,yes,31699
31699007,watch,31699
162774002,no,162774
162774006,gray,162774
424927000,police,424927
424927003,stop,424927
556000002,bird,556000
293858000,no,293858
424933000,no,424933
424933003,in air,424933
424933004,dodgers,424933
424933005,white,424933
424933010,yes,424933
424933011,no,424933
556012000,1,556012
556012002,25,556012
162799003,yes,162799
31730011,on floor,31730
31735000,light,31735
31736000,sheep,31736
556025000,no,556025
556025001,3,556025
556028001,no,556028
529578001,stop,529578
529578002,stop,529578
529578003,yes,529578
293888002,no,293888
31745003,cup,31745
31745005,brown,31745
162818001,ski,162818
31747000,crane,31747
31749000,2,31749
31749002,yes,31749
31749003,clock,31749
31749004,2,31749
293895003,6,293895
293895004,5,293895
293895008,white,293895
162829004,yes,162829
293907002,gray,293907
293909000,1,293909
293909001,40,293909
293909005,right,293909
162841002,africa,162841
31773000,flowers,31773
31773002,camera,31773
556064000,sandwich,556064
556064003,yes,556064
556064004,yes,556064
376667000,no,376667
376667002,black,376667
376667004,black,376667
162855004,frisbee,162855
425000000,paint,425000
425000001,black,425000
425000002,2,425000
556073003,scissors,556073
556073004,steak,556073
556073005,electronics,556073
162858000,6,162858
162858001,straight,162858
485895000,very,485895
485895001,left,485895
425004001,0,425004
425004002,sandwich,425004
556091000,phone,556091
556091001,work,556091
556091002,50,556091
556091003,computer,556091
556091005,yes,556091
425027002,dell,425027
556101005,2,556101
162887000,man,162887
162887001,2,162887
425035000,round,425035
31829001,cow,31829
162902001,yes,162902
162902003,yellow,162902
556120002,red,556120
162914000,no,162914
162914001,no,162914
162914002,2,162914
556131000,toothbrush,556131
556131001,tie,556131
529597000,0,529597
529597004,no,529597
425074001,left,425074
158227001,yes,158227
425077004,4,425077
425077005,eating,425077
162939001,airport,162939
556158001,cross country,556158
31878006,microwave,31878
31878007,nothing,31878
31878008,unknown,31878
31878011,refrigerator,31878
31878021,words,31878
31878026,microwave,31878
31878028,cooking,31878
31878033,0,31878
31882000,1,31882
31882002,luggage,31882
294030001,yes,294030
294032003,0,294032
294032004,0,294032
294032005,1,294032
294032006,no,294032
556178000,no,556178
556178006,2,556178
294035003,3,294035
31893000,yes,31893
31893001,inside,31893
31893013,blue,31893
31893016,yes,31893
31893018,4,31893
31893019,blue,31893
31893025,brown,31893
31893026,shoes,31893
556183001,dessert,556183
425120000,nothing,425120
425120002,5,425120
294053001,fire,294053
485916000,no,485916
485916001,building,485916
556205001,bike,556205
556205003,10,556205
425136003,no,425136
556216002,asian,556216
425151003,yes,425151
425153003,no,425153
163012002,street,163012
163020001,water,163020
163020006,seagull,163020
163020008,water,163020
556240000,noon,556240
556240001,clock,556240
163025011,suit,163025
163025015,up,163025
163025017,hat,163025
163033000,woman,163033
163033001,holding phone,163033
31965001,forest,31965
294119001,phone,294119
294119002,christmas,294119
294124000,california,294124
294124001,nothing,294124
294124002,paper,294124
31983002,no,31983
31984000,no,31984
31984004,police,31984
31984005,daytime,31984
163057003,7,163057
163057004,field,163057
294131002,box,294131
294131005,yellow,294131
294134000,2,294134
294134004,garbage,294134
32001005,no,32001
32001008,3,32001
32001011,birthday,32001
32001013,kitchen,32001
32001014,kitchen,32001
32001015,3,32001
32001022,birthday,32001
32001024,2,32001
163076002,2,163076
425221003,no,425221
425226003,cutting,425226
425227003,ocean,425227
294163001,blue,294163
529626001,sitting,529626
163105000,yes,163105
163105001,smaller,163105
294182000,1,294182
294182001,child,294182
294182002,friends,294182
32039000,no,32039
32039003,3,32039
32039006,right,32039
163112000,no,163112
163112002,brown,163112
333020000,taking picture,333020
333020001,2,333020
333020002,2,333020
262938003,reading,262938
262938004,bear,262938
262938005,bears,262938
163118000,unknown,163118
163118001,summer,163118
163118002,sign,163118
163118003,summer,163118
32054002,12,32054
32054005,golden retriever,32054
32054006,outside,32054
163127000,1,163127
32056000,holding,32056
32056002,white,32056
556345000,yes,556345
556345001,no,556345
556345002,silver,556345
163132001,0,163132
425280001,downtown,425280
425280002,blue,425280
294209000,yes,294209
294209001,glass,294209
163138001,asian,163138
163138002,vase,163138
163139000,0,163139
163139002,food,163139
556369002,no,556369
163155001,yes,163155
163155002,no,163155
425303004,0,425303
425303008,bridge,425303
425303011,water,425303
163167004,yes,163167
163167007,lights,163167
163167026,nothing,163167
163167030,0,163167
163167034,abstract,163167
32102001,umbrellas,32102
294247000,10,294247
294247002,no,294247
294247003,no,294247
425324000,left,425324
425324001,standing,425324
114579001,boy,114579
294264000,frosting,294264
294264001,dunkin donuts,294264
289343003,woman,289343
32124000,background,32124
32124001,nothing,32124
228025002,kite,228025
294284001,7,294284
425361005,right,425361
163219002,nothing,163219
163219005,0,163219
163219007,people,163219
163219008,double decker,163219
163219009,food,163219
32151000,no,32151
32151001,1,32151
425369001,man,425369
425371001,black and white,425371
294305002,night,294305
294307000,skis,294307
294307010,man,294307
294307011,footprints,294307
551494000,yes,551494
136433002,tv,136433
163242002,tennis,163242
425388000,100,425388
163255000,yes,163255
163257000,yes,163257
163257003,flying kite,163257
163258002,yes,163258
425404002,white,425404
32193000,4,32193
425412002,yes,425412
32203000,2,32203
163280000,light,163280
163280004,people,163280
163280005,yes,163280
163280007,windows,163280
556498001,2,556498
163290004,2,163290
415714000,2,415714
415714002,california,415714
311205000,yes,311205
311205005,6,311205
311205007,2,311205
311205008,10,311205
311205010,12,311205
311205011,no,311205
311205012,gray,311205
311205013,no,311205
311205015,military,311205
311205017,no,311205
163296001,no,163296
163296005,broccoli,163296
294370000,1 way,294370
294370002,1 way,294370
294370005,6,294370
556516000,yes,556516
556518001,11,556518
425447000,car,425447
425447002,water,425447
425447003,truck,425447
425447006,oak,425447
163306000,neither,163306
163309000,4,163309
163309002,daytime,163309
163314001,red,163314
163314002,yes,163314
163314003,yes,163314
163314004,4,163314
163314005,restaurant,163314
425462000,pitcher,425462
425462002,no,425462
425462003,yankees,425462
425462004,yes,425462
556537002,field,556537
556545000,yes,556545
32258002,bathroom,32258
294403002,camera,294403
84000000,skate park,84000
84000002,10,84000
425481000,0,425481
425481001,man,425481
163339000,stone,163339
163339002,abstract,163339
163339003,nothing,163339
333058000,shade,333058
333058004,umbrellas,333058
333058005,0,333058
333058007,0,333058
333058008,umbrella,333058
556562002,glazed,556562
556562006,yes,556562
556562010,3,556562
163348001,4,163348
163348004,white,163348
163348005,0,163348
163348011,desk,163348
163348015,right,163348
163348019,books,163348
163348023,man,163348
163348027,starbucks,163348
163348028,blue,163348
163348029,office,163348
294423002,very tall,294423
498630001,batter,498630
498630003,unknown,498630
498630004,20,498630
32284000,motorcycle,32284
294431000,3,294431
294431002,left,294431
163361001,nothing,163361
163361002,2,163361
294437006,news,294437
294437010,table,294437
294437013,night,294437
294437019,books,294437
294437022,no,294437
294437024,no,294437
32300002,no,32300
425522001,yes,425522
425522003,5,425522
425522004,5,425522
425522005,yes,425522
294451004,4,294451
294451005,middle,294451
294451006,unknown,294451
294451008,7,294451
154718001,pink,154718
556597000,virgin,556597
425526000,meat,425526
425526002,kitchen,425526
70921001,posing,70921
70921006,white,70921
70921007,purple,70921
556600000,1,556600
32322003,brown,32322
32322004,food,32322
556616001,cars,556616
398604004,yes,398604
398604011,fries,398604
32331000,behind,32331
425555001,no,425555
425555002,carriage,425555
294484000,1,294484
294487001,bunk,294487
556633001,bathroom,556633
556633004,blue,556633
294495001,jacket,294495
556641000,table,556641
556641002,yes,556641
284771001,stop sign,284771
284771002,stop,284771
284771003,street,284771
425573006,yes,425573
425573007,head,425573
556648001,nothing,556648
556648002,no,556648
556648003,yes,556648
32362002,3,32362
32364000,city,32364
32364002,2,32364
32364007,setting,32364
32364022,no,32364
5394000,no,5394
32375005,white,32375
163451001,posing,163451
163451002,4,163451
163451003,asian,163451
163451004,pink,163451
163460002,right,163460
425608000,2,425608
425608005,2,425608
163473004,8,163473
163473005,yes,163473
425620001,no,425620
425620002,blonde,425620
556703000,glass,556703
32416000,yes,32416
32416003,black,32416
32416005,yes,32416
32416006,gray,32416
32416007,8,32416
425634001,2,425634
223857001,yes,223857
223857002,happy,223857
223857004,purple,223857
163496009,yes,163496
425644000,street,425644
354606001,chicken,354606
354606002,bear,354606
294585001,no,294585
163518001,many,163518
163518002,male,163518
294593000,yes,294593
294593004,no,294593
294595004,man's,294595
163528001,plate,163528
163528002,fork,163528
425676000,glove,425676
425676002,yes,425676
425676004,9,425676
294605003,beef,294605
294605004,no,294605
556751000,0,556751
32464002,18,32464
32464003,3,32464
556758002,weeds,556758
556758005,4,556758
556758008,yes,556758
163543001,0,163543
425690000,crosswalk,425690
425690001,2,425690
425690002,sun,425690
425702000,yes,425702
573395002,0,573395
163575000,sitting,163575
425722007,many,425722
163585000,3,163585
32524000,food,32524
32524004,toothbrush,32524
32524005,left,32524
163600001,black,163600
163600002,phone,163600
163600004,phone,163600
163600005,phone,163600
163600006,summer,163600
163600007,taking picture,163600
163608000,5,163608
92804002,snowboarding,92804
163611001,fork and knife,163611
163611002,3,163611
163611004,yes,163611
294689001,2,294689
425762000,meat,425762
289415000,restaurant,289415
158344001,urinal,158344
163640002,brick,163640
163640005,yes,163640
163640009,texting,163640
294724000,no,294724
32587002,4,32587
425805000,graffiti,425805
425805002,cheese,425805
163666000,suitcase,163666
32597001,table,32597
32597002,gray and white,32597
358976003,no,358976
92815000,wii,92815
92815003,standing,92815
556892001,sand,556892
163679001,noon,163679
32610000,yes,32610
32610002,work,32610
163684001,no,163684
556901000,beach,556901
556901002,boats,556901
75283001,bulldog,75283
32625005,coffee,32625
32625008,brown,32625
32625009,pizza,32625
294783002,no,294783
44732001,1,44732
44732008,1,44732
556932003,no,556932
32645002,0,32645
32645003,wood,32645
32645005,table,32645
32645006,chair,32645
118929000,bowl,118929
425866001,no,425866
425866002,red,425866
354967002,google,354967
425870001,2,425870
425870004,yes,425870
32656005,1,32656
507887002,no,507887
32673002,real,32673
163746001,no,163746
163746002,12,163746
163755002,snow,163755
425906000,ski,425906
425906001,bear,425906
556980000,yes,556980
556980001,pink,556980
556980002,tomatoes,556980
294839001,small,294839
294839003,coke,294839
32703000,yes,32703
32703007,3,32703
32703008,no,32703
70987001,no,70987
32708001,box,32708
425925000,yes,425925
425925002,noon,425925
163782001,no,163782
294855000,0,294855
294855001,yes,294855
294855002,suitcase,294855
32712001,sony,32712
32712004,black,32712
32715004,purple,32715
32715008,swimsuit,32715
32715013,high,32715
32715014,girl,32715
425933000,yes,425933
425933004,turn,425933
425933005,1 way,425933
425933007,yes,425933
294865000,waiting,294865
294865002,0,294865
163798001,0,163798
163798002,red,163798
163798004,2,163798
557016002,left,557016
289444000,soccer,289444
294875000,ground,294875
425948003,nowhere,425948
32735003,yes,32735
32735004,0,32735
32735005,yes,32735
294883001,bat,294883
163814001,skateboarding,163814
163814002,skateboard,163814
163814005,nothing,163814
163814006,skateboard,163814
163814007,skateboarding,163814
163814011,no,163814
163814012,skateboard,163814
425964004,2,425964
425973002,grazing,425973
442367004,man,442367
442367007,shoes,442367
442367009,2,442367
442367012,2,442367
557059000,broccoli,557059
557059002,rice,557059
294918002,yes,294918
294918005,20,294918
32777000,red,32777
32777001,1,32777
32777003,train,32777
163852001,food,163852
426011002,left,426011
163879001,no,163879
163879002,unknown,163879
32811003,no,32811
294958002,adidas,294958
32817001,bathroom,32817
557107001,no,557107
557107003,yes,557107
557127004,street sign,557127
557127006,main,557127
557130001,no,557130
426061001,1,426061
426061004,1,426061
311309002,0,311309
294992005,picture,294992
294992011,2,294992
294992012,blanket,294992
294992014,yes,294992
294992015,hotel,294992
294992017,yes,294992
294992021,gray,294992
426070003,pointing,426070
426075001,yes,426075
426075002,friends,426075
32861000,rain,32861
557150000,yes,557150
295016001,sitting,295016
295016002,yes,295016
163951001,teddy bear,163951
557172001,yes,557172
426101002,bottle,426101
32887000,wall,32887
32888007,2,32888
32892000,cat,32892
32892001,circle,32892
32892005,yes,32892
32892006,cat,32892
163970000,usa,163970
163970001,truck,163970
32901000,2,32901
32901001,5,32901
32901003,4,32901
32901004,1,32901
557190000,man,557190
557190005,left,557190
32907003,no,32907
202093000,6,202093
426133002,no,426133
333167002,police,333167
333167003,police,333167
557220002,1,557220
164005000,yes,164005
164005001,,164005
164005005,laptop,164005
164005010,yes,164005
426165001,reading,426165
426165005,yes,426165
426166000,nothing,426166
426166001,no,426166
557239001,sink,557239
295097001,food,295097
426172000,books,426172
426175002,passenger,426175
295105000,fruit,295105
32964002,yes,32964
32965001,1,32965
32965005,1,32965
32965006,standing,32965
32965007,no,32965
426182002,adidas,426182
557258000,,557258
557258001,toilet,557258
295124002,2,295124
295124003,no,295124
289486001,4,289486
289486002,4,289486
289486003,yes,289486
289486004,left,289486
289486007,2,289486
289486008,wild,289486
426202002,2,426202
426203001,tan,426203
426205000,right,426205
426205002,round,426205
295134000,0,295134
295134001,table,295134
32992000,0,32992
33005003,tennis court,33005
33005005,yes,33005
295150001,crow,295150
295150004,neither,295150
33008008,yes,33008
33008010,yes,33008
33008012,yes,33008
426238000,4,426238
164095000,yes,164095
164095002,fence,164095
426241000,monitor,426241
426247002,no,426247
164105002,park,164105
557324000,0,557324
557324002,pizza,557324
426253000,pizza,426253
426253001,0,426253
426253003,4,426253
426253005,nothing,426253
426253006,ge,426253
426253007,0,426253
426253010,0,426253
426253012,time,426253
426253014,9,426253
426253015,nothing,426253
164115000,fun,164115
289497002,0,289497
557339000,2,557339
557339007,glass,557339
557339009,drinking,557339
557339013,1,557339
557339014,scarf,557339
426268000,no,426268
426268002,police,426268
295199002,2,295199
295199003,both,295199
295199004,yes,295199
557346002,10,557346
426275000,yes,426275
33061000,4,33061
33061005,yes,33061
33061008,2,33061
33061013,6,33061
33061015,new york,33061
164135000,red,164135
33066000,sitting,33066
557360003,fruit,557360
295231002,nothing,295231
426309000,no,426309
426309002,towels,426309
164179002,4,164179
557396000,yes,557396
33109001,5,33109
33109004,garbage,33109
426329001,3,426329
426329002,nothing,426329
426329003,no,426329
557402007,tulips,557402
33123000,oak,33123
33123002,3,33123
33123003,1 way,33123
295269000,new york,295269
33131000,0,33131
33131002,nothing,33131
557422001,no,557422
557422003,yes,557422
557422004,unknown,557422
557422005,unknown,557422
557422007,0,557422
557422009,hotel,557422
557422010,6,557422
557422013,unknown,557422
557422015,food,557422
33144000,trash,33144
33144002,0,33144
44749000,no,44749
44749001,yes,44749
426372000,0,426372
426372001,truck,426372
426372003,fire,426372
398742001,9,398742
33158001,1950s,33158
33158002,daytime,33158
426377001,coca cola,426377
426377003,black,426377
295308001,yes,295308
164242000,man,164242
164242001,toilet paper,164242
295316001,3,295316
164250001,no,164250
295336001,4,295336
114759000,yes,114759
114759010,right,114759
114759013,yes,114759
295340001,city,295340
33208000,sign,33208
33208002,street,33208
557501001,no,557501
557501004,home,557501
33221003,standing,33221
33221004,bat,33221
33221007,walking,33221
164305000,yes,164305
164305002,no,164305
398756001,yes,398756
164330005,coca cola,164330
164330006,water,164330
164330008,juice,164330
295403002,2,295403
557552001,10,557552
557552002,no,557552
295409006,0,295409
557556002,yes,557556
557559000,3,557559
557559004,yes,557559
557562003,windsor,557562
557562012,tie,557562
557564001,black,557564
557564003,happy,557564
295426000,40,295426
295426003,train,295426
557573001,0,557573
164363000,0,164363
164363002,yes,164363
420610000,red,420610
164366000,black,164366
164366001,red,164366
164366004,horse,164366
295440001,yes,295440
295441000,noon,295441
295441001,nike,295441
295441002,0,295441
295441003,white,295441
164372001,6,164372
529838000,no,529838
529838001,snowboarder,529838
426520001,floor,426520
426520002,rectangle,426520
557595000,long,557595
557595002,yes,557595
164389000,20,164389
164389001,water,164389
164389002,brown,164389
92935001,white,92935
92935006,rainbow,92935
33325001,yes,33325
33325003,new york,33325
33325004,4,33325
33325005,4,33325
426542003,dodgers,426542
295472000,work,295472
426546000,meat,426546
426546003,yes,426546
426546004,fries,426546
426546006,onion,426546
426546008,2,426546
295478001,bracelet,295478
295478002,watch,295478
295491001,no,295491
295491002,0,295491
557644000,0,557644
557644003,store,557644
557644007,0,557644
333240002,cardboard,333240
333240006,no,333240
333240010,pan,333240
33368000,nothing,33368
33372001,table,33372
33372002,nothing,33372
33377003,3,33377
33377004,no,33377
164453001,no dog,164453
164453005,right,164453
557677002,white,557677
164464002,1,164464
557686001,water,557686
486164000,on pole,486164
164475001,airport,164475
164475002,bat,164475
164475004,yes,164475
33405000,fence,33405
33405002,boat,33405
33405010,fish,33405
426629002,no,426629
426635002,soccer,426635
295564001,fall,295564
33422002,no parking,33422
33422003,gray,33422
33422004,no parking,33422
164497000,no,164497
295574001,toilet,295574
295576001,3,295576
164512000,2,164512
180336002,field,180336
164515000,right,164515
295589001,giants,295589
295593001,down,295593
295599003,no,295599
295614002,0,295614
426687000,no,426687
426687001,yes,426687
164548002,water,164548
551713000,0,551713
426700001,fish,426700
426700003,2,426700
33489000,cargo,33489
33489001,orange,33489
33489003,white,33489
557780000,no,557780
557780001,red,557780
164568001,5,164568
33499000,big ben,33499
33499002,blue,33499
164583004,no,164583
164594001,no,164594
295668001,cheese,295668
295668002,cold,295668
164602000,yes,164602
164602004,0,164602
164602007,orange,164602
164602014,right,164602
33532004,finch,33532
557823001,no,557823
557823009,african,557823
295683000,2000,295683
295693001,no,295693
310998001,down,310998
33554000,far,33554
33554001,right,33554
33554003,right,33554
33554004,walk,33554
33561000,6,33561
33561001,trees,33561
164635000,pizza cutter,164635
164635003,cheese,164635
164637000,white,164637
164637004,pink,164637
295713001,yes,295713
33576001,yes,33576
426795002,teddy bear,426795
295728000,yes,295728
295728002,numbers,295728
224051000,bike,224051
224051001,1,224051
557884001,2,557884
557884003,flowers,557884
426815000,2,426815
311435001,w,311435
557896000,nothing,557896
557896001,phone,557896
557896003,phone,557896
295756000,8,295756
426835002,0,426835
295767001,man,295767
426840000,no,426840
426840001,american,426840
426840003,america,426840
426840004,american,426840
426840005,plane,426840
426842002,white,426842
557916004,teddy bear,557916
557916005,1,557916
557916007,nothing,557916
557916008,yes,557916
557916010,1,557916
420666004,yes,420666
420666005,yes,420666
557923003,5,557923
333286000,horse,333286
333286001,1,333286
333286002,3,333286
33652001,yes,33652
295797002,12:00,295797
295797003,noon,295797
295797004,6,295797
426874003,mirror,426874
426878000,nothing,426878
295809001,car,295809
295809002,1,295809
33672001,clydesdale,33672
33672002,yes,33672
33672006,plaid,33672
426897001,soda,426897
426897002,nothing,426897
464366001,0,464366
164759002,yes,164759
164759004,2,164759
295837001,fruit,295837
295837003,water,295837
426917000,california,426917
426917002,24,426917
426917003,0,426917
426917004,23,426917
426917005,downtown,426917
426917006,bike,426917
164780001,onions,164780
164788000,child,164788
164788002,0,164788
558012000,no,558012
558012002,laptop,558012
33731000,main,33731
33731001,no,33731
426948001,field,426948
202231005,budweiser,202231
202231007,phone,202231
164830000,street,164830
33759000,no,33759
33759002,no,33759
33759003,no,33759
426987003,nothing,426987
164848001,2,164848
164856000,yes,164856
164856001,no,164856
427001001,5,427001
427001004,unknown,427001
33798000,4,33798
33798001,ceiling,33798
33798002,2,33798
33798006,living room,33798
295945002,motorcycle,295945
295945003,yamaha,295945
295945004,yes,295945
164883000,stop,164883
558101000,no,558101
558101004,grass,558101
33815001,yellow,33815
33815005,yes,33815
558107005,2,558107
427041000,4,427041
558114002,baseball,558114
558114003,holding,558114
164899000,soup,164899
164899001,water,164899
33835002,1,33835
427055002,noon,427055
427055003,noon,427055
558128002,3,558128
377012000,white,377012
377012001,carpet,377012
377012005,tv,377012
377012007,no,377012
164924001,don't know,164924
427070010,no,427070
427070021,2,427070
427083000,0,427083
427083001,0,427083
296012002,store,296012
296014000,2,296014
296014001,yes,296014
296014003,no,296014
33871000,phone,33871
427091000,9,427091
427094001,2,427094
33882000,1,33882
558181001,black and white,558181
164969006,cutting board,164969
164969011,8,164969
164969012,cutting board,164969
529939003,yes,529939
164983002,couch,164983
376478001,table,376478
427135000,5,427135
427135001,no,427135
427135012,soccer,427135
427135014,soccer,427135
427135025,soccer ball,427135
427135026,soccer ball,427135
296065000,white,296065
296065001,picture,296065
33924001,nothing,33924
558213004,yes,558213
558213009,green,558213
33931002,broccoli,33931
165009001,dress,165009
165009004,hair,165009
165009006,middle,165009
33939002,frisbee,33939
165012002,no,165012
165012011,no,165012
558229000,nothing,558229
558229002,bus,558229
165014002,500,165014
427160000,yes,427160
427160001,9,427160
558234001,cotton,558234
558234004,nothing,558234
558234006,3,558234
558234007,1,558234
355183002,soccer,355183
296098001,white,296098
296098003,noon,296098
296098006,white,296098
165029001,left,165029
165029002,woman,165029
296105003,yes,296105
165035001,2,165035
427181002,fire hydrant,427181
165039000,bus,165039
165039001,22,165039
165039005,0,165039
529950002,stop,529950
427193002,mountains,427193
33979002,bear,33979
249909005,standing,249909
165055001,no,165055
33990000,yes,33990
33990002,3,33990
33994003,flowers,33994
33994006,no,33994
33994008,daisy,33994
558294000,unknown,558294
558294002,3,558294
558294004,yes,558294
558294006,index,558294
558294007,3,558294
136740002,no,136740
34015001,tennis player,34015
427232001,10,427232
34020006,3,34020
34020010,mountain,34020
34020014,3,34020
427245002,veggie,427245
296176000,2,296176
296176003,wood,296176
296176005,bird,296176
296182003,nothing,296182
296182004,yes,296182
296182008,clothes,296182
311510001,1 way,311510
311510006,street,311510
311510009,1 way,311510
311510011,1,311510
311510013,truck,311510
311510015,directions,311510
311510019,left,311510
311510020,male,311510
165133000,yes,165133
558350001,chair,558350
558350008,floor,558350
558350009,floor,558350
558350010,floor,558350
296208000,banana,296208
296208001,yes,296208
296208002,nothing,296208
296208004,nothing,296208
296208005,nothing,296208
296208008,kitchen,296208
296208009,yes,296208
296208011,banana,296208
165141002,yes,165141
165141006,brown,165141
34071000,unknown,34071
34071002,0,34071
558362001,2,558362
558362002,2,558362
296222001,yes,296222
34080000,3,34080
34080001,0,34080
558371002,plate,558371
165157000,leaves,165157
296231000,on wall,296231
34089002,directions,34089
165162002,refrigerator,165162
165162004,0,165162
427311003,storage,427311
427311004,afternoon,427311
34096003,church,34096
296243000,boat,296243
296243001,boat,296243
165172003,no,165172
165172004,toothbrush,165172
158602001,yes,158602
289194000,left,289194
34114002,0,34114
34115001,no 1,34115
34115002,dog,34115
34115006,0,34115
296265016,yes,296265
296265022,orange,296265
427341005,yes,427341
427341006,smiling,427341
427341012,pink,427341
427341019,smiling,427341
427341023,fedora,427341
34126000,no,34126
165202001,parking,165202
165202004,parking,165202
165202005,yes,165202
165202007,0,165202
165202008,no,165202
165202009,all,165202
558421001,city,558421
558421003,away,558421
34137000,cleaning,34137
34137002,6,34137
34139001,luggage,34139
296284000,6,296284
296284002,no,296284
34141002,many,34141
34141004,away,34141
165225002,nothing,165225
165229000,no,165229
165229002,2010,165229
529981003,0,529981
529981004,no,529981
529981005,grazing,529981
427376001,yes,427376
427376002,2,427376
558449000,yes,558449
558454001,,558454
558454002,neither,558454
558454006,right,558454
34167000,2,34167
34167004,no,34167
558458001,white,558458
558458003,no,558458
296317012,no,296317
296317015,no,296317
267840001,stop,267840
34180002,face,34180
34183000,words,34183
34183001,yes,34183
558483005,5,558483
34196000,no,34196
34196002,apple,34196
34196005,10,34196
34196006,desktop,34196
34196007,work,34196
34196010,white,34196
34205002,vegetables,34205
34205005,no,34205
34205007,no,34205
34205012,yes,34205
34205016,chicken,34205
296353000,safety,296353
296353001,nowhere,296353
296353002,5,296353
296353005,boat,296353
34212001,food,34212
34212002,cooking,34212
34212004,color,34212
34212005,yes,34212
34214002,ponytail,34214
427438002,1,427438
165298001,tree,165298
558524003,no,558524
296383000,phone,296383
296383001,off,296383
558528000,0,558528
505636000,burton,505636
296388001,0,296388
296388002,blue,296388
427464001,no,427464
427464002,bananas,427464
558539002,north,558539
558539003,metro,558539
558539004,black,558539
558539006,5,558539
558539010,no,558539
558539011,metro,558539
558539012,closed,558539
486306000,nothing,486306
486306001,3,486306
240275002,ocean,240275
34257001,cabbage,34257
34257007,yes,34257
34257008,yes,34257
34257012,pineapple,34257
296404006,yes,296404
296404009,no,296404
296404013,walking,296404
165336000,tall,165336
165336004,no,165336
136783001,toilet paper,136783
558558005,street,558558
165351000,no,165351
165353001,3,165353
296426000,yes,296426
558585000,0,558585
558585002,6,558585
558587000,nowhere,558587
558587001,cars,558587
558587002,0,558587
427518001,red sox,427518
558594001,yes,558594
296459002,all,296459
296460000,sandwich,296460
296460004,ham,296460
558608000,cat,558608
34321000,nothing,34321
558611002,no,558611
558611003,no,558611
136795003,tomato,136795
158641000,1,158641
158641001,unknown,158641
158641003,silver,158641
427561002,yes,427561
165419001,yes,165419
296492006,pink,296492
27570000,yes,27570
27570003,taking picture,27570
165422000,12,165422
165422003,yes,165422
558641000,2,558641
558642003,strawberry,558642
558645002,gray,558645
34372007,1,34372
296521001,4,296521
296521002,red and yellow,296521
296523001,no,296523
296523004,no,296523
296523009,dirt,296523
165464002,circle,165464
180495000,pot,180495
296544003,red and yellow,296544
202343002,nothing,202343
296564002,shorts,296564
427639000,towel,427639
427639004,pitbull,427639
318837002,no,318837
165500000,woods,165500
165500001,1,165500
558717009,3,558717
558717013,swimsuit,558717
558717015,walking,558717
427649004,shallow,427649
34438002,no,34438
427655000,umbrella,427655
427655003,red,427655
34445003,nothing,34445
165518000,0,165518
165518001,2,165518
558736000,4,558736
427666002,4,427666
34452005,frisbee,34452
75344000,grass,75344
75344001,outside,75344
296604001,ge,296604
34482000,parking meter,34482
34483004,yes,34483
296634001,2,296634
296634002,4,296634
558784002,hit ball,558784
165572002,0,165572
296649003,motorcycle,296649
558794001,purse,558794
296657000,7,296657
296657002,2,296657
296657003,playing frisbee,296657
165589000,dawn,165589
165589002,daytime,165589
558808003,yes,558808
34522000,eagle,34522
442661001,outside,442661
296676002,no,296676
427750000,steel,427750
427750002,yes,427750
34535001,flower,34535
201918000,yes,201918
558834001,flying kites,558834
558834006,15,558834
558834016,yes,558834
558834020,grass,558834
558840001,no,558840
558840003,pink,558840
558845001,no,558845
296707001,towel,296707
34571001,noon,34571
34571002,noon,34571
34571004,yes,34571
558864000,yes,558864
551896001,9,551896
427796000,3,427796
427796002,coca cola,427796
34582003,cake,34582
420825000,tennis,420825
427802003,yes,427802
427802005,yes,427802
420827000,parade,420827
420827001,asia,420827
420827003,police,420827
34597000,boy,34597
34597002,boy,34597
296745002,no,296745
165675001,sandwich,165675
165675002,cow,165675
