QuestionID,CASCADE+COUNTER,ImageID
29524000,1,29524
553815000,apple,553815
553815001,5,553815
553815002,2,553815
291672002,boat,291672
291675000,surfing,291675
291675001,white,291675
160607001,yellow,160607
291686002,on plate,291686
291686008,no,291686
291686010,yes,291686
291686013,eggs,291686
291686015,dinner,291686
291686016,breakfast,291686
291686017,plate,291686
291696003,white,291696
29558001,black,29558
553847001,wii,553847
422778002,8,422778
29563000,nothing,29563
29563002,2,29563
553852000,no,553852
553852012,nothing,553852
422783006,counter,422783
422783007,white,422783
422783008,light,422783
422785000,7,422785
422785003,counter,422785
422785004,dishes,422785
422785005,white,422785
422785006,clean,422785
422785007,0,422785
553859002,clay,553859
553862000,white,553862
553862001,street,553862
553862002,no,553862
29577000,white,29577
29577001,protection,29577
29577002,yes,29577
553867000,7,553867
553867003,7,553867
553867005,middle,553867
291724001,watch,291724
553869000,blue,553869
553869001,raining,553869
553869003,0,553869
572909002,bird,572909
29587000,clothing,29587
29587002,sign,29587
553879002,mcdonald's,553879
29593001,people,29593
29593002,train,29593
29593003,no,29593
160666000,colgate,160666
160666001,basil,160666
160666002,yes,160666
160669002,15,160669
291742000,tile,291742
291742006,messy,291742
485532002,6,485532
136008002,chair,136008
553912000,on,553912
553912004,ground,553912
29640000,no,29640
29640001,no,29640
553931001,blinds,553931
553935001,night,553935
29648001,red,29648
29648002,3,29648
422870001,truck,422870
422870003,nothing,422870
422870004,home,422870
29656001,night,29656
553954000,police,553954
553954001,man,553954
160740001,left,160740
160740002,silver,160740
160740003,yellow,160740
160740006,brown,160740
291816000,bear,291816
291816001,drywall,291816
291816003,noon,291816
553962000,field,553962
553962002,mountains,553962
29675001,2,29675
29675002,2,29675
553965001,white,553965
553968000,wall,553968
201555001,left,201555
201555002,0,201555
201555003,no,201555
291830002,3,291830
291830003,small,291830
291833003,yes,291833
291833004,0,291833
291833006,brown,291833
291834003,hat,291834
291834011,2 feet,291834
291834015,skateboard,291834
160772000,no,160772
160772001,blue,160772
553992000,black,553992
553992001,nothing,553992
553998001,hay,553998
553998002,white,553998
554002000,1,554002
554002002,no,554002
554002003,brown,554002
554006000,no,554006
554006001,lights,554006
554006002,blue,554006
29719000,no,29719
291866002,yes,291866
554021000,wii remote,554021
554021001,gray,554021
160811000,dell,160811
160811001,3,160811
160820000,no,160820
554037000,yes,554037
554037002,2,554037
160828000,yes,160828
160828004,man,160828
160834000,no,160834
160834002,boat,160834
160836000,no,160836
160840000,blue,160840
310797000,blue,310797
310797002,banana,310797
29776009,yes,29776
29776012,helmet,29776
422998000,unknown,422998
160855002,red,160855
160855005,summer,160855
160855007,1,160855
423001001,4,423001
291930001,yes,291930
291932000,nothing,291932
291932001,brown,291932
216677001,coke,216677
29793000,0,29793
157883000,yes,157883
554084000,black,554084
554084001,red,554084
160872000,1,160872
160875000,white,160875
160875002,0,160875
136040001,left,136040
554100001,american,554100
554100002,no,554100
160886000,soda,160886
160886002,yes,160886
160889000,green,160889
160889004,30,160889
423039002,yes,423039
554114000,honda,554114
554114003,metal,554114
423048002,bananas,423048
4972000,no,4972
4972001,cowboy,4972
4972002,rope,4972
291981004,brown,291981
291981005,black,291981
29838002,checkered,29838
29838003,dinner,29838
29838006,plastic,29838
29838008,white,29838
29838010,broccoli,29838
29838015,dinner,29838
29838016,orange,29838
29838021,cucumber,29838
29838031,yes,29838
29838032,broccoli and carrots,29838
29838033,carrots,29838
29838034,no,29838
29838035,yes,29838
29838038,yes,29838
29838039,chicken,29838
29838040,broccoli,29838
29838043,yes,29838
29838045,broccoli,29838
29838046,2,29838
29838050,ketchup,29838
29838052,dinner,29838
291983003,cumulus,291983
291983005,east,291983
291983006,nothing,291983
291983007,2,291983
160913001,brown,160913
423058000,white,423058
423058002,orange,423058
551107000,books,551107
551107002,living room,551107
291990001,main,291990
291990002,walk,291990
423065000,umbrella,423065
423065002,orange,423065
29852000,no,29852
29852003,left,29852
554142002,tag,554142
160927000,0,160927
160927002,0,160927
554145000,colgate,554145
376347002,white,376347
292005002,white,292005
292005004,yes,292005
292005005,white,292005
572956000,10,572956
554154000,red,554154
554154001,3,554154
160941003,yes,160941
4979002,small,4979
423093002,bread,423093
292024002,happy,292024
292024003,right,292024
29886000,table,29886
29886001,yes,29886
292032005,yes,292032
292032009,chicken,292032
292033000,cold,292033
160963003,bear,160963
423113001,no,423113
29906000,yes,29906
423123000,brick,423123
29913002,sidewalk,29913
292060001,electric,292060
292060002,nothing,292060
292075000,yes,292075
292075003,grass,292075
161008002,table,161008
161008004,yes,161008
161011001,4,161011
423161000,boating,423161
423161002,2,423161
423161003,american,423161
36861000,white,36861
423165000,white,423165
554241001,1,554241
554241002,red,554241
423172002,brown,423172
423173000,yes,423173
423173002,harley,423173
292103004,fries,292103
161032000,no,161032
554255002,white,554255
161044000,no,161044
161044003,plane,161044
292118001,business,292118
161047000,yes,161047
161047001,yellow,161047
161047002,electricity,161047
161047004,starbucks,161047
161047006,electric,161047
161047010,microwave,161047
554266000,no,554266
393805002,standing,393805
393805004,standing,393805
393805005,baby,393805
393805006,standing,393805
393805008,left,393805
393805009,yes,393805
29984003,blue,29984
29984005,rainbow,29984
29984006,yes,29984
29984007,blue,29984
29984009,blue,29984
29984010,rainbow,29984
423201002,no,423201
161060000,dunkin donuts,161060
161060001,4,161060
161060002,yes,161060
29994004,square,29994
29994007,1,29994
292140004,no,292140
292140006,2,292140
423215001,2,423215
423215003,unknown,423215
423215004,0,423215
423215005,0,423215
554291002,chair,554291
554296000,decoration,554296
554296002,no,554296
572980000,0,572980
572980001,beer,572980
572980003,coca cola,572980
572980004,orange,572980
292155000,no,292155
292155005,bear,292155
30012000,green,30012
30012002,spinach,30012
30012003,spinach,30012
30012007,no,30012
30012011,no,30012
30012012,no,30012
30012014,4,30012
30012015,tomato,30012
30012016,no,30012
30012018,cheese,30012
30012019,8,30012
30012020,yes,30012
423229001,20,423229
423229002,2,423229
292158002,yes,292158
292158005,orange,292158
292158007,5,292158
292158013,fish,292158
292158016,yes,292158
292158020,yellow,292158
158122001,0,158122
158122002,left,158122
292169000,guitar,292169
292169001,no,292169
292170003,no,292170
292171001,8,292171
292171003,3,292171
30034001,no,30034
30034002,brown,30034
161112002,suitcase,161112
292188000,truck,292188
30049005,0,30049
30049009,surfing,30049
161128000,do not enter,161128
161128001,rectangle,161128
161128002,no,161128
161129000,chinese,161129
161129002,white,161129
554347002,blue,554347
554348000,red,554348
254143000,7,254143
30062000,man,30062
30062002,2,30062
292209000,fire,292209
292209001,no,292209
292209002,white,292209
30066005,no,30066
30066006,yes,30066
30066009,shirt,30066
30066010,yes,30066
30066011,no,30066
30067002,blue,30067
30067004,yes,30067
30067013,yes,30067
554357004,cat,554357
161144001,no,161144
245311000,yes,245311
245311003,no,245311
468005001,no,468005
30080002,,30080
292225000,man,292225
292225001,baseball,292225
292225003,frisbee,292225
292225005,baseball,292225
554374000,yes,554374
554374003,yes,554374
292232000,sleeping,292232
161161004,red,161161
161161006,yes,161161
161161011,no,161161
161161012,black,161161
161161016,yes,161161
161163003,2,161163
161163004,2,161163
161163006,2,161163
161163007,2,161163
292236002,suitcase,292236
423309002,silver,423309
161169000,left,161169
161187001,2,161187
423336003,middle,423336
423336005,grazing,423336
423336006,brown,423336
423337003,unknown,423337
292266001,black,292266
292266003,blue,292266
161195003,outside,161195
161195004,brown,161195
161202000,brown,161202
161202002,curtains,161202
292278000,0,292278
292278002,1,292278
423358003,2,423358
423358011,taking picture,423358
30143000,headphones,30143
30143003,yes,30143
554433001,soup,554433
554433002,0,554433
161220002,lab,161220
161222002,nothing,161222
30156000,black,30156
30156001,small,30156
30156002,christmas,30156
292301000,white,292301
292301002,starbucks,292301
292301005,pepsi,292301
292301009,starbucks,292301
161231001,yes,161231
161231010,yes,161231
161231011,no,161231
161231013,white,161231
423380000,tabby,423380
423380004,unknown,423380
554459000,jet,554459
554459002,woman,554459
463781000,nothing,463781
463781001,white,463781
423395007,no,423395
423395012,rainy,423395
292324001,rug,292324
292330002,toy,292330
423410001,brick,423410
423410002,yes,423410
423410008,yes,423410
423410009,open,423410
30198001,yes,30198
30198003,black and white,30198
30198004,green,30198
30198006,black and white,30198
30198013,warm,30198
292347000,outside,292347
292347001,night,292347
292347002,wall,292347
62109000,yes,62109
62109002,glasses,62109
30210000,yes,30210
30210001,7,30210
30210002,yes,30210
554500001,stripes,554500
554500004,no,554500
554500005,right,554500
30213002,yes,30213
292363000,1,292363
367626000,man,367626
367626001,blue,367626
367626002,parasailing,367626
367626004,parasailing,367626
367626006,no,367626
5038002,real,5038
554523002,20,554523
554523009,no,554523
554523010,no,554523
554523015,3,554523
554523020,wall,554523
554523024,yes,554523
554523040,yes,554523
161308000,noon,161308
161308001,circle,161308
161308002,noon,161308
161308004,time,161308
161308005,time,161308
292384000,yes,292384
292384002,yes,292384
292384007,2,292384
554537001,3,554537
554537003,bag,554537
292394005,stop,292394
292394006,yes,292394
292394007,0,292394
30254003,fan,30254
30255001,0,30255
30267001,unknown,30267
30267004,ground,30267
423484000,yes,423484
423484002,no,423484
30273002,no,30273
30273003,ketchup,30273
292419002,white,292419
423498000,white,423498
423498002,usa,423498
292428001,nike,292428
48738000,sheep,48738
423506000,0,423506
423506002,white,423506
292435001,4,292435
423508001,crosswalk,423508
423508002,yellow,423508
423508004,0,423508
423508007,black,423508
423508008,can't tell,423508
554582002,man on right,554582
423513002,tabby,423513
161370002,red,161370
161370003,yes,161370
423519001,blue,423519
423519004,downtown,423519
423529000,yes,423529
554607000,2,554607
550939000,oak,550939
292467000,night,292467
292467002,black and white,292467
554618002,4,554618
554618004,building,554618
554618008,blinds,554618
554618009,couch,554618
554618013,12,554618
554618015,3,554618
554620000,bow,554620
554620001,sun,554620
554620002,black,554620
554620004,pink,554620
554620006,shade,554620
292478001,4,292478
292482000,on table,292482
292482002,no,292482
292485004,nothing,292485
292485005,0,292485
292485006,ski lift,292485
292488001,hats,292488
292488003,phone,292488
292488011,no,292488
292488012,left,292488
292488018,snow,292488
292488020,yes,292488
292488023,no,292488
292488024,tiger,292488
30347000,chair,30347
30347001,yes,30347
30347002,floral,30347
30347004,3,30347
30353005,time,30353
30353007,yellow,30353
30356002,no,30356
30356003,down,30356
30356007,no,30356
30356010,black,30356
30356018,sitting,30356
30356023,sitting,30356
30356029,yes,30356
30356031,sitting,30356
30356032,no,30356
423576000,scissors,423576
423576001,mac,423576
30361000,unknown,30361
30361002,yes,30361
423588000,red,423588
161447001,5,161447
26908003,yes,26908
554669000,0,554669
554669003,4,554669
292526001,6,292526
30383002,yes,30383
292529002,0,292529
161465002,yes,161465
423613001,3,423613
423613002,black,423613
161470000,toilet,161470
161470001,toilet,161470
161470002,no,161470
423617000,1,423617
423617001,no,423617
423618000,unknown,423618
423618002,1,423618
423618007,0,423618
423619000,logo,423619
423619003,white,423619
310902000,3,310902
310902001,blue and yellow,310902
554710001,bed,554710
554711001,bed,554711
554711004,yes,554711
554711007,color,554711
554711008,yes,554711
554711009,woman,554711
554711010,yes,554711
554711011,yes,554711
554711015,no,554711
554711017,no,554711
554711020,pink,554711
554711021,yes,554711
554711022,no,554711
161505002,brown,161505
161506000,2,161506
161506005,30,161506
554727000,blue,554727
161517001,2,161517
161517002,blue,161517
292590001,no,292590
292590003,no,292590
292590004,cross country,292590
30447001,yes,30447
30448000,red,30448
30448001,stairs,30448
30448002,ford,30448
30448003,yes,30448
30448006,no,30448
554740000,no,554740
554740001,3,554740
554740002,4,554740
554740003,no,554740
30455003,no,30455
554749002,white,554749
30465001,brown,30465
30465002,brown,30465
161539001,white,161539
161539002,2,161539
30470001,yes,30470
30470002,noon,30470
292618000,broken,292618
292618006,no,292618
292618008,mountain,292618
292618012,yes,292618
423694003,tie,423694
554767002,yellow,554767
554767003,yellow,554767
572767002,bikes,572767
572767004,main,572767
161557001,left,161557
161557003,hat,161557
161557005,blue,161557
267225001,clear,267225
267225003,semi,267225
267225005,working,267225
267225007,red,267225
267225016,mountain,267225
267225018,3,267225
267225020,0,267225
267225022,semi,267225
267225023,yes,267225
267225025,standing,267225
267225027,yes,267225
30494002,east,30494
161567000,gas,161567
161567001,yes,161567
161569003,many,161569
161569004,yes,161569
423715000,yes,423715
423715002,park,423715
240250002,4,240250
292647003,water skiing,292647
292648003,beach,292648
423723000,zebra and giraffe,423723
423723001,zebra and giraffe,423723
423723003,zebra and giraffe,423723
161586002,white,161586
292662003,white,292662
292663001,blue and white,292663
292663002,1,292663
292663004,up,292663
292663005,1,292663
376365002,camera,376365
423742001,head,423742
423742002,on laptop,423742
423744002,black,423744
30529001,phone,30529
30534002,black,30534
161609002,new york,161609
161609004,terrier,161609
161609007,yes,161609
554828005,birds,554828
292685000,0,292685
292685002,2,292685
30548002,no,30548
30548004,yes,30548
30549002,no,30549
554838001,0,554838
554838002,0,554838
554838003,0,554838
554838004,food,554838
423767000,white,423767
423767003,plane,423767
292697002,red sox,292697
423773000,white,423773
423773002,0,423773
161634001,white,161634
161634002,nike,161634
161642000,3,161642
161642002,decoration,161642
423798000,0,423798
332777001,palm,332777
423810001,no,423810
423810002,many,423810
423810003,5,423810
30595000,blue,30595
30595001,2,30595
30595002,middle,30595
292741001,1,292741
292741002,nothing,292741
554892001,pink,554892
30607003,gray and white,30607
30607004,white,30607
30607005,2,30607
30607007,gray,30607
30607008,brown and white,30607
30607012,yes,30607
30607013,brown,30607
30607015,flowers,30607
30607017,2,30607
30607019,white,30607
30607023,yes,30607
30611002,blue,30611
554900001,toilet,554900
554900006,toilet paper,554900
554900009,yes,554900
423830000,tree,423830
423830003,yes,423830
423830004,all,423830
423837001,usa,423837
423837002,bird,423837
423837003,white,423837
292769002,strawberry,292769
554928005,yes,554928
5107000,red,5107
5107002,clothes,5107
5107004,downtown,5107
5107005,5,5107
5107006,bus,5107
5107007,2,5107
5107008,double decker,5107
554934002,2,554934
554934003,3,554934
161720000,yes,161720
161720001,yes,161720
507551001,red,507551
292804000,church,292804
292804004,noon,292804
292804005,noon,292804
292804006,tower,292804
161736000,yes,161736
161736003,brown,161736
292810001,0,292810
292810002,white,292810
30667001,red,30667
30668000,0,30668
554958001,pink,554958
161743000,red,161743
161743002,5,161743
161743009,0,161743
292819001,yes,292819
292819002,unknown,292819
292819004,grass,292819
292819005,woman's,292819
292819006,park,292819
423894000,4,423894
423894001,white,423894
161752001,no,161752
161752002,red,161752
161758000,2,161758
161758001,on ground,161758
161758002,nothing,161758
161758006,red and white,161758
114341000,size,114341
554978006,grazing,554978
482917001,shoes,482917
482917002,3,482917
482917003,in front,482917
554980004,2,554980
242870001,blue,242870
242870002,river,242870
161772001,yes,161772
161772002,tomato,161772
161772003,0,161772
161772004,yes,161772
161772005,wood,161772
161772007,paper,161772
423919003,no,423919
30706000,woman,30706
30707001,yes,30707
30707002,closed,30707
161781000,red,161781
161781001,red,161781
555002001,yes,555002
555002002,walking,555002
555005000,flowers,555005
30719001,away,30719
30719002,yes,30719
30719004,no,30719
30719005,no,30719
69698000,cheese,69698
69698002,cheese,69698
555009001,white,555009
555009002,computer,555009
555009004,beer,555009
555012000,yes,555012
555012003,no,555012
423944000,wall,423944
423944002,hat,423944
161810002,yes,161810
201732000,yellow,201732
423962001,7,423962
423962002,nike,423962
423962004,7,423962
423962006,nothing,423962
423962010,yes,423962
423962012,ball,423962
555035001,soap,555035
555035002,glass,555035
555035004,yes,555035
555035010,window,555035
555035011,nothing,555035
555035012,up,555035
555035014,no,555035
555035015,no,555035
555035016,glass,555035
555035017,no,555035
292901001,outside,292901
555048002,0,555048
292905000,plain,292905
555050000,long,555050
555050001,yes,555050
555050002,white,555050
555050003,food,555050
530054002,green,530054
530054004,no,530054
161840002,sitting,161840
161840003,2,161840
292916000,bread,292916
423990000,1,423990
297812001,yes,297812
297812002,food,297812
297812004,beach,297812
555066000,red,555066
555066003,4,555066
555066004,white,555066
292926001,white,292926
30785000,cheese,30785
292931000,bowl,292931
292931004,white,292931
161861001,yes,161861
161861009,2,161861
161861013,blue,161861
161861015,blue,161861
161861022,no,161861
161861025,ball,161861
161861026,2,161861
30793000,don't know,30793
30793002,green,30793
507575000,box,507575
507575005,mouse,507575
507575007,dell,507575
507575008,6,507575
507575009,blue,507575
507575011,apple,507575
507575013,windows,507575
30796001,yes,30796
30796002,man,30796
292944001,red and white,292944
161873003,silver,161873
161873005,no,161873
161875000,black,161875
161877000,noon,161877
161877002,black,161877
161877008,0,161877
161877011,black,161877
161877014,bird,161877
161877019,wii remote,161877
161879002,yes,161879
8934000,yes,8934
424039000,sun,424039
424039002,no,424039
30828000,backpack,30828
114504000,yes,114504
114504002,blue,114504
555131002,pitching,555131
292988001,white,292988
292988003,no,292988
292988005,no,292988
292990004,no,292990
292991001,red,292991
30851000,straight,30851
292997000,building,292997
292997001,car,292997
292997004,parked,292997
555144000,tv,555144
555144002,no,555144
293002001,stripes,293002
293002005,no,293002
293002006,red,293002
293011000,boy,293011
293011002,train,293011
161940000,3,161940
161940005,flowers,161940
485742000,white,485742
485742004,yes,485742
5146002,short,5146
293022000,art,293022
293026000,no,293026
293026003,yes,293026
293026004,7,293026
293027000,gray,293027
293027001,suitcase,293027
161962000,park,161962
161962002,winter,161962
245447000,phone,245447
245447002,5,245447
555180005,stop,555180
30895001,yes,30895
30895002,bed,30895
293044000,carrots,293044
293044001,4,293044
161978001,1,161978
161983002,counter,161983
161990001,1,161990
161990002,0,161990
424135001,12,424135
30925002,fence,30925
293072001,white,293072
293072002,no,293072
424146001,nothing,424146
424146002,black,424146
30931001,unknown,30931
30931003,pictures,30931
30931004,refrigerator,30931
30932001,2,30932
424155001,no,424155
424155002,subway,424155
30942002,red,30942
424162003,yes,424162
162021002,clothes,162021
555239001,coffee,555239
555239002,2,555239
555239004,food,555239
555239009,yes,555239
30954000,lettuce,30954
30954001,lettuce,30954
555245001,yes,555245
424174001,20,424174
424174003,12,424174
30967001,yes,30967
138124001,1,138124
162043002,wet,162043
293124001,5,293124
293124003,brown,293124
555271002,black,555271
30992002,red,30992
30992003,wood,30992
30992004,9,30992
30992005,2,30992
145061003,unknown,145061
145061006,stop,145061
145061009,houses,145061
145061010,yes,145061
145061011,parking,145061
30998001,dessert,30998
30998004,to eat,30998
30998005,dessert,30998
529139000,computers,529139
529139001,4,529139
529139006,collar,529139
529139009,0,529139
424219001,no,424219
424219003,pigeon,424219
424220001,0,424220
179930000,1,179930
358923000,no,358923
358923001,phone,358923
358923002,umbrella,358923
555298000,black,555298
555298003,old,555298
555298004,male,555298
555299000,outside,555299
555299001,blue,555299
398385000,yes,398385
162088001,pink,162088
31019001,yes,31019
31019005,red,31019
293166000,noon,293166
293166004,daytime,293166
293166005,0,293166
293166006,chinese,293166
293166007,unknown,293166
293166010,restaurant,293166
293166011,bag,293166
293166012,no,293166
293166013,people,293166
31024000,3,31024
31024002,yes,31024
424246001,newspaper,424246
92554002,blue,92554
92554003,unknown,92554
92554004,english,92554
162113002,yes,162113
424258002,house,424258
424258003,pink,424258
31043003,3,31043
31043004,blue,31043
31043006,yes,31043
555337000,standing,555337
555337001,yes,555337
555337004,cow,555337
555337005,1,555337
555337006,water,555337
424270002,red,424270
424270006,red,424270
424270012,pink,424270
424270013,yes,424270
424270014,pink,424270
424271000,watching,424271
424271001,black,424271
424271002,skateboarder,424271
293200001,phone,293200
162130006,3,162130
162130009,3,162130
162130018,red,162130
162130024,1,162130
293207003,3,293207
424284000,no,424284
5178001,rope,5178
5178002,1,5178
162144008,man,162144
162144009,nothing,162144
555361000,yes,555361
555361003,nowhere,555361
293218001,yes,293218
293218002,america,293218
293218003,passenger,293218
293221001,white,293221
293228001,school,293228
31092001,0,31092
31092002,yes,31092
31093001,bottom,31093
555387004,8,555387
293245003,6,293245
293245004,1,293245
555390002,left,555390
555390005,yes,555390
555390007,water,555390
555390012,person,555390
555390013,red,555390
293249001,flowers,293249
293249002,white,293249
31106002,no,31106
555396000,yes,555396
555396004,black,555396
53410000,glasses,53410
53410003,collar,53410
31113002,stripes,31113
293259003,0,293259
162189004,swinging,162189
31118000,no,31118
31121002,2 feet,31121
555412000,tomato,555412
424349000,man,424349
424349001,counter,424349
424349002,counter,424349
424351000,yes,424351
534421002,unknown,534421
293296001,no,293296
293296002,california,293296
293296003,walk,293296
293296005,cloudy,293296
293296006,3,293296
293300003,2,293300
424374000,black,424374
424374002,yes,424374
114420001,rope,114420
114420002,black,114420
424378001,lab,424378
31164000,helmet,31164
31164002,field,31164
293315002,boys,293315
555461002,no,555461
424392001,long,424392
162249003,nothing,162249
293324002,yes,293324
293324004,leaf,293324
162256001,long,162256
162257000,runway,162257
162257001,fast,162257
555476000,new york,555476
555476001,city,555476
555476002,no,555476
293333003,yellow,293333
293333007,yes,293333
136271000,0,136271
136271001,yes,136271
31202004,red,31202
162275005,stove,162275
162275006,pepperoni,162275
551334000,brown,551334
551334001,pointing,551334
551334002,0,551334
424422001,yes,424422
424432001,no,424432
31217000,summer,31217
31217002,clay,31217
424443000,yes,424443
424443002,pepperoni,424443
424445001,no,424445
267349000,apple,267349
267349002,2,267349
267349004,real,267349
267349005,2,267349
267349006,apple,267349
31235000,yes,31235
31235003,no,31235
31240001,yellow,31240
31240002,train,31240
31240003,station,31240
267351000,gray,267351
267351001,noon,267351
293390000,silver,293390
31247004,1,31247
31247005,1,31247
424464000,brush,424464
424464002,2,424464
555538000,13,555538
555538001,blue,555538
208000,faucet,208
208002,up,208
424483000,no,424483
424483001,0,424483
31269000,2,31269
31269001,yes,31269
302193000,night,302193
302193001,no,302193
136285000,yes,136285
136285004,yes,136285
136285011,modern,136285
31280002,bunk,31280
31280003,blue and white,31280
31280004,bunk,31280
31281000,flowers,31281
31281007,yes,31281
31281008,yes,31281
555571002,squares,555571
162357000,triangle,162357
162357003,air,162357
424502000,baseball,424502
162362002,4,162362
162366001,yes,162366
162366008,books,162366
162366009,parking,162366
31296001,4,31296
31296002,left,31296
424521002,yes,424521
293452000,2,293452
293452002,yes,293452
555597001,yes,555597
529507000,yes,529507
529507002,no,529507
420281001,nowhere,420281
162393000,mercedes,162393
162393001,green,162393
162393002,kia,162393
162393003,black,162393
162393004,hat,162393
31322000,15,31322
31322001,14,31322
162398000,striped,162398
332901000,resting,332901
219269000,yes,219269
219269001,desk,219269
219269002,2,219269
219269004,white,219269
219269006,nothing,219269
293474001,red,293474
293474002,new,293474
31333000,photographer,31333
424551002,no,424551
424551004,red,424551
424551005,snowsuit,424551
424554001,standing,424554
424554003,silver,424554
424554004,green,424554
424554005,ford,424554
31339000,direction,31339
31339002,2,31339
162415000,brown,162415
162415001,no,162415
162415002,nike,162415
162429001,stripes,162429
162429002,red,162429
162429005,no,162429
162429009,black,162429
162429010,rain,162429
162429011,clock,162429
293505000,white,293505
293505001,arriving,293505
293505003,yes,293505
293505004,road,293505
293505006,america,293505
424585000,flowers,424585
424585001,red,424585
162445003,20,162445
555669000,straight,555669
555669001,yes,555669
555669009,open,555669
162454001,no,162454
162454002,yes,162454
424601003,no,424601
424601004,10 feet,424601
424601008,overcast,424601
424601011,4,424601
424601022,unknown,424601
424601026,0,424601
424601034,4,424601
555677005,no,555677
31392000,car,31392
31392001,no,31392
293537000,smiling,293537
293537001,colgate,293537
555684000,blue,555684
555685000,cheese,555685
555685004,yes,555685
555686000,male,555686
555687001,honda,555687
555687002,no,555687
293545001,red,293545
293548002,1,293548
529522000,no,529522
293554000,jacket,293554
293554003,nothing,293554
293554006,hat,293554
555705006,window sill,555705
293564000,beach,293564
293564001,yes,293564
162495002,yes,162495
293570002,no,293570
293574003,3,293574
162503001,bird,162503
162503002,no,162503
441863000,red and white,441863
441863002,0,441863
31442000,4,31442
31446000,yes,31446
31446001,4,31446
293591001,nothing,293591
245540000,4,245540
245540001,sprinkles,245540
245540002,glazed,245540
245540004,4,245540
245540005,9,245540
245540008,4,245540
245540009,yes,245540
162523002,black,162523
424668000,camera,424668
555748002,noon,555748
293607000,flowers,293607
293607001,white,293607
424683000,blue and white,424683
424683003,4,424683
31471000,cow,31471
555763000,yes,555763
555763004,no,555763
31481001,white,31481
31482002,yes,31482
555772001,baseball,555772
555772002,4,555772
162561003,noon,162561
311083000,no,311083
311083001,0,311083
311083003,2,311083
311083004,black,311083
311083005,2,311083
158167002,yes,158167
424721002,in bowl,424721
424721003,no,424721
424721004,3,424721
424721005,8,424721
162579002,smoke,162579
162580000,flowers,162580
162581002,white,162581
162581004,1,162581
162581005,no,162581
162581007,black,162581
162581010,blue,162581
184359000,lights,184359
184359003,yes,184359
184359004,right,184359
162589003,top,162589
162589004,no,162589
162589009,checkered,162589
162589010,no,162589
162589012,2,162589
162589013,paint,162589
31519000,standing,31519
31519001,no,31519
31521004,black,31521
31521005,white,31521
31521007,yes,31521
293666000,3,293666
293666001,bird,293666
293666002,middle,293666
424744002,brown,424744
424744005,fall,424744
424744009,yes,424744
424744010,black and white,424744
424744014,yes,424744
424744015,black and white,424744
424744016,2,424744
31542002,yes,31542
393857000,tie,393857
393857003,brown,393857
393857006,lab,393857
162627002,black and white,162627
162627003,long,162627
293703000,cheese,293703
293703004,2,293703
293703006,4,293703
424776000,0,424776
424776002,no,424776
293705002,blue,293705
162634002,0,162634
31566002,no,31566
31569000,mother and child,31569
31569002,cow,31569
31569004,elephant,31569
162643001,no,162643
162643002,no,162643
424792000,no,424792
424793000,no,424793
424793001,10,424793
424793004,blue,424793
424793005,yes,424793
424799000,yes,424799
424799003,field,424799
293733000,blue,293733
293733002,cold,293733
424812000,afternoon,424812
424812001,3,424812
424812004,beach,424812
424812007,beach,424812
424812008,yes,424812
31597002,5 years,31597
31599002,6,31599
31601000,10,31601
162675000,1,162675
293749001,background,293749
293749002,palm,293749
293749005,no,293749
293749006,4,293749
293749009,yes,293749
555900002,frosting,555900
162685000,yes,162685
555904001,no,555904
555904002,white,555904
555905005,top,555905
555905006,no,555905
555905009,wall,555905
555905012,white,555905
555905013,wall,555905
555905016,2,555905
555905017,yes,555905
31620001,yes,31620
31620002,no,31620
293768000,blue,293768
293768002,yes,293768
293768003,yes,293768
31625000,2,31625
31625001,donuts,31625
357303000,no,357303
357303002,gray,357303
555920000,3,555920
555920002,3,555920
31634001,no,31634
31634003,yes,31634
31636001,salad,31636
31636002,food,31636
31636007,yes,31636
293782002,yellow,293782
162711000,1,162711
162711001,0,162711
162711003,10,162711
162711004,9,162711
162711006,6,162711
293785000,yes,293785
293785002,drive,293785
293789001,yes,293789
293789004,yes,293789
293789013,5,293789
293789015,red,293789
293794002,green,293794
293802000,black,293802
293802001,white,293802
293802004,1,293802
507719000,yes,507719
293804001,fire,293804
293804002,red,293804
424879000,messy,424879
424879002,couch,424879
424879003,white,424879
424879005,3,424879
424879006,white,424879
424879008,yes,424879
424879010,yes,424879
424879011,plant,424879
424879012,2,424879
424880000,rectangle,424880
555953000,plane,555953
555953002,outside,555953
555953005,nothing,555953
555953007,plane,555953
555953010,coca cola,555953
293810002,500,293810
293810009,beef,293810
293810010,3,293810
31667001,african,31667
31667004,wood,31667
31667010,no,31667
70815002,yes,70815
162752002,3,162752
555972002,3,555972
293832000,3,293832
293841001,white,293841
293841002,0,293841
293841003,10,293841
293841005,nothing,293841
293841008,yes,293841
31699000,yes,31699
31699002,car,31699
31699003,yes,31699
31699004,yes,31699
31699005,no,31699
31699007,watch,31699
162774001,black,162774
162774002,no,162774
162774004,red,162774
162774006,black,162774
293852000,blue,293852
293852002,yes,293852
293852003,white,293852
293852004,drywall,293852
293852006,yes,293852
424927000,advertisement,424927
424927003,unknown,424927
556000002,0,556000
293858001,no,293858
293858002,ham,293858
424933000,no,424933
424933003,in air,424933
424933004,dodgers,424933
424933005,white,424933
424933008,blue,424933
424933010,yes,424933
424933011,no,424933
556012000,0,556012
556012002,0,556012
