QuestionID,CASCADE+BERT,ImageID
485916000,no,485916
485916002,bathroom,485916
333000001,yes,333000
333000002,white,333000
162998001,no,162998
556216002,white,556216
294073001,blue,294073
425151001,lamp,425151
425153002,yes,425153
163010001,2,163010
163012002,sidewalk,163012
425160000,tree,425160
425160003,black,425160
425160004,black,425160
163020001,sky,163020
163020006,seagull,163020
163020008,water,163020
556240000,noon,556240
556240001,clock,556240
163025004,short,163025
163025011,suit,163025
163025013,fedora,163025
163025014,no,163025
556246000,black,556246
556248001,many,556248
556248005,yes,556248
163033001,texting,163033
163033002,picture,163033
31965001,desert,31965
5328000,yes,5328
294119001,phone,294119
294119002,unknown,294119
294124000,0,294124
294124001,nothing,294124
294124002,nothing,294124
31983000,red,31983
31983002,no,31983
31984000,no,31984
31984003,3,31984
31984004,motorcycle,31984
31984005,daytime,31984
163057003,7,163057
163057004,nothing,163057
294131000,no,294131
294131002,box,294131
294131003,white,294131
294131005,green,294131
294134004,boxes,294134
31993000,left,31993
31993001,sheep,31993
31993002,no,31993
32001002,eating,32001
32001004,yes,32001
32001005,no,32001
32001008,1,32001
32001011,eating,32001
32001013,restaurant,32001
32001015,1,32001
32001016,white,32001
32001017,yes,32001
32001019,yes,32001
32001022,eating,32001
32001024,3,32001
32001025,no,32001
163076002,3,163076
425226001,no,425226
425226003,standing,425226
425227003,ocean,425227
294162001,no,294162
294163000,gray,294163
294163001,noon,294163
529626000,outside,529626
529626001,sitting,529626
529626002,pine,529626
294176002,2,294176
163105000,yes,163105
163105001,smaller,163105
294182000,1,294182
294182002,friends,294182
294182003,no,294182
294182004,flying kites,294182
294182006,no,294182
32039000,no,32039
32039003,3,32039
32039006,right,32039
163112002,brown,163112
333020000,hair,333020
262938003,reading,262938
262938004,bear,262938
262938005,bears,262938
163117002,clear,163117
163118000,happy,163118
163118001,unknown,163118
163118002,mirror,163118
425266003,2,425266
556341001,oak,556341
556341003,black,556341
32054002,0,32054
32054006,outside,32054
163127001,forward,163127
32056000,holding,32056
32056002,blue,32056
556345000,directions,556345
556345002,red,556345
163132001,0,163132
556349004,bat,556349
425280001,downtown,425280
425280002,red,425280
294209001,nothing,294209
163138001,floral,163138
163138002,wall,163138
163139000,solid,163139
163139001,yes,163139
163139002,beer,163139
556369000,white,556369
556369002,no,556369
32082001,0,32082
32082002,brown,32082
163155002,no,163155
294228000,sky,294228
425303001,no,425303
425303004,20,425303
425303008,left,425303
163167000,white,163167
163167002,on stove,163167
163167004,yes,163167
163167005,light,163167
163167007,lights,163167
163167024,coca cola,163167
163167026,nothing,163167
163167027,tile,163167
163167034,kitchen,163167
32102001,umbrellas,32102
294247002,no,294247
294247003,0,294247
294247004,yes,294247
425324001,standing,425324
294264000,frosting,294264
294264001,dunkin donuts,294264
289343003,chef,289343
289343004,bench,289343
32124000,sidewalk,32124
32124001,safety,32124
32124002,pants,32124
228025002,clouds,228025
294284001,7,294284
425361003,white,425361
425361005,right,425361
425361006,red,425361
163219002,nothing,163219
163219005,american,163219
163219007,people,163219
163219008,bus,163219
163219009,yes,163219
32151001,2,32151
32151002,yes,32151
32151003,yes,32151
425371001,selfie,425371
425371003,yes,425371
294305000,green,294305
294305001,afternoon,294305
294305002,noon,294305
294307000,skis,294307
551494001,bear,551494
136433000,no,136433
163242002,protection,163242
425388002,black,425388
425388003,no,425388
425390000,tabby,425390
163255000,more,163255
163257000,nike,163257
163257001,red,163257
163257003,posing,163257
163258002,yes,163258
32193000,4,32193
32193009,yes,32193
425412000,blue and white,425412
425412001,no,425412
425412002,parking,425412
32203002,no,32203
294350001,blue,294350
294350003,woman,294350
163280001,white,163280
163280004,windows,163280
163280005,yes,163280
163280006,dell,163280
163280007,windows,163280
163280009,yes,163280
163280011,work,163280
163280012,2,163280
163280013,coffee,163280
556498001,unknown,556498
163290000,clouds,163290
163290003,zebra,163290
415714000,10,415714
415714002,california,415714
311205000,yes,311205
311205002,blue,311205
311205003,yes,311205
311205005,6,311205
311205008,10,311205
311205010,4,311205
311205011,no,311205
311205018,red,311205
163296001,no,163296
163296005,broccoli,163296
294370000,0,294370
294370001,green,294370
294370002,1 way,294370
294370004,2,294370
294370005,10,294370
294370006,night,294370
556516000,yes,556516
294373005,pink,294373
556518001,10,556518
425447000,truck,425447
425447002,0,425447
425447003,truck,425447
425447006,palm,425447
425447009,plants,425447
163306000,no,163306
163306001,no,163306
163306002,brown,163306
163309000,4,163309
163309001,white,163309
163309002,daytime,163309
163314000,many,163314
163314001,red,163314
163314002,0,163314
163314003,yes,163314
163314005,store,163314
163314006,5,163314
425462000,up,425462
425462001,brown,425462
425462003,red sox,425462
425462004,yes,425462
556537000,blue,556537
556537002,beach,556537
425472001,black,425472
556545000,0,556545
556545001,gray,556545
294403002,camera,294403
163333000,2,163333
84000000,skate park,84000
84000002,many,84000
425481000,0,425481
425481001,no,425481
425481002,left,425481
163339000,wood,163339
163339002,graffiti,163339
163339003,nature,163339
333058000,shade,333058
333058003,blue,333058
333058004,nothing,333058
333058005,0,333058
333058007,0,333058
333058008,0,333058
556562002,glazed,556562
556562009,no,556562
556562010,3,556562
163348000,1,163348
163348001,3,163348
163348002,black,163348
163348004,black,163348
163348005,0,163348
163348007,0,163348
163348011,desk,163348
163348015,right,163348
163348019,computer,163348
163348023,man,163348
163348027,starbucks,163348
163348028,black,163348
163348029,office,163348
294423002,tall,294423
294423003,yes,294423
498630001,no,498630
498630002,blue,498630
498630003,unknown,498630
498630004,30,498630
32284000,bus,32284
32284001,yes,32284
32284002,yes,32284
32285006,picture,32285
32285007,nothing,32285
294431000,0,294431
294431002,left,294431
163361001,nothing,163361
294437003,tree,294437
294437006,computers,294437
294437010,table,294437
294437019,pictures,294437
294437026,no,294437
294437028,no,294437
425522001,yes,425522
425522005,yes,425522
294451004,4,294451
294451005,yellow,294451
294451006,unknown,294451
294451008,5,294451
154718001,towel,154718
154718003,paper,154718
556597000,delta,556597
425526000,bread,425526
70921001,posing,70921
70921002,0,70921
70921006,white,70921
556600002,yes,556600
398604000,yes,398604
398604004,yes,398604
398604011,fries,398604
398604012,pickle,398604
398604013,white,398604
398604015,onions,398604
32331000,snowboard,32331
32331002,no,32331
425555000,no,425555
425555001,no,425555
425555002,chair,425555
294487001,queen,294487
556633001,bathroom,556633
556633006,0,556633
319687002,yes,319687
294495001,shorts,294495
556641000,flower,556641
556641002,yes,556641
284771001,light,284771
284771002,stop,284771
425573007,yes,425573
556648001,nokia,556648
556648002,no,556648
556648003,yes,556648
32362002,3,32362
32364002,4,32364
32364003,pink,32364
32364007,setting,32364
32364016,yes,32364
5394000,no,5394
163444002,metal,163444
32375000,white,32375
32375002,brown,32375
32375005,white,32375
163451002,4,163451
163451003,asian,163451
163451004,blue,163451
163460000,yellow,163460
163460002,right,163460
32391002,concrete,32391
425608003,black,425608
425608004,yes,425608
425608005,2,425608
163473002,brown,163473
163473004,1,163473
163479002,9,163479
32416000,1,32416
32416003,white,32416
32416005,yes,32416
32416006,white,32416
32416007,8,32416
425634000,bridge,425634
425634001,7,425634
425634002,yes,425634
223857001,no,223857
223857002,happy,223857
223857004,pink,223857
223857005,no,223857
163496003,red,163496
163496008,christmas,163496
163496009,yes,163496
425644000,city,425644
354606000,white,354606
354606001,butterfly,354606
354606002,cat,354606
294585001,no,294585
163518000,black,163518
163518001,1,163518
163518002,male,163518
294593002,horse,294593
294593003,white,294593
294593004,horse,294593
294595000,white,294595
294595001,no,294595
294595004,unknown,294595
163528001,pizza,163528
425676001,yes,425676
425676002,yes,425676
425676004,7,425676
294605001,no,294605
294605004,no,294605
556751000,0,556751
556751003,no,556751
32464002,0,32464
163540001,hat,163540
163540002,food,163540
556758000,5,556758
556758002,grass,556758
556758003,beach,556758
556758004,cloudy,556758
556758005,4,556758
556758007,nothing,556758
163543001,0,163543
163543002,white,163543
163543003,snow,163543
294621001,safety,294621
258588001,solid,258588
425702000,no,425702
163562000,trees,163562
573395002,0,573395
163575000,sleeping,163575
425722004,beach,425722
425722009,birds,425722
425722010,yes,425722
425722012,sand,425722
32510000,wood,32510
32510002,black,32510
163585001,wood,163585
163585002,brown,163585
32524000,baby,32524
32524001,red,32524
32524005,left,32524
163600001,gray,163600
163600006,unknown,163600
163600007,brushing teeth,163600
163601001,no,163601
163608001,6,163608
163608003,no,163608
32538003,black,32538
294689001,2,294689
294689002,brown,294689
425762000,cheese,425762
32549001,no,32549
294695000,no,294695
294695001,yes,294695
294695002,blue,294695
289415000,restaurant,289415
289415002,6,289415
163628002,white,163628
163628004,2,163628
163628005,flowers,163628
267571002,no,267571
163640002,brick,163640
163640005,yes,163640
163640009,cooking,163640
32570000,waves,32570
32577000,white,32577
556873000,water,556873
556873002,yes,556873
556873004,roses,556873
425805000,woman,425805
425805002,unknown,425805
163666001,gray,163666
32597001,living room,32597
32597002,black,32597
92815000,remote,92815
92815001,brown,92815
92815003,standing,92815
556892001,surfboard,556892
163679000,tower,163679
163679001,1:05,163679
32609002,yes,32609
32610000,yes,32610
32610002,no,32610
163684000,ground,163684
163684001,no,163684
556901000,airport,556901
556901002,boat,556901
556901004,white,556901
75283000,white,75283
75283001,lab,75283
32625003,juice,32625
32625005,soup,32625
32625006,juice,32625
32625009,breakfast,32625
425848000,no,425848
294783002,no,294783
44732006,oak,44732
32645000,white,32645
32645002,1,32645
32645003,wood,32645
32645005,on floor,32645
32645006,chair,32645
118929000,window,118929
425866001,no,425866
425866002,white,425866
425866004,red,425866
354967002,google,354967
32656005,1,32656
425874000,yes,425874
507887002,no,507887
294814000,no,294814
163746001,no,163746
163746002,7,163746
32677001,red,32677
556966000,no,556966
556966001,black,556966
556966003,no,556966
556966005,black,556966
163755002,red,163755
163755004,no,163755
294831001,2,294831
294831002,yes,294831
425905000,no,425905
425905001,blue,425905
425906000,stop,425906
425906001,0,425906
556980001,white,556980
556980002,cheese,556980
294839001,small,294839
294839002,black,294839
294839003,coke,294839
32703000,yes,32703
32703003,green,32703
32703005,brown and white,32703
32703012,yes,32703
70987001,no,70987
32708001,couch,32708
425925002,noon,425925
425925004,coca cola,425925
163782002,sidewalk,163782
163782003,winter,163782
294855000,0,294855
294855001,yes,294855
294855002,bus,294855
32712001,wii,32712
32712002,red sox,32712
32712004,red,32712
32715001,yes,32715
32715002,yes,32715
32715003,yes,32715
32715004,black,32715
32715008,clothes,32715
32715013,very high,32715
32715014,boy,32715
425933000,0,425933
425933002,5,425933
425933003,no,425933
425933004,park,425933
425933005,1 way,425933
294865000,watching,294865
294865002,0,294865
32724001,no,32724
163798001,noon,163798
163798004,noon,163798
557016000,left,557016
557016002,left,557016
289444000,soccer,289444
289444001,female,289444
294875000,dock,294875
294875001,yes,294875
425948003,nowhere,425948
425948004,black,425948
32735002,blue,32735
32735003,no,32735
163814001,skateboarding,163814
163814002,skateboard,163814
163814003,yes,163814
163814006,skateboard,163814
163814007,skateboarding,163814
163814008,blue,163814
163814009,blue,163814
163814011,no,163814
163814012,skateboard,163814
425964000,cooking,425964
425964001,kitchen,425964
425964004,2,425964
425973000,short,425973
425973001,brown,425973
425973002,grazing,425973
163831001,floral,163831
163831002,table,163831
32760000,yes,32760
32760002,yes,32760
32760005,0,32760
32760006,fun,32760
442367000,yes,442367
442367001,cold,442367
442367006,no,442367
442367007,purse,442367
442367009,1,442367
442367011,woman,442367
442367012,2,442367
442367014,many,442367
294908003,no,294908
557059002,cheese,557059
294918002,yes,294918
32777000,yellow,32777
32777001,0,32777
32777003,train,32777
163852000,yes,163852
163852001,food,163852
426011001,yellow,426011
426011002,left,426011
163879001,no,163879
163879002,unknown,163879
32811003,no,32811
32811004,no,32811
294958001,no,294958
294958002,0,294958
32817001,bathroom,32817
557107000,brown,557107
557107002,2,557107
557107003,yes,557107
426053000,white,426053
557127000,no,557127
557127004,street sign,557127
557127006,unknown,557127
557130000,wii remote,557130
426061005,yellow,426061
426061006,yes,426061
311309002,0,311309
311309003,2,311309
294992002,wood,294992
294992008,3,294992
294992015,hotel,294992
426070003,playing wii,426070
426075005,trees,426075
32861000,raining,32861
557150000,yes,557150
557150001,black,557150
295016001,drinking,295016
295016002,yes,295016
557163000,city,557163
557163003,1,557163
163951001,fire hydrant,163951
557172001,yes,557172
426101002,cup,426101
32887000,camera,32887
32888000,no,32888
32888001,white,32888
32888002,brown,32888
32888004,white,32888
32888008,white,32888
32892000,dog,32892
32892001,triangle,32892
32892005,yes,32892
163970000,usa,163970
163970001,truck,163970
163970002,parking lot,163970
163970004,transportation,163970
32901003,2,32901
557190000,man,557190
557190005,left,557190
32907003,no,32907
32909001,8,32909
32909002,no,32909
202093002,street,202093
202093004,front,202093
202093008,eating,202093
426133002,no,426133
426133003,blue,426133
333167000,air force,333167
333167001,white,333167
333167002,military,333167
333167003,sleep,333167
164005005,laptop,164005
164005006,laptop,164005
164005009,no,164005
164005010,yes,164005
164005012,apple,164005
32944000,black,32944
32944001,yes,32944
32947000,yes,32947
295092000,black,295092
295092001,black,295092
295092003,no,295092
426166000,nothing,426166
426166001,no,426166
426166002,black,426166
557239001,sink,557239
557239002,no,557239
32952000,no,32952
32952002,gray,32952
295097000,brown,295097
295097002,brown,295097
426175000,red,426175
426175002,transportation,426175
32964001,food,32964
32965003,no,32965
32965006,walking,32965
32965007,no,32965
32965008,red,32965
426182002,vans,426182
557258000,0,557258
557258001,playing,557258
557258002,woman,557258
295124001,men,295124
295124002,2,295124
295124003,color,295124
289486001,3,289486
289486002,3,289486
289486003,yes,289486
289486008,wild,289486
426202002,noon,426202
426203000,10,426203
426203001,blue,426203
426205000,right,426205
426205002,rectangle,426205
295134000,oriental,295134
295134001,table,295134
295134003,no,295134
32992000,star,32992
32992002,plastic,32992
295138002,knee pads,295138
33005005,no,33005
33005007,woman,33005
295150000,yes,295150
295150001,parrot,295150
295150004,neither,295150
33008000,yes,33008
33008008,yes,33008
33008009,green,33008
33008012,yes,33008
33008014,brown,33008
426238002,white,426238
164095000,yes,164095
164095002,yes,164095
426241000,computer,426241
426241001,website,426241
164104001,white,164104
164104002,yes,164104
164105000,palm,164105
164105002,flowers,164105
164105003,daytime,164105
164105004,vases,164105
164105005,afternoon,164105
557324000,0,557324
557324002,pizza,557324
557324003,white,557324
426253000,bread,426253
426253003,0,426253
426253005,nothing,426253
426253006,ge,426253
426253007,0,426253
426253010,0,426253
426253012,nothing,426253
426253014,0,426253
426253015,nothing,426253
426253016,bread,426253
33044000,yes,33044
33044001,black,33044
289497002,2,289497
164121000,white,164121
164121006,water,164121
557339000,0,557339
557339004,red,557339
557339007,knife,557339
557339008,kitchen,557339
557339009,eating,557339
557339011,no,557339
426268000,0,426268
295199003,both,295199
295199004,yes,295199
557346002,10,557346
426275000,no,426275
33061000,1,33061
33061008,4,33061
33061009,tropical,33061
33061015,washington dc,33061
33061017,brown,33061
164135000,blue,164135
164135002,blue,164135
33066002,leather,33066
557360000,banana,557360
557360003,both,557360
33073000,black and white,33073
33073001,no,33073
295231002,nothing,295231
164170002,open,164170
33104000,6,33104
33104002,orange,33104
164179001,cheese,164179
33109002,no,33109
33109003,red,33109
33109004,nothing,33109
426329000,cupcakes,426329
426329001,4,426329
557402000,roses,557402
557402001,no,557402
557402004,roses,557402
557402006,3,557402
557402007,roses,557402
33116002,serving,33116
33123002,0,33123
33123003,0,33123
295269000,new york,295269
295269002,cupcakes,295269
33131000,nokia,33131
33131002,nothing,33131
557422000,brick,557422
557422001,no,557422
557422004,0,557422
557422005,0,557422
557422006,red,557422
557422007,0,557422
557422009,0,557422
557422010,6,557422
557422011,yellow,557422
557422013,0,557422
557422015,food,557422
33144000,nothing,33144
33144001,no,33144
33144002,0,33144
44749001,food,44749
426372000,2,426372
426372001,wood,426372
426372003,0,426372
426372004,food,426372
426372005,no,426372
398742001,8,398742
33158001,modern,33158
33158002,daytime,33158
426376000,red,426376
426376001,skiing,426376
426376002,black,426376
426377001,coca cola,426377
426377004,1,426377
295308001,yes,295308
164242000,0,164242
164242001,toilet paper,164242
557459002,white,557459
295316001,3,295316
164250001,no,164250
164250003,yes,164250
295336001,4,295336
114759004,black,114759
114759005,headband,114759
114759009,left,114759
114759010,right,114759
114759013,yes,114759
295340001,downtown,295340
33208000,right,33208
33208001,no,33208
33208002,street,33208
557501001,design,557501
557501006,white,557501
164292000,dog,164292
164292002,black,164292
164292003,blue,164292
164292006,blue,164292
33221001,green,33221
33221002,yes,33221
33221003,walking,33221
33221004,bat,33221
557510000,white,557510
557517002,yes,557517
241155002,yes,241155
164305000,yes,164305
164305002,no,164305
426453001,playing tennis,426453
398756000,yes,398756
33243000,tile,33243
164325003,white,164325
164330005,coca cola,164330
164330006,water,164330
164330007,yes,164330
295403002,4,295403
557552002,no,557552
295409004,yes,295409
295409006,0,295409
295409008,yes,295409
295409009,nike,295409
557556006,jeans,557556
557556008,black,557556
33270000,brown,33270
33270001,black,33270
33270002,brown,33270
557559000,3,557559
557559006,2,557559
557562002,brown,557562
557562003,windsor,557562
557562004,yes,557562
557562006,no,557562
557562007,yes,557562
557562008,yes,557562
557562012,yes,557562
557564000,nothing,557564
557564001,red,557564
557564003,happy,557564
270677000,wall,270677
295426000,2,295426
295426002,electricity,295426
295426003,train,295426
557573001,25,557573
164363000,,164363
164363002,6,164363
420610000,unknown,420610
164366000,black,164366
164366002,brown,164366
164366004,laptop,164366
295440003,black,295440
295441000,noon,295441
295441001,0,295441
295441002,0,295441
295441003,noon,295441
164372001,10,164372
529838001,yes,529838
426520001,vase,426520
426520002,rectangle,426520
557595000,long,557595
557595002,yes,557595
557596002,white,557596
164389000,lot,164389
164389001,beach,164389
92935000,sitting,92935
92935002,blue,92935
92935003,yes,92935
92935005,yes,92935
92935006,red,92935
92935008,blue,92935
33325000,no,33325
33325001,nothing,33325
33325003,new york,33325
33325005,3,33325
426542001,batter,426542
426542003,red sox,426542
295472000,school,295472
426546000,cheese,426546
426546001,cheese,426546
426546008,2,426546
295478001,bracelet,295478
295478002,purse,295478
557633001,black,557633
295491001,no,295491
295491002,0,295491
164420001,white,164420
557644000,0,557644
557644002,5,557644
557644003,not possible,557644
557644007,0,557644
333240003,white,333240
333240004,yes,333240
33368000,nothing,33368
33372000,3,33372
33372002,bear,33372
33377001,yes,33377
33377003,3,33377
164453000,white,164453
164453001,white,164453
164453005,right,164453
557672002,pink,557672
557677002,white,557677
164464002,1,164464
426611001,english,426611
164469001,black,164469
557686001,snow,557686
486164000,street,486164
164475001,park,164475
164475002,bat,164475
164475003,yes,164475
33405000,rocks,33405
33405001,yes,33405
33405002,sand,33405
33405005,white,33405
33405006,yes,33405
33405013,cowboy,33405
295553002,yes,295553
426631000,red,426631
426631004,black,426631
426631007,yes,426631
426631008,outside,426631
426631009,noon,426631
426635000,white,426635
426635001,blue,426635
426635002,soccer,426635
295564001,nothing,295564
295564002,no,295564
557709002,white,557709
33422000,0,33422
33422002,1 way,33422
33422004,1 way,33422
164497000,no,164497
164497002,no,164497
295574001,toilet,295574
295576001,3,295576
180336002,office,180336
557732002,black,557732
295589001,sony,295589
295593000,playing,295593
295593001,down,295593
295599001,yes,295599
295614002,0,295614
426687000,elephant,426687
426687001,yes,426687
551713000,0,551713
426700000,no,426700
426700001,bird,426700
426700002,umbrella,426700
426700003,2,426700
33489000,cargo,33489
33489003,white,33489
557785005,solid,557785
557785006,2,557785
33499000,big ben,33499
33499001,3,33499
33499002,blue,33499
164583004,no,164583
295656000,wedding,295656
295668001,cheese,295668
295668002,350,295668
164602000,yes,164602
164602002,yes,164602
164602008,1,164602
164602014,right,164602
295675002,usa,295675
33532004,finch,33532
33532009,orange,33532
557823000,adult,557823
557823001,no,557823
557823009,african,557823
295683000,unknown,295683
295693001,no,295693
310998001,down,310998
33554000,unknown,33554
33554001,right,33554
33554003,left,33554
33554004,stairs,33554
33561000,2,33561
33561001,grass,33561
164635001,pepperoni,164635
164635002,no,164635
164635003,pizza,164635
164637000,white,164637
164637001,flowers,164637
164637004,pink,164637
164637005,white,164637
295713000,black,295713
295713001,yes,295713
295713004,left,295713
33576001,yes,33576
426795002,donut,426795
289586000,trees,289586
295728000,no,295728
295728002,nothing,295728
224051001,0,224051
557884001,2,557884
557884003,flowers,557884
426815000,2,426815
311435001,w,311435
557896000,food,557896
557896001,food,557896
557896002,blonde,557896
426835000,white,426835
426835002,0,426835
426836001,blue,426836
426836002,red,426836
295765001,white,295765
295767000,cheese,295767
295767001,woman,295767
426840000,0,426840
426840001,delta,426840
426840003,usa,426840
426840004,united,426840
426840005,plane,426840
426840006,1,426840
557916001,brown,557916
557916004,teddy bear,557916
557916007,nothing,557916
557916008,yes,557916
420666004,yes,420666
420666009,no,420666
420666010,no,420666
557923001,bikes,557923
557923003,6,557923
333286001,3,333286
333286002,3,333286
33645003,no,33645
33650000,white,33650
33652001,half,33652
295797001,brick,295797
295797002,1:05,295797
295797003,noon,295797
295797004,4,295797
426878000,nothing,426878
426878002,no,426878
295809001,car,295809
295809002,1,295809
33672000,yes,33672
33672002,yes,33672
33672003,yes,33672
33672005,cowboy,33672
33672007,brown,33672
33672008,black,33672
426897001,soda,426897
426897002,nothing,426897
464366001,0,464366
557977002,no,557977
295837003,water,295837
426917000,california,426917
426917001,bikes,426917
426917002,4,426917
426917003,0,426917
426917004,5,426917
426917005,downtown,426917
164780001,hot dog,164780
164780002,no,164780
164788000,child,164788
164788001,nothing,164788
164788002,0,164788
33717000,brown,33717
558012001,yes,558012
558012002,laptop,558012
33731000,main,33731
33731001,no,33731
202231000,blue,202231
202231004,camera,202231
202231005,budweiser,202231
202231007,camera,202231
33753001,2,33753
164830002,green,164830
33759001,blue,33759
33759006,red,33759
164835003,2,164835
426987001,fishing,426987
426987003,nothing,426987
164848001,5,164848
164856000,yes,164856
427001001,2,427001
427001002,on tracks,427001
427001005,metal,427001
558083004,down,558083
33798000,4,33798
33798001,lamp,33798
33798002,2,33798
33798004,yes,33798
33798008,yes,33798
33798010,white,33798
295945001,no,295945
295945002,sitting,295945
295945003,harley,295945
295945004,yes,295945
33802002,4,33802
33802005,yes,33802
114861000,tea,114861
114861001,yes,114861
114861002,soup,114861
164883000,wii,164883
558101000,no,558101
33815001,red,33815
33815003,white,33815
33815005,yes,33815
427034001,white,427034
558107000,2,558107
558107003,flowers,558107
558107005,3,558107
558114000,3,558114
558114002,baseball,558114
558114003,nothing,558114
164899000,soup,164899
164899001,coffee,164899
33830001,white,33830
33835000,white,33835
33835002,2,33835
427055002,noon,427055
427055003,noon,427055
558128002,6,558128
377012000,red,377012
377012001,grass,377012
377012005,soccer,377012
377012006,black,377012
377012007,no,377012
377012009,no,377012
164924000,no,164924
164924001,don't know,164924
427070014,no,427070
427070019,no,427070
427070020,high,427070
427083000,1,427083
427083001,0,427083
296012002,store,296012
296014001,yes,296014
296014002,no,296014
427091000,0,427091
427094000,yes,427094
427094001,unknown,427094
558169002,black,558169
558181001,bear,558181
164969000,spinach,164969
164969002,no,164969
164969007,2,164969
164969011,8,164969
164969014,8,164969
33900003,skis,33900
529939000,7,529939
529939003,yes,529939
164983000,standing,164983
164983001,red,164983
427133003,white,427133
376478001,table,376478
427135008,soccer ball,427135
427135012,soccer,427135
427135014,soccer,427135
427135027,yes,427135
296065000,black,296065
296065001,picture,296065
558213003,3,558213
558213008,blue,558213
33931002,soup,33931
165009001,wedding,165009
165009004,hat,165009
165009005,rose,165009
165009006,middle,165009
165009007,winter,165009
33939000,yellow,33939
33939002,unknown,33939
165012001,shirt,165012
165012002,no,165012
165012003,yes,165012
165012007,brown,165012
165012013,blue,165012
558229000,nothing,558229
558229002,bus,558229
558229003,london,558229
165014001,yes,165014
165014002,500,165014
165014005,brown,165014
427160000,yes,427160
427160001,30,427160
427160002,12,427160
427160005,standing still,427160
427160006,young,427160
558234001,cotton,558234
558234004,cutting cake,558234
558234005,white,558234
558234006,3,558234
355183002,park,355183
296098001,noon,296098
296098003,noon,296098
296098004,1,296098
296098006,noon,296098
165029001,left,165029
165029002,dog,165029
33958003,yellow,33958
427181002,fence,427181
165039000,unknown,165039
165039001,15,165039
165039002,white,165039
165039005,0,165039
529950002,street,529950
427193002,landscape,427193
427193003,bird,427193
33979002,human,33979
249909005,standing,249909
165055001,no,165055
165055003,cheese,165055
165056000,1,165056
165056001,0,165056
296136000,no,296136
296136002,snow,296136
33994001,pink,33994
33994003,flowers,33994
33994005,pink,33994
33994006,no,33994
33994007,white,33994
558294000,unknown,558294
558294002,3,558294
558294004,yes,558294
558294006,all,558294
558294007,3,558294
136740001,eating,136740
136740002,no,136740
34015001,nothing,34015
427232001,0,427232
34020002,red,34020
34020006,3,34020
34020014,3,34020
34020018,yes,34020
551804000,white,551804
551804001,blue,551804
427245000,black,427245
296176000,2,296176
296176003,wood,296176
296176004,2,296176
296176005,bird,296176
296182000,lighthouse,296182
296182001,no,296182
296182003,paddle,296182
296182005,orange,296182
311510000,white,311510
311510001,stop,311510
311510002,truck,311510
311510003,red,311510
311510007,white,311510
311510008,left,311510
311510009,do not enter,311510
311510013,truck,311510
311510015,no parking,311510
311510018,white,311510
311510019,left,311510
34056002,no,34056
558350001,laptop,558350
558350004,green,558350
558350005,yes,558350
558350009,laptop,558350
558350010,laptop,558350
296208000,0,296208
296208001,yes,296208
296208002,nothing,296208
296208004,nothing,296208
296208005,nothing,296208
296208008,no,296208
296208009,yes,296208
296208011,nothing,296208
165141002,yes,165141
165141003,yes,165141
165141005,tree,165141
165141006,face,165141
165141007,black,165141
34071000,parking meter,34071
34071002,4,34071
558362001,0,558362
558362002,1,558362
296222000,red,296222
296222001,nothing,296222
296222004,yes,296222
296222005,hat,296222
34080000,3,34080
34080001,0,34080
558371002,neither,558371
165157000,person,165157
165157002,yes,165157
296231001,solid,296231
34089002,street,34089
165162002,refrigerator,165162
165162004,20,165162
427311003,airport,427311
34096001,yes,34096
296243001,surfboard,296243
165172002,2,165172
165172003,no,165172
165172004,toothbrush,165172
165172005,white,165172
165172006,2,165172
158602001,yes,158602
289194004,mountains,289194
289194009,7,289194
34114002,0,34114
34115001,train,34115
296265009,day,296265
296265012,sand,296265
296265021,clear,296265
296265022,blue,296265
427338001,concrete,427338
427338002,wood,427338
427341000,china,427341
427341001,walking,427341
427341010,blue,427341
427341012,pink,427341
427341019,no,427341
427341020,blue,427341
427341021,raining,427341
427341023,fedora,427341
427341027,no,427341
34126000,no,34126
165202001,traffic,165202
165202002,yellow,165202
165202004,directions,165202
165202005,1 way,165202
165202007,3,165202
165202009,all,165202
558421000,2,558421
558421001,city,558421
558421003,away,558421
34137000,storage,34137
34137002,2,34137
34139001,clothes,34139
34141002,many,34141
34141004,away,34141
34141006,green,34141
165225002,nothing,165225
165229000,no,165229
165229002,2010,165229
529981003,0,529981
427376001,yes,427376
427376002,2,427376
558449000,yes,558449
558449001,1,558449
558449002,blue,558449
558454001,,558454
558454002,white,558454
558454006,right,558454
34167000,2,34167
34167004,no,34167
558457002,shirt,558457
558458001,black and white,558458
558458002,no,558458
296317004,yes,296317
296317006,eating,296317
296317007,eating,296317
296317012,0,296317
296317014,cows,296317
267840001,nothing,267840
267840002,usa,267840
34180001,man,34180
34180002,face,34180
34183000,nothing,34183
34183001,new york,34183
427401000,yes,427401
34193001,forest,34193
558483002,brown,558483
34196000,no,34196
34196002,mouse,34196
34196003,black,34196
34196005,0,34196
34196006,mouse,34196
34196007,work,34196
34196010,white,34196
34205004,cheese,34205
34205007,no,34205
34205016,vegetables,34205
34205018,spinach,34205
296353001,downtown,296353
296353002,5,296353
296353005,bus,296353
558498000,yellow,558498
558498001,3,558498
34212001,knife,34212
34212002,nothing,34212
34212004,color,34212
34214002,short,34214
427438002,1,427438
558524000,blue,558524
296381002,left,296381
296383000,phone,296383
558528000,vans,558528
558528005,yes,558528
505636000,burton,505636
296388001,0,296388
442614000,3,442614
